learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.618220008,1.6326752261569103E-7,100000.0,87.551,73.74637723941852,73.7107741690248,67.66829420319968,100000.0,390000.0,195.0,98.0,98.0,9.0,0.0,0.0,1.0
200000.0,2.421072085,3.0370820032679785E-7,200000.0,83.28649999999999,64.72432684587528,64.65593808154287,56.52394454126889,200000.0,676176.0,341.0,171.0,171.0,11.0,0.0,0.0,1.0
300000.0,3.040995836,4.4792741049619597E-7,300000.0,81.16733333333333,60.1561813824605,60.19417475728156,50.9378582097329,300000.0,899264.0,455.0,228.0,228.0,12.0,0.0,0.0,1.0
400000.0,3.621462193,6.226041393253455E-7,400000.0,80.02725000000001,57.66100509922924,57.75578081293592,47.88380497605909,400000.0,1163216.0,583.0,292.0,292.0,13.0,0.0,0.0,1.0
500000.0,4.248380764,8.603559179279084E-7,500000.0,79.0904,55.582858948689406,55.82914360556003,45.418000135739774,500000.0,1465936.0,739.0,370.0,370.0,14.0,0.0,0.0,1.0
600000.0,4.919028968,1.1548597301323919E-6,600000.0,78.27933333333334,53.7793545466533,54.08345899629353,43.3230988684103,600000.0,1697456.0,853.0,427.0,427.0,14.0,0.0,0.0,1.0
700000.0,5.50668656,1.4471184957123009E-6,700000.0,77.60328571428572,52.25134629628121,52.61501913207479,41.53013616376948,700000.0,1922408.0,969.0,485.0,485.0,14.0,0.0,0.0,1.0
800000.0,6.101034869,1.7748303953470868E-6,800000.0,76.910625,50.70571355909785,51.16925208049149,39.69868111778532,800000.0,2131344.0,1079.0,540.0,540.0,14.0,0.0,0.0,1.0
900000.0,6.672034648,2.11412339625265E-6,900000.0,76.37233333333333,49.56153360170518,50.013281273873964,38.33079095881352,900000.0,2296896.0,1161.0,581.0,581.0,15.0,0.0,0.0,1.0
1000000.0,7.398159412,2.591289901297349E-6,1000000.0,76.018,48.74645904390496,49.25217744597648,37.38495641071833,1000000.0,2540160.0,1279.0,640.0,640.0,15.0,3840.975,0.0,1.033331380704118
1100000.0,8.009941316,3.032197853292483E-6,1100000.0,75.68845454545455,47.99711252337254,48.57865287365161,36.53663606937073,1100000.0,2785824.0,1405.0,703.0,703.0,15.0,3840.975,0.0,1.033331380704118
1200000.0,8.623738648,3.50845041026853E-6,1200000.0,75.48291666666667,47.55340360581494,48.13019769075756,36.05587517414805,1200000.0,2999264.0,1509.0,755.0,755.0,15.0,3840.975,0.0,1.033331380704118
1300000.0,9.220286866,3.99355838010223E-6,1300000.0,75.21046153846154,46.928777896934115,47.59364028276251,35.341456514629556,1300000.0,3143368.0,1585.0,793.0,793.0,15.0,3840.975,0.0,1.033331380704118
1400000.0,9.847878009,4.539823845211638E-6,1400000.0,74.91421428571428,46.27417948154999,46.965313118195134,34.55044558496305,1400000.0,3364568.0,1699.0,850.0,850.0,15.0,3840.975,0.0,1.033331380704118
1500000.0,10.478106905,5.123012481958773E-6,1500000.0,74.60506666666666,45.58916567927645,46.30153825333814,33.727913595969284,1500000.0,3576952.0,1807.0,904.0,904.0,15.0,3840.975,0.0,1.033331380704118
1600000.0,11.120562928,5.750653998404529E-6,1600000.0,74.2515625,44.80255498117595,45.56700949199839,32.77839510100986,1600000.0,3776336.0,1899.0,950.0,950.0,16.0,3840.975,0.0,1.033331380704118
1700000.0,11.736694572,6.374285025565072E-6,1700000.0,73.99164705882353,44.21310444069811,45.04801782755839,32.106107720066035,1700000.0,3912520.0,1969.0,985.0,985.0,16.0,3840.975,0.0,1.033331380704118
1800000.0,12.364234762,7.032816477739764E-6,1800000.0,73.82611111111112,43.84333659328977,44.69714488284548,31.70277013088866,1800000.0,4056368.0,2045.0,1023.0,1023.0,16.0,3840.975,0.0,1.033331380704118
1900000.0,13.007646689,7.739318946426937E-6,1900000.0,73.66647368421053,43.49235831353136,44.37411892363042,31.283150715409963,1900000.0,4244504.0,2135.0,1068.0,1068.0,16.0,3840.975,0.0,1.033331380704118
2000000.0,13.777854416,8.617289514308327E-6,2000000.0,73.4734,43.05882956090629,43.96116283344002,30.76417128211017,2000000.0,4406304.0,2223.0,1112.0,1112.0,17.0,3834.4892086330933,0.0,1.0333849912006514
