learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.870315075,3.0462476330912775E-8,100000.0,98.381,69.989851935898,72.68893387314434,47.16057441253251,1806.0,10912.0,102.0,217.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
200000.0,4.806068863,6.701948125349978E-8,200000.0,97.987,60.19369361106336,66.0939868620516,34.39791429036987,66687.0,22512.0,22.0,70.0,13.0,-24.0,-24.0,3.0,0.0,0.0,1.0
300000.0,6.271154347,1.055914524985353E-7,300000.0,97.98966666666666,61.235702534577854,66.26580154379683,34.679952344849916,26897.0,35392.0,84.0,204.0,5.0,-9.0,-9.0,3.0,0.0,0.0,1.0
400000.0,7.569665399,1.288160143077539E-7,400000.0,97.866,58.345177256252036,64.01652474496247,30.318367346938725,126897.0,26264.0,0.0,0.0,23.0,-57.0,-57.0,3.0,0.0,0.0,1.0
500000.0,9.369917196,1.7997885671310124E-7,500000.0,97.7614,55.790329997622756,62.275025278058585,26.85747892570084,226897.0,78408.0,0.0,71.0,56.0,-85.0,-85.0,5.0,0.0,0.0,1.0
600000.0,10.646261378,2.0861303347417876E-7,600000.0,97.7075,54.472371666483056,61.12210288298474,24.68791064388976,326897.0,57056.0,0.0,4.0,49.0,-154.0,-154.0,4.0,0.0,0.0,1.0
700000.0,12.206780865,2.2066289515281923E-7,700000.0,97.67928571428571,53.97318771728676,60.670620990194834,23.825377473506553,210.0,5168.0,32.0,105.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,13.455304647,2.3404001446263451E-7,800000.0,97.74425,55.35319825486808,61.85906919727774,26.06219527184815,2901.0,11640.0,91.0,188.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
900000.0,14.793982986,2.4589791003834665E-7,900000.0,97.77133333333333,56.157528521059476,62.377611884308,27.067122391098835,520.0,5336.0,57.0,140.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000000.0,16.70044705,3.127802661059776E-7,1000000.0,97.7507,55.59828022007417,61.980663263581405,26.3104442405976,76933.0,51864.0,10.0,74.0,26.0,-16.0,-16.0,4.0,0.0,0.0,1.0
1100000.0,18.968798704,3.714063504981477E-7,1100000.0,97.71063636363635,54.4538527080158,61.19244282808356,24.775218806942036,176933.0,41976.0,0.0,0.0,29.0,-69.0,-69.0,3.0,0.0,0.0,1.0
1200000.0,21.344947279,4.332168047259541E-7,1200000.0,97.68116666666667,53.60268791106249,60.65995588983765,23.73931155448362,276933.0,36800.0,0.0,0.0,53.0,-107.0,-107.0,3.0,0.0,0.0,1.0
1300000.0,23.59270028,4.812994888271516E-7,1300000.0,97.66523076923077,53.099993768925536,60.36148983962808,23.153657239790316,376933.0,38704.0,0.0,0.0,100.0,-117.0,-117.0,4.0,0.0,0.0,1.0
1400000.0,25.730778756,5.363816329792101E-7,1400000.0,97.64585714285714,52.760228214583314,60.00922173417135,22.453589327309746,476933.0,36184.0,0.0,0.0,92.0,-181.0,-181.0,3.0,0.0,0.0,1.0
1500000.0,28.040551158,5.971012344791699E-7,1500000.0,97.62733333333333,52.213556070387156,59.61739209367762,21.670041376881798,576933.0,41872.0,0.0,0.0,111.0,-221.0,-221.0,3.0,0.0,0.0,1.0
1600000.0,30.316619636,6.40895351188067E-7,1600000.0,97.6031875,51.6550611493934,59.23094914101037,20.92989690721638,676933.0,31616.0,0.0,0.0,103.0,-288.0,-288.0,3.0,0.0,0.0,1.0
1700000.0,32.585083623,6.92022006831314E-7,1700000.0,97.58958823529412,51.264938822717355,59.027916650002055,20.54255298520497,776933.0,25424.0,0.0,0.0,135.0,-311.0,-311.0,2.0,0.0,0.0,1.0
1800000.0,34.924090986,7.568599903717223E-7,1800000.0,97.55988888888889,50.542356473417,58.60944626635004,19.731720243425496,876933.0,34752.0,0.0,0.0,143.0,-352.0,-352.0,3.0,0.0,0.0,1.0
1900000.0,37.213499973,7.887147337572049E-7,1900000.0,97.55094736842105,50.44577099574955,58.49285497654,19.490631001608854,976933.0,11752.0,0.0,0.0,138.0,-412.0,-412.0,1.0,0.0,0.0,1.0
2000000.0,39.407159268,8.485793033447759E-7,2000000.0,97.5424,50.247152744369416,58.37609877546862,19.268104396957987,1076933.0,34952.0,0.0,0.0,170.0,-437.0,-437.0,3.0,0.0,0.0,1.0
