learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.89367309,1.4409851374290883E-8,10000.0,79.95,69.93079869512565,69.50106480073015,69.54738760631834,10000.0,62328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.367160118,2.233259724571059E-8,20000.0,79.92,69.87106394587221,69.7726930603643,69.66079927476014,20000.0,64680.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.828166078,3.375127289620124E-8,30000.0,79.85666666666667,69.79923628767175,69.74566937018125,69.56587429492345,30000.0,95744.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,2.351741799,5.2997009157163814E-8,40000.0,80.01,70.02268545275288,70.04794725801618,69.85712670109699,40000.0,142088.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.804050862,7.158798344994378E-8,50000.0,80.528,70.79898391357415,70.80309482396689,70.62426455058383,50000.0,158880.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
60000.0,3.245167559,9.337889197676546E-8,60000.0,81.05499999999999,71.58681492099672,71.55832457588951,71.42246580852775,60000.0,190952.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
70000.0,3.710555113,1.2039192258253692E-7,70000.0,81.41000000000001,72.11634044149204,72.11221122112211,71.9849300322928,70000.0,224368.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
80000.0,4.200477307,1.5636266292224325E-7,80000.0,81.605,72.41001684232688,72.35912847483095,72.28259845930725,80000.0,283808.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
90000.0,4.652449201,1.9734082460731266E-7,90000.0,81.84,72.76214606546745,72.71953397539683,72.64053031571194,90000.0,350464.0,45.0,23.0,23.0,7.0,0.0,0.0,1.0
100000.0,5.072877296,2.370304961148939E-7,100000.0,81.985,72.97990100329484,72.92850058606078,72.8501672845646,100000.0,364912.0,45.0,23.0,23.0,7.0,0.0,0.0,1.0
110000.0,5.519177557,2.814311002384954E-7,110000.0,82.15363636363637,73.2325165044373,73.19817052358523,73.11263901824357,110000.0,384560.0,47.0,24.0,24.0,7.0,0.0,0.0,1.0
120000.0,6.013632639,3.341662139650227E-7,120000.0,82.27416666666667,73.4131849385499,73.39794897448725,73.27830959021131,120000.0,412264.0,51.0,26.0,26.0,7.0,0.0,0.0,1.0
130000.0,6.469417377,3.868152644332539E-7,130000.0,82.36769230769231,73.55367123745805,73.5391222034955,73.43731893295016,130000.0,446512.0,55.0,28.0,28.0,7.0,0.0,0.0,1.0
140000.0,6.919586672,4.395404999356758E-7,140000.0,82.43928571428572,73.66076756790204,73.65770553632848,73.54061733178355,140000.0,452736.0,55.0,28.0,28.0,7.0,0.0,0.0,1.0
150000.0,7.400634669,5.022819318005649E-7,150000.0,82.53666666666668,73.8067945663528,73.79451780712284,73.69478113294706,150000.0,504160.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
160000.0,7.896716878,5.682778592753782E-7,160000.0,82.57187499999999,73.8597202237447,73.85152052212563,73.74442121914015,160000.0,514240.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
170000.0,8.379200339,6.363420591438499E-7,170000.0,82.61294117647058,73.92102500242895,73.90598101964247,73.81954101380856,170000.0,545304.0,65.0,33.0,33.0,8.0,0.0,0.0,1.0
180000.0,8.900959541,7.158687284890127E-7,180000.0,82.65333333333334,73.98170737577132,73.97327642974435,73.8848975017355,180000.0,589176.0,69.0,35.0,35.0,8.0,0.0,0.0,1.0
190000.0,9.460643743,7.959901120822028E-7,190000.0,82.70105263157895,74.05269598024398,74.04468029660514,73.97398031499179,190000.0,553360.0,66.0,28.0,28.0,6.0,0.0,0.0,1.0
200000.0,9.968733167,8.637095958418709E-7,200000.0,82.7705,74.15701845623171,74.14405018270767,74.07362821737856,200000.0,515200.0,61.0,22.0,22.0,6.0,0.0,0.0,1.0
210000.0,10.447649769,9.356297762406803E-7,210000.0,82.83428571428571,74.25250626605788,74.24204531650815,74.17654053899165,210000.0,580488.0,71.0,27.0,27.0,8.0,0.0,0.0,1.0
220000.0,10.905020588,1.008546516024878E-6,220000.0,82.85772727272727,74.28735374061758,74.29208305498372,74.21068827572059,220000.0,616256.0,75.0,29.0,29.0,8.0,0.0,0.0,1.0
230000.0,11.360757173,1.083655966944028E-6,230000.0,82.88565217391304,74.32936595430647,74.31770286228787,74.24864907299585,230000.0,637064.0,77.0,30.0,30.0,8.0,0.0,0.0,1.0
240000.0,11.816208131,1.163741480216239E-6,240000.0,82.90125,74.35255149887529,74.34802720408061,74.26437387116196,240000.0,679696.0,83.0,33.0,33.0,8.0,0.0,0.0,1.0
250000.0,12.301730144,1.256284150120266E-6,250000.0,82.9288,74.39367922700482,74.39063906390639,74.3022814718474,250000.0,736776.0,91.0,37.0,37.0,8.0,0.0,0.0,1.0
260000.0,12.768088322,1.347868882984405E-6,260000.0,82.95615384615385,74.43441171308558,74.4268047067514,74.34270329733955,260000.0,759112.0,93.0,38.0,38.0,8.0,0.0,0.0,1.0
270000.0,13.241395707,1.4447042339158407E-6,270000.0,82.96111111111111,74.4417854019278,74.4243320472765,74.35218428740271,270000.0,790848.0,97.0,40.0,40.0,8.0,0.0,0.0,1.0
280000.0,13.740078616,1.550890508303971E-6,280000.0,82.965,74.44752012274087,74.4271330380982,74.35922246591838,280000.0,823088.0,101.0,42.0,42.0,8.0,0.0,0.0,1.0
290000.0,14.27177624,1.6711261999506232E-6,290000.0,82.98758620689655,74.48156931872875,74.46654349164945,74.39299097920753,290000.0,874120.0,109.0,46.0,46.0,8.0,0.0,0.0,1.0
300000.0,14.763771614,1.7852053378451841E-6,300000.0,83.01166666666666,74.51764648276095,74.50526252601247,74.42632986597218,300000.0,896288.0,111.0,47.0,47.0,8.0,0.0,0.0,1.0
310000.0,15.268845113,1.9074723395283496E-6,310000.0,83.03032258064516,74.54582455245958,74.53837925743795,74.45529458038139,310000.0,935744.0,115.0,49.0,49.0,9.0,0.0,0.0,1.0
320000.0,15.763469458,2.0308408182969064E-6,320000.0,83.064375,74.5967477460228,74.58925691136203,74.51756695756846,320000.0,964120.0,119.0,51.0,51.0,9.0,0.0,0.0,1.0
330000.0,16.269734749,2.161907358173237E-6,330000.0,83.08878787878788,74.6331891144593,74.62903020494264,74.5479173412751,330000.0,1000728.0,123.0,53.0,53.0,9.0,0.0,0.0,1.0
340000.0,16.766886653,2.2938947020119154E-6,340000.0,83.14235294117647,74.71363464373026,74.70798748549315,74.62726210291461,340000.0,1026232.0,127.0,55.0,55.0,9.0,0.0,0.0,1.0
350000.0,17.275764696,2.4333711328143393E-6,350000.0,83.18028571428572,74.77041740141705,74.76574220926744,74.68479083528278,350000.0,1059472.0,131.0,57.0,57.0,9.0,0.0,0.0,1.0
360000.0,17.795620799,2.5784989014088417E-6,360000.0,83.19583333333334,74.79347430070774,74.79375,74.70437211480566,360000.0,1079120.0,133.0,58.0,58.0,9.0,0.0,0.0,1.0
370000.0,18.376792415,2.7460435871731546E-6,370000.0,83.22054054054054,74.83052167178623,74.83196717988633,74.74093633156895,370000.0,1114368.0,137.0,60.0,60.0,10.0,0.0,0.0,1.0
380000.0,18.912188159,2.9025313077526594E-6,380000.0,83.23973684210526,74.85919434321838,74.86909548630977,74.77263724946526,380000.0,1129816.0,139.0,61.0,61.0,10.0,0.0,0.0,1.0
390000.0,19.445384583,3.060668184559475E-6,390000.0,83.2725641025641,74.9084394028222,74.9236990397995,74.81303882846676,390000.0,1146432.0,141.0,62.0,62.0,10.0,0.0,0.0,1.0
400000.0,19.985198258,3.2249180275145332E-6,400000.0,83.28824999999999,74.93204733851418,74.93729355613961,74.83937503999157,400000.0,1176152.0,145.0,64.0,64.0,10.0,0.0,0.0,1.0
