learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.963092816,2.0687920805215838E-8,100000.0,93.762,83.74151878529811,84.01701299034052,76.39535323721951,2041.0,11992.0,53.0,245.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
200000.0,3.012302833,2.956481271437473E-8,200000.0,93.136,82.04873549258124,82.37763314976701,74.0520923902771,1517.0,4008.0,39.0,201.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300000.0,4.072258805,3.851287807515098E-8,300000.0,92.92933333333333,81.508097718501,81.88247352237785,73.30883833299777,1304.0,8000.0,51.0,268.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
400000.0,4.954039347,4.688934374628796E-8,400000.0,92.778,81.11308468824548,81.47765816251291,72.78132154937674,2980.0,8000.0,49.0,253.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
500000.0,5.87725689,6.627335780170022E-8,500000.0,92.8438,81.30221517023091,81.66026827130563,73.0629667549988,11572.0,48168.0,50.0,314.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
600000.0,6.807190452,7.407374466181009E-8,600000.0,92.92816666666667,81.53199230152845,81.86965086120334,73.36125010201968,329.0,4008.0,68.0,319.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700000.0,7.669414657,8.405603710443402E-8,700000.0,92.9527142857143,81.60935281056999,81.93526415432898,73.46526025894113,2485.0,15984.0,58.0,255.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
800000.0,8.530443915,1.1012656658467113E-7,800000.0,92.927375,81.55687452159448,81.87476575038362,73.3845437397395,18694.0,51912.0,48.0,207.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
900000.0,9.397356736,1.694489285505294E-7,900000.0,92.41288888888889,80.18065744287178,80.5562832443022,71.44804458995554,53114.0,134904.0,25.0,156.0,67.0,34.0,34.0,9.0,0.0,0.0,1.0
1000000.0,10.281288372,1.7683600525408778E-7,1000000.0,92.2798,79.84559354980047,80.24311597911762,70.99043310311657,2265.0,4008.0,52.0,269.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100000.0,11.153728555,1.8412704710462236E-7,1100000.0,92.30018181818181,79.88590634432975,80.30004186630691,71.07644604110178,646.0,4008.0,50.0,237.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200000.0,12.033581274,1.9248519943994576E-7,1200000.0,92.3685,80.07194250454357,80.48409369885434,71.34623688212213,3492.0,8000.0,44.0,289.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1300000.0,12.904399549,2.1234239527498892E-7,1300000.0,92.39053846153847,80.11991821922258,80.54316976218622,71.4284476459222,9718.0,35552.0,49.0,265.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
1400000.0,13.771089175,2.1967506462062608E-7,1400000.0,92.3365,79.9843216202998,80.40880945294255,71.24636857733992,558.0,4008.0,46.0,233.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500000.0,14.628191199,2.277550117365209E-7,1500000.0,92.289,79.84944408951857,80.28895557793672,71.07319171497596,1523.0,7720.0,46.0,251.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1600000.0,15.494010074,2.395779923317561E-7,1600000.0,92.308625,79.9073477218748,80.34247560021085,71.15587900948096,6873.0,23968.0,56.0,229.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
1700000.0,16.365713185,2.477324418230417E-7,1700000.0,92.36835294117647,80.07885972783043,80.50407085603686,71.39947224665524,233.0,7720.0,63.0,265.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1800000.0,17.196059719,2.5642284543689966E-7,1800000.0,92.41283333333334,80.20327310945933,80.61974141490973,71.57193350568897,2080.0,11992.0,53.0,240.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1900000.0,18.054279786,2.6897153707834586E-7,1900000.0,92.41584210526315,80.20666076487294,80.61940332633063,71.58303884138452,6989.0,23688.0,43.0,236.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
2000000.0,18.948282347,2.7651863673139576E-7,2000000.0,92.465,80.33538415451049,80.74325662581477,71.76464416331913,1061.0,8000.0,68.0,293.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
