learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.970819133,2.451777832471455E-8,100000.0,96.954,93.57129083387741,93.56759724627275,92.08913359650944,5513.0,19696.0,68.0,189.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
200000.0,2.951580298,3.892927964520744E-8,200000.0,97.0155,93.69424161406414,93.6886736592793,92.23655802096611,5619.0,27960.0,57.0,156.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
300000.0,3.910347962,4.8864524756891445E-8,300000.0,97.00533333333333,93.67126411514081,93.67029746220074,92.19840911459237,1331.0,4008.0,66.0,228.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400000.0,4.796731165,5.998320953505321E-8,400000.0,97.01525,93.69089656047787,93.68697684502186,92.21169778334442,5708.0,19696.0,66.0,235.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
500000.0,5.650423362,6.80769489901161E-8,500000.0,97.02499999999999,93.71231584714559,93.7154083400228,92.23411975378896,1738.0,11992.0,64.0,155.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
600000.0,6.518098087,7.889810579994693E-8,600000.0,97.0135,93.68822817489205,93.6866693913215,92.20716528515885,3466.0,19416.0,59.0,163.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
700000.0,7.379486068,8.887071696423615E-8,700000.0,97.07885714285715,93.82463568810763,93.81970513029759,92.3739338313449,4410.0,15984.0,57.0,201.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
800000.0,8.257058087,9.805538232148107E-8,800000.0,97.1145,93.89913475980954,93.89757743023614,92.4640898406895,1802.0,11712.0,78.0,196.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
900000.0,9.060897081,1.0484132819834682E-7,900000.0,97.13355555555555,93.93984574010241,93.93574684246528,92.51845879903253,1328.0,8000.0,49.0,148.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1000000.0,9.919123583,1.1299404249589476E-7,1000000.0,97.0958,93.85988583383819,93.85448143351701,92.41737096188842,742.0,8000.0,44.0,166.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1100000.0,10.771266402,1.323266218989301E-7,1100000.0,97.07945454545455,93.82587903267616,93.82275462918453,92.37614739859701,13199.0,58944.0,55.0,182.0,29.0,15.0,15.0,6.0,0.0,0.0,1.0
1200000.0,11.629803988,1.3868235819001164E-7,1200000.0,97.10808333333333,93.88829448916843,93.88168879000138,92.45746005733572,75.0,4008.0,76.0,213.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300000.0,12.471985867,1.5537143415715337E-7,1300000.0,97.08546153846154,93.83960013394363,93.83851574073924,92.39801046931335,14387.0,47640.0,59.0,174.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
1400000.0,13.304775775,1.631963364398086E-7,1400000.0,97.08464285714285,93.8371948303633,93.83654731882635,92.39374727449598,1013.0,8000.0,47.0,172.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1500000.0,14.172861966,1.6962276085953744E-7,1500000.0,97.07493333333333,93.81597841265817,93.8148457235655,92.3665768944376,199.0,4008.0,64.0,190.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600000.0,15.037976115,1.777531724782557E-7,1600000.0,97.101875,93.87191704764139,93.8732744223411,92.43384715294334,478.0,7608.0,60.0,202.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1700000.0,15.925963826,1.924664747624575E-7,1700000.0,97.10023529411764,93.86915921816924,93.87320608950816,92.43026603708395,5636.0,35160.0,77.0,197.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
1800000.0,16.779596316,2.0218499621401435E-7,1800000.0,97.1005,93.87141826805525,93.8736414335334,92.43414615053427,7217.0,19304.0,70.0,178.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
1900000.0,17.670338015,2.1064658830880082E-7,1900000.0,97.09694736842106,93.86444493943799,93.86770846767199,92.42453791576592,553.0,8000.0,75.0,240.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000000.0,18.600756048,2.2229068234372883E-7,2000000.0,97.0895,93.84754360986315,93.8514157271089,92.40344109371654,7376.0,19584.0,69.0,271.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
