learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.912004575,1.4705433704424648E-8,10000.0,79.63,69.38252166754,69.78641352714328,69.02372262773724,10000.0,62328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.391672536,2.2710756463576105E-8,20000.0,79.875,69.79825270323458,69.884025439581,69.34734597517325,20000.0,64512.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.84711116,3.230997470547962E-8,30000.0,79.84,69.74047781710102,69.702434625789,69.4143825225043,30000.0,81472.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
40000.0,2.39949735,5.0551218861889916E-8,40000.0,80.2475,70.35031151044055,70.33713770836462,70.06743445976664,40000.0,127648.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
50000.0,2.867642817,7.176573951463111E-8,50000.0,80.53200000000001,70.77910885751338,70.89550007474958,70.56724721819062,50000.0,175168.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
60000.0,3.348356268,9.753829524204962E-8,60000.0,80.875,71.29842320402949,71.35475174118174,71.11027190332327,60000.0,207240.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
70000.0,3.79832343,1.2551318381364973E-7,70000.0,81.06714285714285,71.58872560345004,71.63252638112974,71.42887940326823,70000.0,240320.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
80000.0,4.223079836,1.5406125121791741E-7,80000.0,81.3325,71.98874114610072,72.008547008547,71.83327046397586,80000.0,259800.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
90000.0,4.616813922,1.807980924357308E-7,90000.0,81.55555555555556,72.3224199456319,72.3720125158112,72.1667980080817,90000.0,262488.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
100000.0,5.052333361,2.151018048034567E-7,100000.0,81.647,72.46228145051205,72.53202825670499,72.3324388699611,100000.0,304464.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
110000.0,5.480467825,2.5391873904570523E-7,110000.0,81.73636363636363,72.59980727168896,72.68339112108234,72.49828884325805,110000.0,350464.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
120000.0,5.894779051,2.9211261919087004E-7,120000.0,81.80833333333334,72.70941748606351,72.77919098209388,72.63485139082147,120000.0,356344.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
130000.0,6.347981819,3.4198066221921807E-7,130000.0,81.89153846153846,72.83478161231281,72.90899466028357,72.77804759592034,130000.0,425336.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
140000.0,6.837731947,4.027605665978375E-7,140000.0,81.97642857142857,72.96291717256867,73.02091352322299,72.9233509673681,140000.0,479720.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
150000.0,7.288909667,4.6361650646948977E-7,150000.0,82.06400000000001,73.09359581233527,73.13039309683606,73.04370478728734,150000.0,521384.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
160000.0,7.747073603,5.260718795790689E-7,160000.0,82.12375,73.1832747664876,73.20731033319906,73.1174104289635,160000.0,526928.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
170000.0,8.213811726,5.903654701163557E-7,170000.0,82.2564705882353,73.38179538522928,73.41371620966534,73.3168207351055,170000.0,532472.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
180000.0,8.690836686,6.563870664566942E-7,180000.0,82.33611111111111,73.50116580373452,73.52975457058176,73.43864866671123,180000.0,534992.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
190000.0,9.177008739,7.284228306774422E-7,190000.0,82.38,73.56687779209452,73.59341846835832,73.49704713500846,190000.0,572744.0,71.0,36.0,36.0,8.0,0.0,0.0,1.0
200000.0,9.653886744,7.999519918880797E-7,200000.0,82.4625,73.69093204855739,73.7195048852125,73.62821611705088,200000.0,579800.0,71.0,36.0,36.0,8.0,0.0,0.0,1.0
210000.0,10.148206532,8.779194314867278E-7,210000.0,82.50095238095238,73.74874052103313,73.77877356471109,73.67772620480201,210000.0,609688.0,75.0,38.0,38.0,8.0,0.0,0.0,1.0
220000.0,10.636735889,9.616142281712425E-7,220000.0,82.55863636363637,73.8360389902411,73.87381866710243,73.77023405884283,220000.0,662232.0,83.0,42.0,42.0,8.0,0.0,0.0,1.0
230000.0,11.127077794,1.0581849824329402E-6,230000.0,82.57478260869566,73.86030388041843,73.89922566443722,73.79632293328451,230000.0,761288.0,97.0,49.0,49.0,8.0,0.0,0.0,1.0
240000.0,11.655342659,1.1696206769080602E-6,240000.0,82.60291666666667,73.90242635602182,73.93337412129006,73.82700107191887,240000.0,815408.0,101.0,51.0,51.0,8.0,0.0,0.0,1.0
250000.0,12.158696625,1.280150783355213E-6,250000.0,82.6484,73.97189719957943,74.00478207978523,73.90815313825149,250000.0,848808.0,105.0,53.0,53.0,9.0,0.0,0.0,1.0
260000.0,12.656426767,1.393705454624355E-6,260000.0,82.7023076923077,74.05248526360342,74.08077641254987,73.98858306198346,260000.0,881888.0,109.0,55.0,55.0,9.0,0.0,0.0,1.0
270000.0,13.1508852,1.5093207068267461E-6,270000.0,82.74259259259259,74.11256477267752,74.13802673060698,74.05724721196835,270000.0,903832.0,113.0,57.0,57.0,9.0,0.0,0.0,1.0
280000.0,13.644810686,1.6292815605182114E-6,280000.0,82.78535714285714,74.1768688485097,74.2026813669084,74.12388069316499,280000.0,938816.0,115.0,58.0,58.0,9.0,0.0,0.0,1.0
290000.0,14.125412917,1.7337553718505238E-6,290000.0,82.82620689655172,74.23754760186436,74.27426186491456,74.17541676388998,290000.0,840280.0,121.0,61.0,61.0,8.0,0.0,0.0,1.0
300000.0,14.625967013,1.8458067906997867E-6,300000.0,82.87866666666666,74.3167165600966,74.35236782711168,74.26498587089405,300000.0,865304.0,123.0,62.0,62.0,8.0,0.0,0.0,1.0
310000.0,15.137157549,1.9645684113262196E-6,310000.0,82.90548387096774,74.35688318729022,74.38763871167305,74.30679796172662,310000.0,898040.0,127.0,64.0,64.0,8.0,0.0,0.0,1.0
320000.0,15.650477181,2.08990992222777E-6,320000.0,82.92093750000001,74.38047418262866,74.39828737925932,74.33504893213366,320000.0,943864.0,133.0,67.0,67.0,8.0,0.0,0.0,1.0
330000.0,16.142013892,2.212516426149544E-6,330000.0,82.95636363636363,74.43386561476063,74.45463340191576,74.39124337516164,330000.0,964184.0,135.0,68.0,68.0,8.0,0.0,0.0,1.0
340000.0,16.654948097,2.342666161633413E-6,340000.0,82.99088235294117,74.48572152872934,74.49266285290862,74.44295171511652,340000.0,980808.0,137.0,69.0,69.0,8.0,0.0,0.0,1.0
350000.0,17.178393528,2.4794826090629435E-6,350000.0,83.04342857142856,74.56437100062642,74.56968398500267,74.51924109002073,350000.0,1010344.0,141.0,71.0,71.0,8.0,0.0,0.0,1.0
360000.0,17.712921915,2.6270415003808436E-6,360000.0,83.06416666666667,74.59542145378153,74.59646169615253,74.544171617768,360000.0,1067080.0,149.0,75.0,75.0,9.0,0.0,0.0,1.0
370000.0,18.219197936,2.7709357891524246E-6,370000.0,83.09783783783784,74.6457882942093,74.65264830336733,74.58497075999627,370000.0,1098648.0,153.0,77.0,77.0,9.0,0.0,0.0,1.0
380000.0,18.718198492,2.9165337838660507E-6,380000.0,83.12315789473685,74.68430851016001,74.68530309190453,74.62882009692416,380000.0,1127864.0,157.0,79.0,79.0,9.0,0.0,0.0,1.0
390000.0,19.234839924,3.071804060556325E-6,390000.0,83.16025641025641,74.73998034820086,74.73853858551202,74.68703266885589,390000.0,1161720.0,165.0,83.0,83.0,9.0,0.0,0.0,1.0
400000.0,19.752703134,3.236467997074396E-6,400000.0,83.14574999999999,74.71805726016117,74.71600178518521,74.6735439081565,400000.0,1229096.0,171.0,86.0,86.0,9.0,0.0,0.0,1.0
410000.0,20.269917466,3.4037568978074394E-6,410000.0,83.15658536585366,74.73452407705801,74.73022471211162,74.69754149415601,410000.0,1250256.0,173.0,87.0,87.0,9.0,0.0,0.0,1.0
420000.0,20.806562845,3.5826683743325077E-6,420000.0,83.17833333333333,74.76701079048668,74.76912198501525,74.72670167556198,420000.0,1288704.0,179.0,90.0,90.0,9.0,0.0,0.0,1.0
430000.0,21.324378771,3.756990212823458E-6,430000.0,83.19348837209303,74.78976113812583,74.79175677749718,74.74903825659769,430000.0,1301304.0,179.0,90.0,90.0,9.0,0.0,0.0,1.0
440000.0,21.848544353,3.942516544915458E-6,440000.0,83.20840909090909,74.81202993898428,74.81361536757059,74.7721630933235,440000.0,1368168.0,187.0,94.0,94.0,9.0,0.0,0.0,1.0
450000.0,22.363989849,4.127568954251263E-6,450000.0,83.23022222222222,74.84449079725489,74.84818387249446,74.80889019448136,450000.0,1387760.0,191.0,96.0,96.0,9.0,0.0,0.0,1.0
460000.0,22.860841341,4.311556178638044E-6,460000.0,83.24195652173914,74.8620918708898,74.86837086325893,74.82182868117296,460000.0,1431408.0,197.0,99.0,99.0,9.0,0.0,0.0,1.0
470000.0,23.356575177,4.501782966684081E-6,470000.0,83.25638297872341,74.88366394376881,74.89264087495295,74.84553152179821,470000.0,1483288.0,203.0,102.0,102.0,9.0,0.0,0.0,1.0
480000.0,23.887275777,4.713066431123294E-6,480000.0,83.27229166666666,74.90752791111913,74.91533578265978,74.87341732539727,480000.0,1538928.0,207.0,104.0,104.0,10.0,0.0,0.0,1.0
490000.0,24.427383631,4.931428438544202E-6,490000.0,83.29612244897959,74.94368295391533,74.94589655605178,74.91349109778189,490000.0,1562784.0,209.0,105.0,105.0,10.0,0.0,0.0,1.0
500000.0,24.955586368,5.148922542074642E-6,500000.0,83.3094,74.96362144174145,74.96918125620499,74.93339340692347,500000.0,1591656.0,213.0,107.0,107.0,10.0,0.0,0.0,1.0
510000.0,25.502930703,5.380621655573943E-6,510000.0,83.32921568627451,74.99323038657491,75.00029404154218,74.95625791628619,510000.0,1636312.0,219.0,110.0,110.0,11.0,0.0,0.0,1.0
520000.0,26.033737211,5.610069133120559E-6,520000.0,83.35115384615385,75.02638809885784,75.03510841073523,74.99025020149584,520000.0,1670896.0,223.0,112.0,112.0,11.0,0.0,0.0,1.0
530000.0,26.5673508,5.848561090890427E-6,530000.0,83.35471698113207,75.03183198770571,75.03826880689036,75.00134599417963,530000.0,1727624.0,231.0,116.0,116.0,11.0,0.0,0.0,1.0
540000.0,27.10345039,6.0893524262201715E-6,540000.0,83.36944444444444,75.05390336112994,75.06448719835402,75.02537647565944,540000.0,1736192.0,231.0,116.0,116.0,11.0,0.0,0.0,1.0
550000.0,27.642548578,6.336638529455406E-6,550000.0,83.37218181818183,75.05830499609567,75.06971799310317,75.03357866689963,550000.0,1773104.0,237.0,119.0,119.0,11.0,0.0,0.0,1.0
560000.0,28.17341188,6.583422421835145E-6,560000.0,83.38071428571429,75.07116096054452,75.0817951560132,75.04845909462593,560000.0,1796952.0,239.0,120.0,120.0,11.0,0.0,0.0,1.0
570000.0,28.710080468,6.821260534669945E-6,570000.0,83.3859649122807,75.07889522279267,75.08373391427435,75.05446135285425,570000.0,1713080.0,249.0,125.0,125.0,11.0,0.0,0.0,1.0
580000.0,29.213340431,7.048092352715018E-6,580000.0,83.395,75.09229873977642,75.09599944145779,75.0643399010952,580000.0,1742264.0,253.0,127.0,127.0,11.0,0.0,0.0,1.0
590000.0,29.739321337,7.29182713381992E-6,590000.0,83.41084745762713,75.11597936607637,75.11352945663506,75.08229441670889,590000.0,1791224.0,255.0,128.0,128.0,11.0,0.0,0.0,1.0
600000.0,30.264372277,7.5413085734366995E-6,600000.0,83.4265,75.1393556998228,75.14018504676169,75.10489685559784,600000.0,1836704.0,261.0,131.0,131.0,11.0,0.0,0.0,1.0
610000.0,30.802368397,7.805978792511635E-6,610000.0,83.43803278688524,75.15657070632847,75.15700845411222,75.1195653780039,610000.0,1901640.0,271.0,136.0,136.0,11.0,0.0,0.0,1.0
620000.0,31.345157408,8.08257679867663E-6,620000.0,83.44387096774194,75.1652970776749,75.16266172410539,75.12974458125574,620000.0,1969792.0,281.0,141.0,141.0,11.0,0.0,0.0,1.0
630000.0,31.899709256,8.370710102299234E-6,630000.0,83.44777777777777,75.17125029998208,75.16658172863967,75.13762889670382,630000.0,2008416.0,285.0,143.0,143.0,11.0,0.0,0.0,1.0
640000.0,32.443004104,8.65964762004261E-6,640000.0,83.44921875,75.1733798203669,75.17250916454937,75.13736940810861,640000.0,2055752.0,291.0,146.0,146.0,11.0,0.0,0.0,1.0
650000.0,32.989991658,8.955655680459686E-6,650000.0,83.458,75.18676167877122,75.18549204143945,75.15389734631061,650000.0,2091840.0,295.0,148.0,148.0,11.0,0.0,0.0,1.0
660000.0,33.53706748,9.256653697443765E-6,660000.0,83.4621212121212,75.19309303866963,75.19250525014318,75.16106055330644,660000.0,2126760.0,299.0,150.0,150.0,11.0,0.0,0.0,1.0
670000.0,34.077794132,9.556624913578385E-6,670000.0,83.47223880597015,75.20825735184941,75.20715557097918,75.17308175198191,670000.0,2144392.0,301.0,151.0,151.0,11.0,0.0,0.0,1.0
680000.0,34.642968081,9.876661869194803E-6,680000.0,83.47617647058824,75.21416300842463,75.20823082676739,75.18095974377381,680000.0,2188872.0,307.0,154.0,154.0,12.0,0.0,0.0,1.0
690000.0,35.209012144,1.019908583410592E-5,690000.0,83.48420289855073,75.22620657774594,75.2195705354716,75.18919601490927,690000.0,2201808.0,307.0,154.0,154.0,12.0,0.0,0.0,1.0
700000.0,35.777397064,1.0527252067837726E-5,700000.0,83.49728571428572,75.2459569794462,75.24042840945381,75.21168528524404,700000.0,2231792.0,313.0,157.0,157.0,12.0,0.0,0.0,1.0
710000.0,36.349277938,1.0863654029528571E-5,710000.0,83.5056338028169,75.25840393195827,75.25393716177811,75.22509181376614,710000.0,2273816.0,317.0,159.0,159.0,12.0,0.0,0.0,1.0
720000.0,36.894580059,1.1186104046894463E-5,720000.0,83.52097222222223,75.28124043296172,75.27419512815223,75.245254518066,720000.0,2285744.0,317.0,159.0,159.0,12.0,0.0,0.0,1.0
730000.0,37.444778706,1.1515603452367524E-5,730000.0,83.53315068493151,75.29960917672676,75.2930923919299,75.26747210060245,730000.0,2314928.0,321.0,161.0,161.0,12.0,0.0,0.0,1.0
740000.0,37.990259324,1.1845168544400685E-5,740000.0,83.53837837837837,75.3074253643334,75.30284507105074,75.27392005066353,740000.0,2335416.0,323.0,162.0,162.0,12.0,0.0,0.0,1.0
750000.0,38.527992743,1.2171128039547686E-5,750000.0,83.54253333333334,75.31354237285233,75.31157804202378,75.27879477339914,750000.0,2343144.0,323.0,162.0,162.0,12.0,0.0,0.0,1.0
760000.0,39.083088088,1.2511760285679964E-5,760000.0,83.54907894736841,75.32355698057587,75.3214915232826,75.29428037900269,760000.0,2372032.0,327.0,164.0,164.0,12.0,0.0,0.0,1.0
770000.0,39.631834165,1.2851070931263914E-5,770000.0,83.56090909090909,75.34129248754968,75.34226028144431,75.31172167101928,770000.0,2390168.0,329.0,165.0,165.0,12.0,0.0,0.0,1.0
780000.0,40.214931521,1.3209668504426098E-5,780000.0,83.57089743589744,75.35641664622091,75.35753088793808,75.33011067539134,780000.0,2377216.0,337.0,169.0,169.0,12.0,0.0,0.0,1.0
790000.0,40.780299139,1.3558215504900205E-5,790000.0,83.58721518987342,75.3808608054237,75.38097860140127,75.35332145932455,790000.0,2383048.0,339.0,170.0,170.0,12.0,0.0,0.0,1.0
800000.0,41.339414607,1.3908615135275172E-5,800000.0,83.597625,75.3963994852075,75.3978521235029,75.36889684778792,800000.0,2422504.0,345.0,173.0,173.0,12.0,0.0,0.0,1.0
810000.0,41.899405442,1.4265984000935573E-5,810000.0,83.60987654320986,75.41478619900866,75.41604401261417,75.38888198861392,810000.0,2466824.0,351.0,176.0,176.0,12.0,0.0,0.0,1.0
820000.0,42.45743546,1.4603573439032877E-5,820000.0,83.61926829268292,75.42886277297221,75.43246772724446,75.40065819474431,820000.0,2338480.0,334.0,158.0,158.0,12.0,0.0,0.0,1.0
830000.0,43.006629328,1.4940278515824596E-5,830000.0,83.62120481927711,75.43181959832938,75.43605412799111,75.40303173954108,830000.0,2369880.0,338.0,160.0,160.0,12.0,0.0,0.0,1.0
840000.0,43.571537743,1.5292848353488043E-5,840000.0,83.63238095238094,75.44861316561588,75.45128932153939,75.42153511720034,840000.0,2412512.0,344.0,163.0,163.0,12.0,0.0,0.0,1.0
850000.0,44.13673124,1.5652492830614583E-5,850000.0,83.64776470588235,75.47169246735784,75.47624886859467,75.44358051584841,850000.0,2459680.0,350.0,166.0,166.0,12.0,0.0,0.0,1.0
860000.0,44.688432496,1.6004535005101183E-5,860000.0,83.6556976744186,75.48357776247532,75.48742291916626,75.45502010767164,860000.0,2466568.0,350.0,166.0,166.0,12.0,0.0,0.0,1.0
870000.0,45.25415153,1.636995467137292E-5,870000.0,83.66,75.4899911522074,75.49743526102425,75.46254343221985,870000.0,2496856.0,358.0,170.0,170.0,13.0,0.0,0.0,1.0
880000.0,45.835526281,1.675380600590579E-5,880000.0,83.66181818181818,75.49271063495512,75.49963192191291,75.46329717064046,880000.0,2552168.0,362.0,172.0,172.0,13.0,0.0,0.0,1.0
890000.0,46.416938549,1.7145481863672434E-5,890000.0,83.66842696629213,75.50271386852533,75.51022127420107,75.4763808887494,890000.0,2604024.0,370.0,176.0,176.0,13.0,0.0,0.0,1.0
900000.0,47.003053052,1.7545389825822547E-5,900000.0,83.67477777777778,75.51215858812776,75.51983711770312,75.48360506656921,900000.0,2637424.0,374.0,178.0,178.0,13.0,0.0,0.0,1.0
910000.0,47.600669646,1.7965086068423244E-5,910000.0,83.67967032967033,75.51950695594452,75.52883680618488,75.49067336905667,910000.0,2714656.0,386.0,184.0,184.0,13.0,0.0,0.0,1.0
