learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.758901794,3.535532270133495E-8,100000.0,98.01100000000001,95.63420378544603,95.67194707981548,94.41637190500253,3593.0,19960.0,58.0,137.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
200000.0,4.383435036,8.634558787076838E-8,200000.0,97.965,95.53009271049866,95.56664197638447,94.28057503407766,12226.0,47896.0,57.0,160.0,13.0,-1.0,-1.0,5.0,0.0,0.0,1.0
300000.0,6.011948926,1.333523009395641E-7,300000.0,97.844,95.2678552161381,95.3054573695174,93.94959869787282,112226.0,19008.0,0.0,4.0,198.0,63.0,63.0,2.0,0.0,0.0,1.0
400000.0,7.423519453,1.6064396778677074E-7,400000.0,97.78125,95.12904923603097,95.17193356580586,93.77241055076449,212226.0,37248.0,0.0,1.0,437.0,177.0,177.0,3.0,0.0,0.0,1.0
500000.0,8.899482083,1.9142578369667548E-7,500000.0,97.723,94.99905517467879,95.03966957271885,93.60339354439982,312226.0,49856.0,0.0,4.0,656.0,269.0,269.0,5.0,0.0,0.0,1.0
600000.0,11.172268648,2.5114017023160437E-7,600000.0,97.64133333333334,94.8228037908836,94.86250521844882,93.3812868888494,412226.0,18672.0,0.0,2.0,889.0,367.0,367.0,2.0,0.0,0.0,1.0
700000.0,13.676920968,3.486444907636879E-7,700000.0,97.64114285714285,94.8226506524118,94.85929371328234,93.37976160406068,512226.0,63584.0,0.0,0.0,1052.0,405.0,405.0,5.0,0.0,0.0,1.0
800000.0,16.16740212,4.0386781140043713E-7,800000.0,97.6035,94.74244652753919,94.77824140147511,93.28304610285642,612226.0,41032.0,0.0,0.0,1219.0,458.0,458.0,4.0,0.0,0.0,1.0
900000.0,18.521454952,4.456302628883492E-7,900000.0,97.521,94.56456880946088,94.59721906071863,93.05119955649268,712226.0,11976.0,0.0,0.0,1379.0,510.0,510.0,1.0,0.0,0.0,1.0
1000000.0,21.035138172,4.901154138576674E-7,1000000.0,97.4819,94.47821498742634,94.51350108832303,92.94212944147498,812226.0,18112.0,0.0,0.0,1535.0,542.0,542.0,2.0,0.0,0.0,1.0
1100000.0,23.560718241,5.374454910256714E-7,1100000.0,97.47209090909091,94.45816463922262,94.49355432780848,92.91739894551847,912226.0,23520.0,0.0,0.0,1749.0,638.0,638.0,3.0,0.0,0.0,1.0
1200000.0,26.096096201,5.932655528270454E-7,1200000.0,97.43825000000001,94.38306539327202,94.41885544870108,92.82489963588834,1012226.0,41088.0,0.0,0.0,1943.0,703.0,703.0,4.0,0.0,0.0,1.0
1300000.0,28.533796379,6.6723648991401E-7,1300000.0,97.44915384615385,94.4075054708931,94.44319697568888,92.85649660069106,1112226.0,53136.0,0.0,0.0,2173.0,798.0,798.0,4.0,0.0,0.0,1.0
1400000.0,31.033192972,7.348600531496129E-7,1400000.0,97.4285,94.36223875168672,94.3970105769051,92.79835967193438,1212226.0,60896.0,0.0,0.0,2384.0,878.0,878.0,4.0,0.0,0.0,1.0
1500000.0,33.564762875,7.861480655243579E-7,1500000.0,97.43773333333333,94.3843280751894,94.41759805950747,92.82627888181484,1312226.0,23728.0,0.0,0.0,2604.0,970.0,970.0,3.0,0.0,0.0,1.0
1600000.0,36.499938191,8.76320253654677E-7,1600000.0,97.4294375,94.36612506399165,94.40092680323674,92.80482279280432,1412226.0,51424.0,0.0,0.0,2812.0,1053.0,1053.0,4.0,0.0,0.0,1.0
1700000.0,38.965774989,9.593102799818914E-7,1700000.0,97.4225294117647,94.3523731178166,94.38673220624726,92.78969886457132,1512226.0,11976.0,0.0,0.0,3032.0,1141.0,1141.0,1.0,0.0,0.0,1.0
1800000.0,41.618515986,1.016478982270031E-6,1800000.0,97.41938888888889,94.34426356877442,94.3807937366252,92.77875803530482,1612226.0,39936.0,0.0,0.0,3236.0,1223.0,1223.0,3.0,0.0,0.0,1.0
1900000.0,44.183932917,1.0934334484530055E-6,1900000.0,97.42305263157894,94.35305114963852,94.38844451881387,92.78992987550765,1712226.0,17608.0,0.0,0.0,3444.0,1313.0,1313.0,2.0,0.0,0.0,1.0
2000000.0,46.847026362,1.189207712411483E-6,2000000.0,97.42345,94.35363994115261,94.39023115761697,92.79127415568755,1812226.0,31728.0,0.0,0.0,3650.0,1389.0,1389.0,3.0,0.0,0.0,1.0
