learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.315524479,6.51222757440495E-8,100000.0,80.13900000000001,33.41798857878979,42.1232078330808,9.578875483724133,100000.0,191352.0,95.0,48.0,48.0,8.0,0.0,0.0,1.0
200000.0,2.09129078,1.3482637697440884E-7,200000.0,79.271,27.057008481712984,39.22272880535968,4.853923301126846,200000.0,347320.0,173.0,87.0,87.0,9.0,0.0,0.0,1.0
300000.0,2.650212166,2.0705712354248182E-7,300000.0,78.97466666666666,23.8203126372501,38.370445640810196,3.6801759154628493,300000.0,499544.0,253.0,127.0,127.0,11.0,0.0,0.0,1.0
400000.0,3.145293886,2.922843199326636E-7,400000.0,78.78975,22.078352128857865,37.80350126092312,2.8656805275691646,400000.0,665432.0,335.0,168.0,168.0,11.0,0.0,0.0,1.0
500000.0,3.649549411,3.963875601902583E-7,500000.0,78.68939999999999,20.334381180374777,37.466694836672644,2.1758489942436245,500000.0,798024.0,399.0,200.0,200.0,12.0,0.0,0.0,1.0
600000.0,4.125325658,5.137877046806013E-7,600000.0,78.63016666666667,19.384694768351977,37.38083610080095,2.0428899941173317,600000.0,953824.0,477.0,239.0,239.0,12.0,0.0,0.0,1.0
700000.0,4.6092811,6.564161121925484E-7,700000.0,78.59085714285715,18.561401867288545,37.30536567407691,1.8957842367111726,700000.0,1139208.0,571.0,286.0,286.0,12.0,0.0,0.0,1.0
800000.0,5.088801294,8.161298682811214E-7,800000.0,78.51625,17.73094602604743,37.11168192495993,1.6204829966628853,800000.0,1287472.0,645.0,323.0,323.0,13.0,0.0,0.0,1.0
900000.0,5.55762311,9.854615200964464E-7,900000.0,78.441,16.72013602967515,36.89104711599135,1.2760826095584303,900000.0,1396152.0,699.0,350.0,350.0,13.0,0.0,0.0,1.0
1000000.0,6.113173155,1.2011881819920965E-6,1000000.0,78.42360000000001,16.052192924360945,36.85091637057548,1.2250503570774638,1000000.0,1501008.0,751.0,376.0,376.0,13.0,3864.0,0.0,1.0331373067265759
1100000.0,6.618544259,1.414481383111665E-6,1100000.0,78.39627272727273,15.312642790485883,36.841112106288506,1.143969616167021,1100000.0,1631432.0,819.0,410.0,410.0,13.0,3864.0,0.0,1.0331373067265759
1200000.0,7.099262254,1.637614828068707E-6,1200000.0,78.40158333333333,14.903937122715375,36.86627188954686,1.1845757335447948,1200000.0,1794224.0,899.0,450.0,450.0,13.0,3864.0,0.0,1.0331373067265759
1300000.0,7.590471779,1.8869709727168559E-6,1300000.0,78.39446153846154,14.480272851843562,36.834009135131126,1.1602250773307219,1300000.0,1962256.0,987.0,494.0,494.0,13.0,3864.0,0.0,1.0331373067265759
1400000.0,8.091686157,2.1662849416388634E-6,1400000.0,78.3925,14.172098615134528,36.82017543859648,1.1340795816651743,1400000.0,2154128.0,1079.0,540.0,540.0,14.0,3864.0,0.0,1.0331373067265759
1500000.0,8.633603459,2.503514143758207E-6,1500000.0,78.38773333333333,13.99372067459909,36.83111133627695,1.165523906501985,1500000.0,2405440.0,1207.0,604.0,604.0,14.0,3864.0,0.0,1.0331373067265759
1600000.0,9.150091061,2.8471716172076907E-6,1600000.0,78.3830625,13.725114747880912,36.82075244225893,1.0921101547084608,1600000.0,2571984.0,1291.0,646.0,646.0,14.0,3864.0,0.0,1.0331373067265759
1700000.0,9.647234111,3.1919876721882716E-6,1700000.0,78.37882352941176,13.481829443950238,36.78779644693621,1.048845623707776,1700000.0,2681072.0,1343.0,672.0,672.0,14.0,3864.0,0.0,1.0331373067265759
1800000.0,10.172354967,3.5790023126163807E-6,1800000.0,78.371,13.18847483440922,36.750117784673385,0.9809781295542457,1800000.0,2848856.0,1433.0,717.0,717.0,15.0,3864.0,0.0,1.0331373067265759
1900000.0,10.687695549,3.9772463617584085E-6,1900000.0,78.37694736842106,12.957056259530415,36.744912193184234,0.9790310918293617,1900000.0,2987152.0,1499.0,750.0,750.0,15.0,3864.0,0.0,1.0331373067265759
2000000.0,11.308131132,4.480241034628691E-6,2000000.0,78.38975,12.764368403792167,36.77701061993505,1.0005199588614386,2000000.0,3133784.0,1573.0,787.0,787.0,15.0,3853.9161372299873,0.0,1.0332182449773033
