learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.195943609,2.5423261334386964E-8,100000.0,88.488,76.45905236261284,76.50899889809412,73.42689626517705,2804.0,11992.0,47.0,305.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
200000.0,3.287262129,3.4656414262341955E-8,200000.0,89.0805,77.7080102590156,77.76114539418748,74.83928201110623,342.0,4008.0,55.0,277.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300000.0,4.277848464,4.502388701381162E-8,300000.0,88.88933333333333,77.33182947279099,77.35305508183801,74.4070516511951,3178.0,11992.0,56.0,327.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
400000.0,5.277025521,5.555364681789652E-8,400000.0,89.11825,77.7952675782112,77.83836624967542,74.9334853667807,1987.0,11992.0,61.0,338.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
500000.0,6.323341998,6.429778466409073E-8,500000.0,89.31280000000001,78.19393006520666,78.23442916087933,75.37772494159606,1754.0,4008.0,62.0,365.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600000.0,7.285269421,7.243621798065595E-8,600000.0,89.13866666666667,77.83122102923855,77.8865143299242,74.95330263734405,1153.0,4008.0,46.0,259.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700000.0,8.303006048,7.99705015350009E-8,700000.0,89.38742857142857,78.34020470663918,78.40402337277247,75.53547435255685,309.0,4008.0,82.0,345.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,9.336216602,9.085892104428262E-8,800000.0,89.417625,78.40067712345143,78.4774921126424,75.60231241858696,3703.0,11992.0,59.0,411.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
900000.0,10.364901102,1.0383713025173793E-7,900000.0,89.47144444444444,78.50662694921023,78.5808577874022,75.71622241528215,3203.0,11992.0,56.0,383.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1000000.0,11.389216005,1.1250339584923038E-7,1000000.0,89.5402,78.64532624339452,78.72372451781669,75.86170291326664,1367.0,4008.0,79.0,408.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100000.0,12.366722553,1.217710023037965E-7,1100000.0,89.56263636363636,78.68745633736226,78.76972349659478,75.90125498773138,825.0,11992.0,58.0,338.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1200000.0,13.352178239,1.3113232899567734E-7,1200000.0,89.61975,78.8048554889631,78.89152681962145,76.04184497969875,937.0,8000.0,60.0,346.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1300000.0,14.295966493,1.438832727501914E-7,1300000.0,89.59346153846154,78.74973700173774,78.83079185998294,75.9764105878885,3969.0,23688.0,47.0,253.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
1400000.0,15.337436683,1.5702279026906938E-7,1400000.0,89.62978571428572,78.82158019456121,78.88892120225096,76.05675148384714,3790.0,19976.0,61.0,407.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
1500000.0,16.291124459,1.6408292148187342E-7,1500000.0,89.55986666666666,78.67971470741972,78.74409905177633,75.89600011082157,102.0,4008.0,50.0,263.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600000.0,17.237906795,1.7307687106206599E-7,1600000.0,89.6031875,78.77027663461399,78.84219630388056,76.00111375122088,863.0,8000.0,56.0,281.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1700000.0,18.243639694,1.8785531205182688E-7,1700000.0,89.47264705882353,78.50563465199258,78.57404534091889,75.70971367145509,5932.0,27960.0,57.0,313.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
1800000.0,19.240521622,1.962709112694901E-7,1800000.0,89.50577777777778,78.57481398143044,78.64771257788267,75.79249538650808,396.0,8000.0,60.0,339.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1900000.0,20.235052817,2.0466666578314164E-7,1900000.0,89.4168947368421,78.39122889065973,78.46220584612418,75.58612768416731,569.0,8000.0,61.0,312.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000000.0,21.167380398,2.1255466821008053E-7,2000000.0,89.46674999999999,78.49070578694545,78.55960087974181,75.69436031626809,1466.0,4008.0,65.0,312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
