learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.315071214,7.189042668912974E-8,100000.0,82.8,4.5409641362621755,34.84848484848484,-17.006802721088448,100000.0,211312.0,105.0,53.0,53.0,9.0,0.0,0.0,1.0
200000.0,1.98017444,1.371668780635794E-7,200000.0,84.6,38.403942147702544,43.382352941176464,6.09756097560976,200000.0,379376.0,195.0,98.0,98.0,10.0,0.0,0.0,1.0
300000.0,2.508280696,2.1171957266410194E-7,300000.0,85.5,24.425634824667476,46.09665427509294,5.228758169934644,300000.0,545688.0,273.0,137.0,137.0,12.0,0.0,0.0,1.0
400000.0,2.958560772,2.8785412035682135E-7,400000.0,87.5,28.92881510120538,43.69369369369369,7.407407407407414,400000.0,653584.0,327.0,164.0,164.0,12.0,0.0,0.0,1.0
500000.0,3.48207677,4.0483439336861175E-7,500000.0,82.8,8.358552491368615,38.12949640287769,-6.172839506172844,500000.0,863744.0,435.0,218.0,218.0,13.0,0.0,0.0,1.0
600000.0,3.966840628,5.308551448552062E-7,600000.0,82.89999999999999,3.098578779155442,34.482758620689644,-8.22784810126583,600000.0,1004880.0,503.0,252.0,252.0,13.0,0.0,0.0,1.0
700000.0,4.448116391,6.79929128644928E-7,700000.0,83.0,-0.0906703719840252,35.606060606060595,-12.58278145695365,700000.0,1197320.0,601.0,301.0,301.0,14.0,0.0,0.0,1.0
800000.0,4.914455635,8.406516907047542E-7,800000.0,87.0,26.29466259964396,46.280991735537185,12.751677852349003,800000.0,1332224.0,667.0,334.0,334.0,14.0,0.0,0.0,1.0
900000.0,5.379585573,1.012170247960817E-6,900000.0,83.89999999999999,11.931383060192955,34.01639344262294,-13.380281690140855,900000.0,1425408.0,717.0,359.0,359.0,14.0,0.0,0.0,1.0
1000000.0,5.992936416,1.2634659131042782E-6,1000000.0,86.5,20.64984835304349,44.21487603305785,5.594405594405599,1000000.0,1583720.0,793.0,397.0,397.0,14.0,3861.178841309824,0.0,1.033160935436901
1100000.0,6.48973606,1.4887112274655325E-6,1100000.0,84.3,12.472403719644118,39.14728682170542,-2.614379084967322,1100000.0,1752576.0,879.0,440.0,440.0,14.0,3861.178841309824,0.0,1.033160935436901
1200000.0,6.982250824,1.7282014925876134E-6,1200000.0,85.0,16.097058922238737,44.23791821561338,5.66037735849057,1200000.0,1879624.0,949.0,475.0,475.0,15.0,3861.178841309824,0.0,1.033160935436901
1300000.0,7.49702207,2.0046414163772593E-6,1300000.0,84.0,15.633173036362152,44.44444444444444,8.045977011494259,1300000.0,2075816.0,1041.0,521.0,521.0,15.0,3861.178841309824,0.0,1.033160935436901
1400000.0,7.991948556,2.288184789004557E-6,1400000.0,85.7,12.265632669088058,40.9090909090909,0.0,1400000.0,2214528.0,1111.0,556.0,556.0,16.0,3861.178841309824,0.0,1.033160935436901
1500000.0,8.501100288,2.599587020129594E-6,1500000.0,82.8,4.103479036574504,42.28187919463087,-3.614457831325304,1500000.0,2364160.0,1189.0,595.0,595.0,16.0,3861.178841309824,0.0,1.033160935436901
1600000.0,8.998727747,2.9189546668473337E-6,1600000.0,84.39999999999999,4.289781093550667,36.84210526315788,-6.849315068493156,1600000.0,2480784.0,1245.0,623.0,623.0,16.0,3861.178841309824,0.0,1.033160935436901
1700000.0,9.521045233,3.276289298874673E-6,1700000.0,82.89999999999999,4.8519919875361985,35.95505617977527,-6.875000000000004,1700000.0,2644496.0,1329.0,665.0,665.0,16.0,3861.178841309824,0.0,1.033160935436901
1800000.0,10.032931057,3.6439663574092952E-6,1800000.0,85.5,4.006567274845714,37.22943722943722,-2.836879432624116,1800000.0,2776488.0,1391.0,696.0,696.0,16.0,3861.178841309824,0.0,1.033160935436901
1900000.0,10.554238604,4.0368514230730895E-6,1900000.0,85.3,9.813737760435904,43.678160919540225,4.545454545454549,1900000.0,2913224.0,1459.0,730.0,730.0,16.0,3861.178841309824,0.0,1.033160935436901
2000000.0,11.18072227,4.532498020966137E-6,2000000.0,84.89999999999999,7.200275326335488,43.65671641791044,1.307189542483661,2000000.0,3058192.0,1539.0,770.0,770.0,16.0,3843.657142857143,0.0,1.0333070236138742
