learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.374124818,7.89181302394718E-8,100000.0,64.0,1.4794502553324007,15.09433962264152,-10.091743119266065,100000.0,222000.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
200000.0,2.122693128,1.6025949320805572E-7,200000.0,68.7,18.28444323771136,29.50450450450451,7.396449704142019,200000.0,420032.0,211.0,106.0,106.0,10.0,0.0,0.0,1.0
300000.0,2.698738948,2.498977038634734E-7,300000.0,69.6,17.507421618482645,34.62365591397848,8.15709969788517,300000.0,601504.0,303.0,152.0,152.0,11.0,0.0,0.0,1.0
400000.0,3.271268106,3.715831823064801E-7,400000.0,89.2,74.59433265428062,74.7072599531616,67.17325227963525,400000.0,821568.0,413.0,207.0,207.0,12.0,0.0,0.0,1.0
500000.0,3.822182924,5.146251601868123E-7,500000.0,63.1,18.611319423000573,16.891891891891884,-17.14285714285716,500000.0,1003648.0,503.0,252.0,252.0,12.0,0.0,0.0,1.0
600000.0,4.344123875,6.682950360228307E-7,600000.0,75.1,39.08167459338853,39.56310679611651,20.44728434504791,600000.0,1138072.0,573.0,287.0,287.0,12.0,0.0,0.0,1.0
700000.0,4.855045095,8.347666103737739E-7,700000.0,77.4,40.4005295386579,43.64089775561098,22.33676975945019,700000.0,1259472.0,631.0,316.0,316.0,12.0,0.0,0.0,1.0
800000.0,5.368851512,1.0211318841147153E-6,800000.0,69.5,11.985040342594624,33.11403508771928,1.9292604501607733,800000.0,1402064.0,703.0,352.0,352.0,12.0,0.0,0.0,1.0
900000.0,5.914573735,1.2411956403149621E-6,900000.0,73.5,28.10478794981986,36.144578313253014,14.239482200647261,900000.0,1558760.0,781.0,391.0,391.0,12.0,0.0,0.0,1.0
1000000.0,6.606993046,1.5530613081806482E-6,1000000.0,67.7,11.014380957628525,24.883720930232577,2.1212121212121233,1000000.0,1741008.0,875.0,438.0,438.0,12.0,3846.867579908676,0.0,1.033283321305124
1100000.0,7.177463092,1.83334952154893E-6,1100000.0,72.3,29.02167785578843,34.97652582159624,11.783439490445836,1100000.0,1899216.0,953.0,477.0,477.0,12.0,3846.867579908676,0.0,1.033283321305124
1200000.0,7.725358216,2.1251077747053983E-6,1200000.0,68.60000000000001,16.00684784934734,25.943396226415118,-1.2903225806451264,1200000.0,2058392.0,1033.0,517.0,517.0,13.0,3846.867579908676,0.0,1.033283321305124
1300000.0,8.263829716,2.4294134238847425E-6,1300000.0,67.30000000000001,20.81404134136656,26.018099547511316,4.941860465116283,1300000.0,2184488.0,1095.0,548.0,548.0,13.0,3846.867579908676,0.0,1.033283321305124
1400000.0,8.812768267,2.761042714502031E-6,1400000.0,62.5,-1.5082776616823905,13.594470046082959,-19.42675159235671,1400000.0,2335240.0,1171.0,586.0,586.0,13.0,3846.867579908676,0.0,1.033283321305124
1500000.0,9.380996989,3.1287867383371314E-6,1500000.0,61.4,4.574491228764107,18.22033898305084,-6.6298342541436535,1500000.0,2501640.0,1259.0,630.0,630.0,13.0,3846.867579908676,0.0,1.033283321305124
1600000.0,9.954835406,3.5232984211007837E-6,1600000.0,59.3,-3.9803791323897997,1.6908212560386486,-26.39751552795034,1600000.0,2657496.0,1335.0,668.0,668.0,13.0,3846.867579908676,0.0,1.033283321305124
1700000.0,10.517753841,3.9262366264415365E-6,1700000.0,64.7,4.94398965962951,11.75000000000001,-14.610389610389586,1700000.0,2766912.0,1387.0,694.0,694.0,13.0,3846.867579908676,0.0,1.033283321305124
1800000.0,11.070716332,4.338265841570391E-6,1800000.0,75.1,28.93835616438355,41.68618266978923,20.44728434504791,1800000.0,2880280.0,1445.0,723.0,723.0,13.0,3846.867579908676,0.0,1.033283321305124
1900000.0,11.636747327,4.778182242617153E-6,1900000.0,65.10000000000001,5.495862397643078,19.025522041763356,-5.120481927710848,1900000.0,3004224.0,1513.0,757.0,757.0,13.0,3846.867579908676,0.0,1.033283321305124
2000000.0,12.31486631,5.3336633699177634E-6,2000000.0,69.0,10.382349370074584,29.864253393665134,2.2082018927444467,2000000.0,3166400.0,1589.0,795.0,795.0,13.0,3854.8729559748426,0.0,1.0332099467993463
