learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.627740154,6.32375530706346E-8,100000.0,99.2,98.05731880855363,98.06295399515739,97.23183391003461,100000.0,93024.0,273.0,117.0,117.0,6.0,0.0,0.0,1.0
200000.0,4.116821822,9.234218502894043E-8,200000.0,89.0,75.39755317483394,72.56857855361596,61.403508771929836,200000.0,75552.0,545.0,227.0,227.0,4.0,0.0,0.0,1.0
300000.0,5.401279383,1.0101362720811945E-7,300000.0,98.8,97.0559371933268,97.0873786407767,95.86206896551724,300000.0,26096.0,755.0,298.0,298.0,2.0,0.0,0.0,1.0
400000.0,6.8195536,1.0882144124248374E-7,400000.0,97.5,93.97212711578338,93.8118811881188,91.37931034482759,400000.0,21280.0,951.0,347.0,347.0,2.0,0.0,0.0,1.0
500000.0,8.17209518,1.1490416323527279E-7,500000.0,98.5,96.4520218744678,96.31449631449631,95.0657894736842,500000.0,17384.0,1175.0,437.0,437.0,2.0,0.0,0.0,1.0
600000.0,9.454551435,1.2056021826393693E-7,600000.0,95.39999999999999,88.41163874543392,88.49999999999999,83.27272727272725,600000.0,17048.0,1318.0,452.0,452.0,2.0,0.0,0.0,1.0
700000.0,10.761706275,1.3641595305355677E-7,700000.0,97.1,93.23908461868436,92.96116504854368,90.70512820512819,700000.0,46888.0,1485.0,481.0,481.0,4.0,0.0,0.0,1.0
800000.0,12.087938917,1.53579054037972E-7,800000.0,96.7,91.9294881828142,92.25352112676056,88.6986301369863,800000.0,50024.0,1728.0,578.0,578.0,4.0,0.0,0.0,1.0
900000.0,13.413106245,1.5774228119357794E-7,900000.0,91.7,78.63291869181977,79.09319899244333,69.92753623188406,900000.0,12144.0,1849.0,562.0,562.0,1.0,0.0,0.0,1.0
1000000.0,14.759875896,1.6562471518468728E-7,1000000.0,97.3,93.31087107323357,93.41463414634146,90.39145907473309,1000000.0,22624.0,2042.0,607.0,607.0,2.0,0.0,0.0,1.0
1100000.0,16.14708529,1.724863490162396E-7,1100000.0,97.89999999999999,94.92719314349762,94.80198019801979,92.65734265734265,1100000.0,19120.0,2231.0,649.0,649.0,2.0,0.0,0.0,1.0
1200000.0,17.511090332,1.9431059586755718E-7,1200000.0,93.0,82.86027697792406,83.45153664302602,75.52447552447555,1200000.0,61848.0,2434.0,701.0,701.0,4.0,0.0,0.0,1.0
1300000.0,18.834882008,1.9804484353214287E-7,1300000.0,94.69999999999999,87.64626357745558,86.47959183673468,81.72413793103446,1300000.0,10904.0,2623.0,753.0,753.0,1.0,0.0,0.0,1.0
1400000.0,20.148625859,2.0339842022752175E-7,1400000.0,95.1,88.33555513235574,88.96396396396395,84.44444444444443,1400000.0,15752.0,2818.0,809.0,809.0,2.0,0.0,0.0,1.0
1500000.0,21.391164396,2.2155881130552948E-7,1500000.0,97.3,93.3962725627354,93.36609336609337,90.68965517241378,1500000.0,56496.0,3006.0,873.0,873.0,4.0,0.0,0.0,1.0
1600000.0,22.707791643,2.2725112590834286E-7,1600000.0,97.2,92.88125940690722,92.76485788113695,89.7810218978102,1600000.0,16712.0,3204.0,928.0,928.0,2.0,0.0,0.0,1.0
1700000.0,23.999831562,2.354870865908244E-7,1700000.0,99.0,97.57182540453388,97.5609756097561,96.5034965034965,1700000.0,24640.0,3406.0,995.0,995.0,2.0,0.0,0.0,1.0
1800000.0,25.294648147,2.415540628061836E-7,1800000.0,98.4,96.09864574240333,96.00997506234414,94.46366782006919,1800000.0,18112.0,3563.0,1034.0,1034.0,2.0,0.0,0.0,1.0
1900000.0,26.580958244,2.4529705236528683E-7,1900000.0,97.8,94.48275862068965,94.68599033816425,92.0,1900000.0,11248.0,3744.0,1077.0,1077.0,1.0,0.0,0.0,1.0
2000000.0,27.917498471,2.669723005170809E-7,2000000.0,96.7,91.50027817271435,91.26984126984127,87.10937499999999,2000000.0,62688.0,4016.0,1190.0,1190.0,4.0,0.0,0.0,1.0
