learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.799318851,9.074916955924697E-8,100000.0,98.748,54.114686675693314,65.54760594386362,32.86863270777513,57817.0,94176.0,54.0,103.0,49.0,19.0,19.0,4.0,0.0,0.0,1.0
200000.0,4.621579116,1.3794397198134414E-7,200000.0,98.6425,50.81709115321188,63.05117038649971,27.773343974461294,157817.0,59808.0,0.0,19.0,38.0,-40.0,-40.0,4.0,0.0,0.0,1.0
300000.0,6.542767783,2.195256545058969E-7,300000.0,98.60566666666666,48.56307732740151,62.31191999279222,26.238758596367813,257817.0,69912.0,0.0,38.0,106.0,-29.0,-29.0,4.0,0.0,0.0,1.0
400000.0,9.03089392,2.547581235922335E-7,400000.0,98.601,47.413713492015376,61.93715140797183,25.366764470525805,357817.0,25024.0,0.0,34.0,147.0,-41.0,-41.0,3.0,0.0,0.0,1.0
500000.0,10.618407559,2.9765068262459294E-7,500000.0,98.59400000000001,46.8734583941557,61.53004268359431,24.59508741821344,457817.0,65704.0,0.0,12.0,184.0,-53.0,-53.0,4.0,0.0,0.0,1.0
600000.0,12.103837994,3.3898097124037436E-7,600000.0,98.59750000000001,46.37675715656264,61.3884555382217,24.277872761630736,557817.0,68760.0,0.0,0.0,228.0,-61.0,-61.0,4.0,0.0,0.0,1.0
700000.0,13.611088286,3.7437695994506073E-7,700000.0,98.58528571428572,46.29653863553769,61.301289566236946,24.091675609382683,657817.0,52336.0,0.0,0.0,271.0,-69.0,-69.0,4.0,0.0,0.0,1.0
800000.0,15.026342136,4.002226100575241E-7,800000.0,98.588375,46.35745723697633,61.288221582339055,24.060251496200554,757817.0,32456.0,0.0,0.0,325.0,-66.0,-66.0,3.0,0.0,0.0,1.0
900000.0,16.549600459,4.309662205147226E-7,900000.0,98.5791111111111,46.05786275874901,61.04070192542031,23.621812100578968,857817.0,39624.0,0.0,0.0,360.0,-80.0,-80.0,4.0,0.0,0.0,1.0
1000000.0,17.99651089,4.754649973344037E-7,1000000.0,98.5707,45.587398380556756,60.72704291916254,22.982002370944993,957817.0,79896.0,0.0,0.0,393.0,-99.0,-99.0,4.0,0.0,0.0,1.0
1100000.0,19.418377738,5.193995645256072E-7,1100000.0,98.58209090909091,46.03825381957044,60.87643606080378,23.26199261992646,1057817.0,80456.0,0.0,0.0,417.0,-131.0,-131.0,5.0,0.0,0.0,1.0
1200000.0,20.945731201,5.364943577954401E-7,1200000.0,98.56891666666667,45.50920133837818,60.59611766325534,22.69637632230466,1157817.0,5672.0,0.0,0.0,407.0,-188.0,-188.0,0.0,0.0,0.0,1.0
1300000.0,22.423485355,5.684695999599849E-7,1300000.0,98.56123076923076,45.30792638449569,60.41649030728853,22.328806943233232,1257817.0,45232.0,0.0,0.0,454.0,-195.0,-195.0,4.0,0.0,0.0,1.0
1400000.0,23.875672421,5.902561407924258E-7,1400000.0,98.56121428571429,45.23534216928386,60.359349785492135,22.23980852377999,1357817.0,20128.0,0.0,0.0,466.0,-231.0,-231.0,2.0,0.0,0.0,1.0
1500000.0,25.378474068,6.249442781999252E-7,1500000.0,98.56386666666667,45.163741097592926,60.3876282593505,22.29276386985071,1457817.0,50680.0,0.0,0.0,491.0,-261.0,-261.0,4.0,0.0,0.0,1.0
1600000.0,26.913619427,6.608492008302713E-7,1600000.0,98.568625,45.34093535130342,60.46334979111274,22.423955016597844,1557817.0,51864.0,0.0,0.0,535.0,-273.0,-273.0,4.0,0.0,0.0,1.0
1700000.0,28.410400463,6.895869959989542E-7,1700000.0,98.57223529411765,45.48945926382772,60.53718336422468,22.552648372686985,1657817.0,35944.0,0.0,0.0,541.0,-323.0,-323.0,3.0,0.0,0.0,1.0
1800000.0,29.906381472,7.101852884591578E-7,1800000.0,98.57044444444445,45.46262545037155,60.49496438221584,22.479966258962815,1757817.0,15360.0,0.0,0.0,593.0,-321.0,-321.0,2.0,0.0,0.0,1.0
1900000.0,31.393431135,7.434419041955306E-7,1900000.0,98.5678947368421,45.30052937833236,60.413756983240376,22.312633832976637,1857817.0,48064.0,0.0,0.0,630.0,-332.0,-332.0,3.0,0.0,0.0,1.0
2000000.0,32.935563727,7.887946316441397E-7,2000000.0,98.56620000000001,45.23181995288247,60.36270146241684,22.205040557771362,1957817.0,74832.0,0.0,0.0,647.0,-363.0,-363.0,4.0,0.0,0.0,1.0
