learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.950282103,1.6439910989501E-8,100000.0,98.208,66.61461925553091,69.77058029689601,41.51436031331578,1806.0,3880.0,116.0,206.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
200000.0,2.965281596,4.580698062491707E-8,200000.0,97.8355,55.925748857415414,63.54219302678118,29.460648525337945,49122.0,71472.0,35.0,145.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
300000.0,3.77448349,1.366593470698947E-7,300000.0,97.51366666666667,44.396894461422484,58.278330909497726,19.21369002491062,149122.0,226776.0,0.0,0.0,113.0,57.0,57.0,9.0,0.0,0.0,1.0
400000.0,4.599384899,2.874308338175445E-7,400000.0,97.3725,37.318340230204264,55.69513531742681,14.20408163265294,249122.0,356544.0,0.0,0.0,179.0,90.0,90.0,11.0,0.0,0.0,1.0
500000.0,5.367754524,4.7414677014588065E-7,500000.0,97.27900000000001,32.18109346443793,54.14560161779579,11.095863556165664,349122.0,481152.0,0.0,0.0,243.0,122.0,122.0,11.0,0.0,0.0,1.0
600000.0,6.157661127,7.289181623823009E-7,600000.0,97.23316666666668,28.62602845890303,53.07801017524027,9.105343845817101,449122.0,646760.0,0.0,0.0,325.0,163.0,163.0,12.0,0.0,0.0,1.0
700000.0,6.964723536,1.0531736914680339E-6,700000.0,97.18071428571429,25.610772743657016,52.22128071662024,7.460377004595468,549122.0,781328.0,0.0,0.0,393.0,197.0,197.0,12.0,0.0,0.0,1.0
800000.0,7.775958759,1.4409594628982619E-6,800000.0,97.14375,23.23882079578263,51.70562624170427,6.379317408939825,649122.0,926640.0,0.0,0.0,467.0,234.0,234.0,13.0,0.0,0.0,1.0
900000.0,8.575885949,1.8681964715231582E-6,900000.0,97.11177777777777,21.2215938838763,51.24357579622604,5.483237582721206,749122.0,1050288.0,0.0,0.0,531.0,266.0,266.0,13.0,0.0,0.0,1.0
1000000.0,9.429131517,2.3957943071998284E-6,1000000.0,97.09140000000001,19.55378508826102,50.83668571042236,4.711047044948403,849122.0,1209448.0,0.0,0.0,613.0,307.0,307.0,13.0,0.0,0.0,1.0
1100000.0,10.286207783,2.985708506386843E-6,1100000.0,97.08118181818182,18.137690744840977,50.52240645996425,4.092361920124275,949122.0,1349448.0,0.0,0.0,681.0,341.0,341.0,13.0,0.0,0.0,1.0
1200000.0,11.267314924,3.737182145189138E-6,1200000.0,97.06925,16.99208276815649,50.27851608889888,3.61488708616526,1049122.0,1493896.0,0.0,0.0,751.0,376.0,376.0,14.0,3831.314917127072,0.0,1.0334204318007465
1300000.0,12.178661907,4.505066727497003E-6,1300000.0,97.05992307692307,15.946844772792707,50.08488742621313,3.2306251107676003,1149122.0,1629704.0,0.0,0.0,827.0,414.0,414.0,14.0,3831.314917127072,0.0,1.0334204318007465
1400000.0,13.102064382,5.3566015063816144E-6,1400000.0,97.05307142857143,15.080755879690866,49.939330696240894,2.9269899531773165,1249122.0,1783664.0,0.0,0.0,901.0,451.0,451.0,15.0,3831.314917127072,0.0,1.0334204318007465
1500000.0,14.026054013,6.267207332771352E-6,1500000.0,97.04953333333334,14.276652316862599,49.783279626015556,2.59485870235077,1349122.0,1913496.0,0.0,0.0,969.0,485.0,485.0,15.0,3831.314917127072,0.0,1.0334204318007465
1600000.0,14.976305755,7.278232735544548E-6,1600000.0,97.0395,13.561174280973132,49.64279639394457,2.3340206185566115,1449122.0,2057776.0,0.0,0.0,1041.0,521.0,521.0,15.0,3831.314917127072,0.0,1.0334204318007465
1700000.0,15.950331403,8.393289560441779E-6,1700000.0,97.02947058823528,12.861840223643267,49.50705915290153,2.0786876345230554,1549122.0,2230672.0,0.0,0.0,1131.0,566.0,566.0,15.0,3831.314917127072,0.0,1.0334204318007465
1800000.0,16.951887591,9.6147108179388E-6,1800000.0,97.01650000000001,12.262730043894079,49.39217460137969,1.8567590781996417,1649122.0,2371720.0,0.0,0.0,1203.0,602.0,602.0,15.0,3831.314917127072,0.0,1.0334204318007465
1900000.0,17.976769261,1.0954818167292043E-5,1900000.0,97.00957894736842,11.78391436059146,49.3176101189946,1.6938595428828636,1749122.0,2539088.0,0.0,0.0,1285.0,643.0,643.0,16.0,3831.314917127072,0.0,1.0334204318007465
2000000.0,19.009032871,1.2387249385789809E-5,2000000.0,97.00054999999999,11.270631008093785,49.19888894534482,1.4683901910220425,1849122.0,2701064.0,0.0,0.0,1363.0,682.0,682.0,16.0,3831.314917127072,0.0,1.0334204318007465
