learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.983230009,1.5853893839896966E-8,10000.0,79.96,69.95886568214594,69.86919260261615,69.4791349375571,10000.0,62328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.433432607,2.3387026879830905E-8,20000.0,79.495,69.25551003052854,69.21171171171171,68.87995143420854,20000.0,64680.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.900204994,3.4765950820971695E-8,30000.0,79.44666666666666,69.17214608105057,69.09118251541429,68.9917022881569,30000.0,94232.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,2.438642484,5.591414793630855E-8,40000.0,80.22749999999999,70.34464951330115,70.27250516820148,70.17834923268353,40000.0,151824.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
50000.0,2.903424685,7.8550914867005E-8,50000.0,80.646,70.96952452263092,70.84801928001205,70.82252909606223,50000.0,188264.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
60000.0,3.412548454,1.0591301902749264E-7,60000.0,80.83833333333334,71.2569289709889,71.10072141366916,71.12467349809123,60000.0,207744.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
70000.0,3.876486217,1.3133059290610873E-7,70000.0,81.08142857142857,71.62021043962503,71.4799500366111,71.49222887157187,70000.0,211776.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
80000.0,4.387055297,1.6526893480731173E-7,80000.0,81.27,71.90382797696411,71.81975475814339,71.76452852943393,80000.0,256944.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
90000.0,4.829640749,1.9987914024865252E-7,90000.0,81.35555555555555,72.03075668751114,71.97962761960424,71.90268079904892,90000.0,302280.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
100000.0,5.276782543,2.3531205710857483E-7,100000.0,81.53,72.29313109688394,72.23600150319429,72.18080219300228,100000.0,306312.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
110000.0,5.77446628,2.8065202810083823E-7,110000.0,81.66727272727273,72.49958361061246,72.45345390468125,72.37988275899852,110000.0,352152.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
