learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.109516065,1.978610705704325E-8,100000.0,94.827,87.99518474026638,88.05311778290992,83.88624116126218,1397.0,11600.0,69.0,255.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
200000.0,3.209841042,9.701638601835817E-8,200000.0,93.39,84.61129776969923,84.77730182856615,79.35568499461247,44967.0,181296.0,30.0,165.0,91.0,46.0,46.0,7.0,0.0,0.0,1.0
300000.0,4.254303186,1.0585310831920554E-7,300000.0,93.783,85.51583983980898,85.67654535261457,80.54451572523863,1280.0,4008.0,78.0,283.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400000.0,5.210005023,1.1592470745914925E-7,400000.0,93.87725,85.74938312075588,85.91354062417321,80.89044249030518,851.0,8000.0,52.0,227.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
500000.0,6.15256789,1.2683711067097055E-7,500000.0,93.6362,85.18122229850074,85.3664032965719,80.14452147541701,2533.0,15984.0,51.0,218.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
600000.0,7.076061777,1.35609831856692E-7,600000.0,93.80616666666667,85.57116402166992,85.75278710646977,80.67185370876977,1691.0,8000.0,63.0,247.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
700000.0,8.030069646,1.4368126140500523E-7,700000.0,93.84014285714287,85.64554809627802,85.83191769704179,80.77096312416664,968.0,4008.0,63.0,295.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,8.929805432,1.633543302659442E-7,800000.0,94.002125,86.02792026451532,86.2115438771933,81.2739037449851,10421.0,55512.0,53.0,186.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
900000.0,9.843993705,1.720386528620993E-7,900000.0,93.97999999999999,85.98763898982095,86.16745599142168,81.20942234060263,2071.0,8000.0,57.0,263.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1000000.0,10.848232309,1.8460452601102078E-7,1000000.0,94.0298,86.10556648797339,86.2870031789199,81.37002203069318,2603.0,19976.0,74.0,274.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
1100000.0,11.802052181,1.9267436500165613E-7,1100000.0,94.06227272727273,86.17632317595792,86.36310490690205,81.46550623302694,428.0,4008.0,67.0,283.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200000.0,12.752583236,2.0269147220538309E-7,1200000.0,94.13908333333333,86.35622467250315,86.5397791429829,81.70526463649061,3080.0,8000.0,76.0,265.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1300000.0,13.615630381,2.1265649962286362E-7,1300000.0,94.1753076923077,86.44428449244465,86.6253232347497,81.82989628875976,2497.0,15856.0,54.0,211.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
1400000.0,14.516947458,2.2028213618634683E-7,1400000.0,94.2485,86.6127773980085,86.78692624268959,82.05300227343646,1430.0,4008.0,62.0,213.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500000.0,15.448904881,2.2906774919535964E-7,1500000.0,94.22713333333334,86.5604694744699,86.73696947418401,81.98295108163049,1673.0,8000.0,65.0,271.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1600000.0,16.366131913,2.3873388420627764E-7,1600000.0,94.215375,86.52818225048723,86.70796999046405,81.93581881560303,1432.0,8000.0,45.0,243.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1700000.0,17.280671488,2.7383846504559744E-7,1700000.0,94.15564705882353,86.38147834999847,86.57539836425079,81.74921286890456,26976.0,95024.0,59.0,211.0,49.0,25.0,25.0,7.0,0.0,0.0,1.0
1800000.0,18.225741453,2.8279854467429225E-7,1800000.0,94.16616666666667,86.40829791169497,86.59599318368934,81.77610479403555,1968.0,11992.0,75.0,222.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1900000.0,19.145106205,2.960814508011689E-7,1900000.0,94.10878947368421,86.26887752696656,86.46178668663134,81.5930248429126,6747.0,23296.0,58.0,260.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
2000000.0,20.0446069,3.0647855261897675E-7,2000000.0,94.15305000000001,86.36849747243443,86.55737591848373,81.7227695226842,1816.0,19976.0,66.0,212.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
