learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.168517341,4.903971039751752E-8,100000.0,97.5,-0.19236934915056128,45.65217391304348,-4.166666666666666,100000.0,162224.0,81.0,41.0,41.0,10.0,0.0,0.0,1.0
200000.0,1.949223195,1.1121551321730846E-7,200000.0,97.6,13.125316730615785,25.0,-41.17647058823529,200000.0,307848.0,155.0,78.0,78.0,11.0,0.0,0.0,1.0
300000.0,2.657993365,1.9783740384589467E-7,300000.0,97.39999999999999,6.963429471122885,50.943396226415096,3.7037037037037033,300000.0,472416.0,241.0,121.0,121.0,13.0,0.0,0.0,1.0
400000.0,3.156728995,2.757550691665295E-7,400000.0,97.7,0.0,47.72727272727273,0.0,400000.0,603904.0,305.0,153.0,153.0,14.0,0.0,0.0,1.0
500000.0,3.607792654,3.629051291165584E-7,500000.0,96.6,5.033238366571911,46.87499999999991,-3.0303030303030303,500000.0,746848.0,377.0,189.0,189.0,14.0,0.0,0.0,1.0
600000.0,4.078066624,4.7452691403916313E-7,600000.0,97.5,7.063197026022343,50.98039215686274,0.0,600000.0,917488.0,469.0,235.0,235.0,15.0,0.0,0.0,1.0
700000.0,4.516248141,5.945493218619563E-7,700000.0,97.5,-0.19236934915056128,47.91666666666667,-4.166666666666666,700000.0,1058792.0,535.0,268.0,268.0,16.0,0.0,0.0,1.0
800000.0,4.989706729,7.454702799801549E-7,800000.0,98.0,-0.361300682457207,41.17647058823529,-11.11111111111111,800000.0,1232168.0,621.0,311.0,311.0,16.0,0.0,0.0,1.0
900000.0,5.440884276,9.02974987291882E-7,900000.0,97.8,15.071031500926182,54.166666666666664,8.333333333333332,900000.0,1349424.0,691.0,346.0,346.0,16.0,0.0,0.0,1.0
1000000.0,6.026750438,1.1323931628887459E-6,1000000.0,97.8,7.849543436374026,42.10526315789473,-4.761904761904762,1000000.0,1513672.0,769.0,385.0,385.0,16.0,3803.574025974026,0.0,1.0336634853343676
1100000.0,6.535075054,1.350834886459404E-6,1100000.0,97.39999999999999,6.963429471122885,50.0,3.7037037037037033,1100000.0,1661104.0,841.0,421.0,421.0,17.0,3803.574025974026,0.0,1.0336634853343676
1200000.0,7.020928354,1.5794238488671866E-6,1200000.0,97.1,11.63924436319299,50.847457627118644,3.3333333333333335,1200000.0,1818664.0,921.0,461.0,461.0,17.0,3803.574025974026,0.0,1.0336634853343676
1300000.0,7.511961213,1.8316109977585842E-6,1300000.0,98.2,9.538647100210866,43.75,-5.88235294117647,1300000.0,1985248.0,1009.0,505.0,505.0,17.0,3803.574025974026,0.0,1.0336634853343676
1400000.0,7.985182261,2.091451547175275E-6,1400000.0,97.7,0.0,50.0,0.0,1400000.0,2122488.0,1073.0,537.0,537.0,17.0,3803.574025974026,0.0,1.0336634853343676
1500000.0,8.473147846,2.3793073580138715E-6,1500000.0,97.5,-0.36935924201052206,45.65217391304348,-8.695652173913043,1500000.0,2280280.0,1157.0,579.0,579.0,18.0,3803.574025974026,0.0,1.0336634853343676
1600000.0,8.956294769,2.6808023329240784E-6,1600000.0,97.7,0.0,50.0,0.0,1600000.0,2412144.0,1221.0,611.0,611.0,18.0,3803.574025974026,0.0,1.0336634853343676
1700000.0,9.437054098,2.996942025655458E-6,1700000.0,97.6,-0.52777079668288,42.857142857142854,-14.285714285714285,1700000.0,2541872.0,1283.0,642.0,642.0,18.0,3803.574025974026,0.0,1.0336634853343676
1800000.0,9.939914882,3.3472662260533205E-6,1800000.0,98.6,12.335629304946917,53.333333333333336,6.666666666666667,1800000.0,2692928.0,1361.0,681.0,681.0,18.0,3803.574025974026,0.0,1.0336634853343676
1900000.0,10.425862465,3.6983057164324427E-6,1900000.0,97.39999999999999,-0.19267822736071552,44.680851063829785,-4.0,1900000.0,2792344.0,1415.0,708.0,708.0,18.0,3803.574025974026,0.0,1.0336634853343676
2000000.0,11.008831894,4.140366256902067E-6,2000000.0,97.1,5.795218295218314,44.230769230769226,-7.4074074074074066,2000000.0,2931152.0,1485.0,743.0,743.0,19.0,3817.00134589502,0.0,1.033539819014736
