learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,3.128945258,4.870361190168808E-8,100000.0,89.828,79.2271176280536,79.24335795616862,76.52001292645768,2647.0,30200.0,56.0,326.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
200000.0,4.900404285,7.683453129312437E-8,200000.0,89.924,79.42687078741655,79.47903301358426,76.78287518145581,4110.0,30608.0,60.0,394.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
300000.0,6.997763801,1.0243602267768027E-7,300000.0,89.50200000000001,78.57431790616978,78.60185757672527,75.8183032732131,3277.0,17608.0,25.0,165.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
400000.0,8.49605586,1.1848924643132421E-7,400000.0,89.73025,79.03940596164315,79.08475767156975,76.34325006046785,1226.0,12144.0,62.0,300.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
500000.0,10.131716231,1.335735731397569E-7,500000.0,89.67779999999999,78.94092838154408,78.97778882068535,76.21864963621367,26518.0,5672.0,49.0,271.0,23.0,-11.0,-11.0,0.0,0.0,0.0,1.0
600000.0,11.626975029,1.6332811524956175E-7,600000.0,89.35733333333333,78.28471112086744,78.33171585826845,75.4575572859416,126518.0,46152.0,0.0,0.0,56.0,-91.0,-91.0,4.0,0.0,0.0,1.0
700000.0,13.135699895,1.798865504040155E-7,700000.0,89.22385714285714,78.01584187969219,78.07116485944358,75.1584029296309,226518.0,12312.0,0.0,0.0,199.0,-70.0,-70.0,1.0,0.0,0.0,1.0
800000.0,14.599796766,1.9833078895285931E-7,800000.0,88.996,77.55063858875845,77.61998825476482,74.63025510380523,326518.0,18448.0,0.0,0.0,272.0,-112.0,-112.0,2.0,0.0,0.0,1.0
900000.0,16.069091502,2.2122542985583552E-7,900000.0,88.96722222222222,77.48958191462846,77.55507534008146,74.5532499416976,426518.0,29712.0,0.0,0.0,375.0,-131.0,-131.0,3.0,0.0,0.0,1.0
1000000.0,17.561089877,2.3485519257501388E-7,1000000.0,88.8194,77.1876919570239,77.2575454926386,74.19829782520402,526518.0,5336.0,0.0,0.0,516.0,-110.0,-110.0,0.0,0.0,0.0,1.0
1100000.0,19.066991859,2.558768171231469E-7,1100000.0,88.75036363636364,77.0480176578774,77.11750793747653,74.02580501617274,626518.0,23576.0,0.0,0.0,660.0,-90.0,-90.0,3.0,0.0,0.0,1.0
1200000.0,20.61499786,2.825769702677077E-7,1200000.0,88.63208333333333,76.81199918923987,76.88308431154243,73.76225912113233,726518.0,36016.0,0.0,0.0,814.0,-60.0,-60.0,4.0,0.0,0.0,1.0
1300000.0,22.157882305,2.994432544595024E-7,1300000.0,88.54246153846154,76.63088192055756,76.69282467354651,73.55016745570325,826518.0,12144.0,0.0,0.0,931.0,-62.0,-62.0,1.0,0.0,0.0,1.0
1400000.0,23.689800206,3.301397067805359E-7,1400000.0,88.44742857142857,76.43583522759985,76.4819473324512,73.32686855893253,926518.0,46608.0,0.0,0.0,1057.0,-57.0,-57.0,4.0,0.0,0.0,1.0
1500000.0,25.18977401,3.585755927791426E-7,1500000.0,88.3816,76.30338611686372,76.34517187741774,73.17563833995442,1026518.0,42488.0,0.0,0.0,1199.0,-41.0,-41.0,4.0,0.0,0.0,1.0
1600000.0,26.705289604,3.7924839441293026E-7,1600000.0,88.377,76.29648240555373,76.34687050862978,73.17071411362281,1126518.0,22344.0,0.0,0.0,1326.0,-40.0,-40.0,3.0,0.0,0.0,1.0
1700000.0,28.190352005,4.1944354425905274E-7,1700000.0,88.28141176470588,76.10280124219076,76.14956565047075,72.96111708307546,1226518.0,73256.0,0.0,0.0,1471.0,-15.0,-15.0,4.0,0.0,0.0,1.0
1800000.0,29.71639453,4.476914361710826E-7,1800000.0,88.30766666666666,76.1538188393325,76.20995089661159,73.02875743284804,1326518.0,40920.0,0.0,0.0,1580.0,-31.0,-31.0,3.0,0.0,0.0,1.0
1900000.0,31.269272056,4.7535299330714885E-7,1900000.0,88.2737894736842,76.08566192947232,76.13585972729511,72.94912982348784,1426518.0,38200.0,0.0,0.0,1713.0,-31.0,-31.0,3.0,0.0,0.0,1.0
2000000.0,32.734425513,4.906690899824351E-7,2000000.0,88.25425,76.04200646641095,76.09156072752735,72.89649753730387,1526518.0,10296.0,0.0,0.0,1802.0,-57.0,-57.0,1.0,0.0,0.0,1.0
