learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.994578465,4.2125064934717694E-8,100000.0,95.85900000000001,90.70022604222373,90.7399539345692,87.74852071005918,1809.0,29152.0,78.0,268.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
200000.0,4.489506843,5.35385074984841E-8,200000.0,95.97099999999999,90.93970502922527,90.974159077926,88.0814684435504,36.0,4832.0,79.0,252.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300000.0,5.881195645,6.66839552947527E-8,300000.0,95.71966666666667,90.36363095611956,90.42752245704277,87.32128751974724,858.0,11696.0,56.0,187.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
400000.0,7.359087191,1.0078181669981735E-7,400000.0,95.666,90.2488297943275,90.30874929423142,87.1699230313795,5743.0,58312.0,55.0,231.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
500000.0,8.753206873,1.2123266766095947E-7,500000.0,95.7016,90.33696645350304,90.39059984976929,87.29411764705883,9033.0,20184.0,59.0,220.0,4.0,-3.0,-3.0,2.0,0.0,0.0,1.0
600000.0,10.169788193,1.365335481764521E-7,600000.0,95.72983333333333,90.39586682838868,90.45467076978102,87.37409079261202,922.0,12144.0,91.0,267.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
700000.0,11.515584957,1.5650949516786262E-7,700000.0,95.72414285714285,90.38756425102753,90.44470693398033,87.35861806816743,2185.0,27360.0,62.0,200.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
800000.0,12.921605342,1.7163519608460574E-7,800000.0,95.77425000000001,90.4984805990926,90.55832828284241,87.49870571703278,1000.0,11808.0,76.0,206.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
900000.0,14.36780573,1.8516983419336586E-7,900000.0,95.72666666666667,90.3897016560293,90.45031981248263,87.36078293475654,663.0,11360.0,67.0,234.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1000000.0,15.971498146,2.2131054496656897E-7,1000000.0,95.5607,90.023946898991,90.08582473708776,86.88018299710963,97904.0,49744.0,1.0,22.0,136.0,14.0,14.0,3.0,0.0,0.0,1.0
1100000.0,17.511561254,2.825677137675571E-7,1100000.0,95.49863636363636,89.88075424470912,89.94507000781815,86.69055369339489,197904.0,19288.0,0.0,0.0,264.0,11.0,11.0,2.0,0.0,0.0,1.0
1200000.0,18.931569981,3.5114890839118303E-7,1200000.0,95.42275000000001,89.70883205528831,89.76825022493196,86.46191234392022,297904.0,51568.0,0.0,0.0,414.0,26.0,26.0,4.0,0.0,0.0,1.0
1300000.0,20.320324225,4.0691075290666064E-7,1300000.0,95.30853846153846,89.45463850423857,89.51203238443098,86.12003104211851,397904.0,20608.0,0.0,0.0,620.0,100.0,100.0,2.0,0.0,0.0,1.0
1400000.0,21.7550613,4.608606924400561E-7,1400000.0,95.26050000000001,89.34548261330504,89.40459214713779,85.97116978451339,497904.0,11024.0,0.0,0.0,826.0,169.0,169.0,1.0,0.0,0.0,1.0
1500000.0,23.16021145,5.189704823142538E-7,1500000.0,95.21073333333334,89.23589249009353,89.29812669919183,85.8294260482603,597904.0,25256.0,0.0,0.0,950.0,171.0,171.0,3.0,0.0,0.0,1.0
1600000.0,24.558988866,5.796740124687635E-7,1600000.0,95.1440625,89.08464185408691,89.15121278256487,85.63231144200222,697904.0,32880.0,0.0,0.0,1131.0,222.0,222.0,3.0,0.0,0.0,1.0
1700000.0,25.991402837,6.404469215386112E-7,1700000.0,95.108,89.00448705110932,89.06927715594064,85.5261234292875,797904.0,29264.0,0.0,0.0,1298.0,250.0,250.0,4.0,0.0,0.0,1.0
1800000.0,27.455762088,7.113367687678275E-7,1800000.0,95.08966666666666,88.96578890493524,89.03135494151196,85.47214779993095,897904.0,51984.0,0.0,0.0,1403.0,226.0,226.0,4.0,0.0,0.0,1.0
1900000.0,28.886756727,7.70017805997512E-7,1900000.0,95.05042105263158,88.87624239372896,88.94335057321936,85.35492983628208,997904.0,23912.0,0.0,0.0,1553.0,238.0,238.0,3.0,0.0,0.0,1.0
2000000.0,30.327150786,8.395596887383672E-7,2000000.0,95.00385,88.77306629681965,88.83815021799136,85.21630418700991,1097904.0,51480.0,0.0,0.0,1766.0,314.0,314.0,4.0,0.0,0.0,1.0
