learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.521267705,1.5664526262237793E-8,100000.0,92.54400000000001,73.22398360655062,73.52178699527684,55.98063525799978,100000.0,24016.0,173.0,68.0,68.0,3.0,0.0,0.0,1.0
200000.0,3.901265419,1.7569512388871775E-8,200000.0,92.6195,73.90675058301876,73.80060701797979,56.50341819896276,200000.0,5336.0,339.0,110.0,110.0,0.0,0.0,0.0,1.0
300000.0,5.217312934,2.599663853864289E-8,300000.0,92.72833333333334,74.34798898604988,74.2726404302242,57.242257938063524,300000.0,24752.0,501.0,152.0,152.0,2.0,0.0,0.0,1.0
400000.0,6.458518114,2.989608504767633E-8,400000.0,92.80825,74.64847754960093,74.61683034650714,57.86845150046135,400000.0,12144.0,680.0,219.0,219.0,1.0,0.0,0.0,1.0
500000.0,7.714049172,3.826310776806954E-8,500000.0,92.81960000000001,74.77322008446706,74.61302936663391,57.86397511883106,500000.0,25760.0,842.0,265.0,265.0,3.0,0.0,0.0,1.0
600000.0,8.922494848,5.0362975207356115E-8,600000.0,92.76416666666667,74.5316114229751,74.43063023799569,57.56980482989809,600000.0,38704.0,1006.0,318.0,318.0,4.0,0.0,0.0,1.0
700000.0,10.151983912,6.229949491464844E-8,700000.0,92.75,74.39296976751525,74.34497540656263,57.40698777181894,700000.0,37528.0,1119.0,312.0,312.0,4.0,0.0,0.0,1.0
800000.0,11.42108943,6.819084217077328E-8,800000.0,92.817125,74.63616760174662,74.57535628481547,57.7977541293028,800000.0,17944.0,1271.0,351.0,351.0,2.0,0.0,0.0,1.0
900000.0,12.675017787,7.213026059495492E-8,900000.0,92.78999999999999,74.58381039615367,74.4752659072314,57.646920606740956,900000.0,12144.0,1341.0,310.0,310.0,1.0,0.0,0.0,1.0
1000000.0,13.878547864,8.056172939682793E-8,1000000.0,92.74860000000001,74.40884003062457,74.32851038521042,57.39858414358313,1000000.0,27080.0,1462.0,323.0,323.0,2.0,0.0,0.0,1.0
1100000.0,15.133752984,8.597030672773513E-8,1100000.0,92.72045454545454,74.30287646951305,74.2272188892036,57.221693930101615,1100000.0,16656.0,1613.0,373.0,373.0,2.0,0.0,0.0,1.0
1200000.0,16.370001203,8.773058664204139E-8,1200000.0,92.74158333333334,74.38133353949117,74.30080401268717,57.34754738970965,1200000.0,5504.0,1772.0,403.0,403.0,0.0,0.0,0.0,1.0
1300000.0,17.562372272,9.158025790081877E-8,1300000.0,92.63153846153847,73.9791308340559,73.91858372382399,56.73304937373813,1300000.0,12480.0,1879.0,411.0,411.0,1.0,0.0,0.0,1.0
1400000.0,18.801409768,9.706277211675834E-8,1400000.0,92.65528571428572,74.02742196674804,73.97962927816792,56.817208274888934,1400000.0,17104.0,2009.0,435.0,435.0,2.0,0.0,0.0,1.0
1500000.0,20.0955544,1.0975824181506824E-7,1500000.0,92.64893333333333,74.02970919945854,73.9704781891275,56.79705988371184,1500000.0,37920.0,2152.0,454.0,454.0,3.0,0.0,0.0,1.0
1600000.0,21.354948291,1.1355062482236987E-7,1600000.0,92.652125,74.02563152270409,73.976581003608,56.81102665927048,1600000.0,11640.0,2280.0,472.0,472.0,1.0,0.0,0.0,1.0
1700000.0,22.540498133,1.1696606488683984E-7,1700000.0,92.65276470588235,74.00258764634394,73.97729474537321,56.820562460028,1700000.0,11136.0,2368.0,450.0,450.0,1.0,0.0,0.0,1.0
1800000.0,23.773341432,1.322214806673531E-7,1800000.0,92.6395,73.93473701842596,73.9243645381277,56.72938433049084,1800000.0,47832.0,2497.0,464.0,464.0,5.0,0.0,0.0,1.0
1900000.0,25.027312257,1.4041460660433189E-7,1900000.0,92.62352631578948,73.8533966548389,73.86336511062376,56.617708510671235,1900000.0,25256.0,2605.0,463.0,463.0,3.0,0.0,0.0,1.0
2000000.0,26.259298208,1.500984628107564E-7,2000000.0,92.64715,73.92670309941111,73.94306551753466,56.725667623041275,2000000.0,30384.0,2710.0,448.0,448.0,3.0,0.0,0.0,1.0
