learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.067983958,2.1793309007535382E-8,100000.0,97.045,94.04889943810132,94.06519250466953,93.6556669600876,1399.0,11992.0,82.0,209.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
200000.0,3.15607082,3.4311681116608284E-8,200000.0,96.9035,93.76680315072296,93.78936178747644,93.37533695605664,3691.0,15984.0,69.0,241.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
300000.0,4.071300574,4.68093800397507E-8,300000.0,96.88133333333333,93.71992337437311,93.7382039166343,93.31532844629255,4194.0,23968.0,69.0,194.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
400000.0,4.989652561,5.934971386176017E-8,400000.0,96.8925,93.74185543218451,93.7545534480593,93.33587102792715,3431.0,19976.0,60.0,212.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
500000.0,5.908944552,6.903761030337049E-8,500000.0,96.8812,93.71859696508152,93.73299521354194,93.30617571181442,1129.0,11992.0,82.0,215.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
600000.0,6.800024824,7.563425943716532E-8,600000.0,96.955,93.86638176511532,93.87789978788783,93.45813132434348,86.0,4008.0,74.0,229.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700000.0,7.70624938,8.321889275207288E-8,700000.0,96.98157142857143,93.92060761602221,93.93158711011547,93.51964594061593,541.0,7720.0,62.0,184.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
800000.0,8.583729236,9.41623337048375E-8,800000.0,97.00874999999999,93.97610997042804,93.9875580390344,93.58173167186101,4687.0,15424.0,67.0,202.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
900000.0,9.521131078,1.039731777582359E-7,900000.0,97.03311111111111,94.0249396453922,94.03724322429228,93.63210134455144,1518.0,11712.0,77.0,232.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1000000.0,10.478007269,1.1597413778181292E-7,1000000.0,97.0292,94.01698874789145,94.03100230055958,93.62290841570876,3222.0,19680.0,79.0,244.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
1100000.0,11.404858941,1.2574170141010235E-7,1100000.0,97.01727272727273,93.99225895043395,94.00541175567805,93.5936862370668,1992.0,11992.0,77.0,240.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1200000.0,12.297209008,1.350163953124235E-7,1200000.0,97.01016666666666,93.97768779971744,93.99086855883347,93.57781250391564,1277.0,11432.0,67.0,198.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1300000.0,13.269547962,1.4519289104491058E-7,1300000.0,97.01023076923076,93.97725006187943,93.99191852987731,93.57481038689667,1666.0,11712.0,73.0,274.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1400000.0,14.183237807,1.5672029129166985E-7,1400000.0,97.02857142857142,94.01450863112328,94.03014204243766,93.61598949093654,2772.0,15984.0,79.0,218.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
1500000.0,15.10459249,1.6732041998454888E-7,1500000.0,97.04599999999999,94.04938568323962,94.06369570110286,93.65167146862584,2361.0,15704.0,84.0,244.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
1600000.0,16.024746699,1.797253976750312E-7,1600000.0,97.04650000000001,94.05092184419452,94.06269749232646,93.65544796919558,2115.0,15984.0,65.0,228.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
1700000.0,16.916819409,1.8819963369584955E-7,1700000.0,97.06099999999999,94.08008932878317,94.09181263798443,93.68584012081614,1097.0,8000.0,85.0,213.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1800000.0,17.844154891,2.007954668060918E-7,1800000.0,97.06511111111111,94.08826038474558,94.10013948901678,93.69368509012773,4818.0,23688.0,71.0,237.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
1900000.0,18.751239359,2.1028900934044482E-7,1900000.0,97.03589473684211,94.02935738523544,94.0416149574318,93.63141164457221,3627.0,11712.0,57.0,216.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
2000000.0,19.683661104,2.2011527280613575E-7,2000000.0,97.0355,94.02868180780895,94.04260107934523,93.63176363306327,1983.0,11992.0,72.0,248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
