learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.213762039,7.532174372250837E-9,100000.0,99.1,82.5608432801116,80.43478260869566,62.5,100000.0,13152.0,5.0,-44.0,-44.0,1.0,0.0,0.0,1.0
200000.0,3.492199796,1.616297653038055E-8,200000.0,97.89999999999999,21.2303075768942,34.375,-23.52941176470588,200000.0,26096.0,40.0,-74.0,-74.0,2.0,0.0,0.0,1.0
300000.0,4.772643271,2.2886059870995168E-8,300000.0,97.39999999999999,6.963429471122885,50.943396226415096,3.7037037037037033,300000.0,20296.0,89.0,-87.0,-87.0,2.0,0.0,0.0,1.0
400000.0,5.983154069,3.526965927340711E-8,400000.0,97.8,58.154220717464966,50.0,4.3478260869565215,400000.0,39544.0,148.0,-90.0,-90.0,4.0,0.0,0.0,1.0
500000.0,7.138511112,4.099642411707176E-8,500000.0,97.1,43.885448916408684,54.68749999999992,12.121212121212121,500000.0,19160.0,170.0,-126.0,-126.0,3.0,0.0,0.0,1.0
600000.0,8.29343474,5.092785697505706E-8,600000.0,98.3,55.613577023498785,66.66666666666666,32.0,600000.0,33240.0,171.0,-179.0,-179.0,4.0,0.0,0.0,1.0
700000.0,9.533823682,7.260715202646536E-8,700000.0,99.0,75.69039284325166,79.16666666666666,58.333333333333336,700000.0,67560.0,230.0,-181.0,-181.0,6.0,0.0,0.0,1.0
800000.0,10.768348974,7.839162812183714E-8,800000.0,99.4,80.94996189992376,82.35294117647058,66.66666666666666,800000.0,18112.0,308.0,-172.0,-172.0,2.0,0.0,0.0,1.0
900000.0,11.979175243,9.397351935357682E-8,900000.0,98.5,67.31741328220325,68.75,37.5,900000.0,49744.0,397.0,-150.0,-150.0,3.0,0.0,0.0,1.0
1000000.0,13.265904071,1.1676898206059302E-7,1000000.0,95.7,25.09232806076241,-13.157894736842104,-104.76190476190477,1000000.0,68480.0,459.0,-151.0,-151.0,4.0,0.0,0.0,1.0
1100000.0,14.529671131,1.5061616157993673E-7,1100000.0,97.1,36.846689895470426,44.230769230769226,-7.4074074074074066,1100000.0,103528.0,533.0,-141.0,-141.0,6.0,0.0,0.0,1.0
1200000.0,15.76330728,1.6801070734353735E-7,1200000.0,97.8,46.70542635658908,62.71186440677966,26.666666666666668,1200000.0,54504.0,562.0,-171.0,-171.0,6.0,0.0,0.0,1.0
1300000.0,17.137857953,1.85375231871905E-7,1300000.0,99.0,63.80221530442325,68.75,41.17647058823529,1300000.0,48832.0,622.0,-175.0,-175.0,5.0,0.0,0.0,1.0
1400000.0,18.450647655,1.9963653957543892E-7,1400000.0,97.6,60.13686343553793,47.82608695652174,-4.3478260869565215,1400000.0,41992.0,711.0,-152.0,-152.0,4.0,0.0,0.0,1.0
1500000.0,19.662581147,2.1623346101888971E-7,1500000.0,98.6,62.476547842401416,69.56521739130434,39.130434782608695,1500000.0,52936.0,789.0,-138.0,-138.0,5.0,0.0,0.0,1.0
1600000.0,20.926813513,2.2769879985958128E-7,1600000.0,97.89999999999999,39.03855085926595,54.347826086956516,8.695652173913043,1600000.0,35056.0,858.0,-128.0,-128.0,5.0,0.0,0.0,1.0
1700000.0,22.145415079,2.4997584468003154E-7,1700000.0,95.6,19.310471300201606,-4.761904761904762,-109.52380952380953,1700000.0,70664.0,920.0,-127.0,-127.0,5.0,0.0,0.0,1.0
1800000.0,23.343608531,2.606959683059011E-7,1800000.0,97.8,34.190846545019525,26.666666666666668,-46.666666666666664,1800000.0,34584.0,968.0,-141.0,-141.0,4.0,0.0,0.0,1.0
1900000.0,24.58074834,2.783652309227114E-7,1900000.0,95.6,6.083244397011773,6.382978723404255,-76.0,1900000.0,55208.0,1035.0,-135.0,-135.0,4.0,0.0,0.0,1.0
2000000.0,25.731452208,2.8786028461494794E-7,2000000.0,97.6,50.777308339144376,53.84615384615385,11.11111111111111,2000000.0,31896.0,1039.0,-190.0,-190.0,3.0,0.0,0.0,1.0
