learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.665121292,3.0915780286118385E-8,100000.0,97.431,94.36240167394317,94.409870310732,92.7881646173713,100000.0,44840.0,230.0,100.0,100.0,4.0,0.0,0.0,1.0
200000.0,4.06003364,3.71688459222267E-8,200000.0,97.425,94.3436523665523,94.39022264825061,92.7628897851351,200000.0,17328.0,406.0,149.0,149.0,2.0,0.0,0.0,1.0
300000.0,5.474230969,4.412299610080818E-8,300000.0,97.43433333333333,94.36661698062366,94.4134362048818,92.79994761557315,300000.0,19008.0,607.0,222.0,222.0,2.0,0.0,0.0,1.0
400000.0,6.799792643,6.273141063723713E-8,400000.0,97.4765,94.45851900160851,94.50878844092895,92.91703798303288,400000.0,54264.0,837.0,325.0,325.0,6.0,0.0,0.0,1.0
500000.0,8.046624474,7.928241880384584E-8,500000.0,97.4872,94.48067494507994,94.52599108578299,92.94097817231788,500000.0,51312.0,985.0,352.0,352.0,4.0,0.0,0.0,1.0
600000.0,9.359548061,8.340718026991934E-8,600000.0,97.45700000000001,94.41616782708812,94.46100230519305,92.86402454423857,600000.0,12144.0,1228.0,461.0,461.0,1.0,0.0,0.0,1.0
700000.0,10.546612391,1.104118326478824E-7,700000.0,97.466,94.43489784713798,94.47760125279808,92.88821531812185,700000.0,87936.0,1418.0,535.0,535.0,6.0,0.0,0.0,1.0
800000.0,11.854121345,1.2091663339022547E-7,800000.0,97.476125,94.4619308709007,94.50070269858044,92.92603713033456,800000.0,31056.0,1635.0,619.0,619.0,3.0,0.0,0.0,1.0
900000.0,13.092893836,1.431060682348224E-7,900000.0,97.469,94.44784153674331,94.48388924674418,92.90544012806895,900000.0,69240.0,1773.0,639.0,639.0,5.0,0.0,0.0,1.0
1000000.0,14.419656921,1.64540379972253E-7,1000000.0,97.4486,94.40258829565622,94.44094622006565,92.84879435168548,1000000.0,62448.0,1949.0,696.0,696.0,5.0,0.0,0.0,1.0
1100000.0,15.782065993,1.7239592378642204E-7,1100000.0,97.45545454545454,94.41885102487076,94.45731598645519,92.87078780469167,1100000.0,22288.0,2159.0,785.0,785.0,3.0,0.0,0.0,1.0
1200000.0,17.115159118,1.893388025174828E-7,1200000.0,97.45816666666667,94.4254448131289,94.46224680056862,92.88068340957895,1200000.0,49128.0,2362.0,865.0,865.0,6.0,0.0,0.0,1.0
1300000.0,18.467323813,2.1214055510228293E-7,1300000.0,97.43276923076924,94.36994725680537,94.40750447413049,92.81061239261372,1300000.0,65184.0,2533.0,905.0,905.0,5.0,0.0,0.0,1.0
1400000.0,19.768886217,2.2231473931186315E-7,1400000.0,97.41578571428572,94.33237485060923,94.36930767650483,92.76275255051011,1400000.0,30216.0,2725.0,981.0,981.0,3.0,0.0,0.0,1.0
1500000.0,21.01628456,2.2603485769100695E-7,1500000.0,97.42766666666667,94.35970156769045,94.39566584602424,92.7980946728112,1500000.0,11528.0,2933.0,1068.0,1068.0,1.0,0.0,0.0,1.0
1600000.0,22.328736124,2.400262988675158E-7,1600000.0,97.4274375,94.36006554225794,94.39657050130144,92.7992246583826,1600000.0,41208.0,3133.0,1143.0,1143.0,4.0,0.0,0.0,1.0
1700000.0,23.625390248,2.442126568256339E-7,1700000.0,97.43005882352941,94.36730664150349,94.40312991210573,92.81076188909,1700000.0,12480.0,3350.0,1228.0,1228.0,1.0,0.0,0.0,1.0
1800000.0,24.881651927,2.6566757921509653E-7,1800000.0,97.42744444444445,94.36134449894473,94.3983344765057,92.80129964011162,1800000.0,66016.0,3516.0,1270.0,1270.0,5.0,0.0,0.0,1.0
1900000.0,26.174341516,2.845609557822243E-7,1900000.0,97.43189473684211,94.37201990775019,94.4076990697072,92.8146693016119,1900000.0,56496.0,3700.0,1335.0,1335.0,5.0,0.0,0.0,1.0
2000000.0,27.411493457,2.9059073719384353E-7,2000000.0,97.432,94.37240666266702,94.40884656333482,92.81519552572456,2000000.0,18840.0,3863.0,1373.0,1373.0,2.0,0.0,0.0,1.0
