learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.942712022,2.2850631646282144E-8,100000.0,92.333,84.36027018240124,84.42995816579342,82.51100618171034,382.0,5336.0,58.0,295.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200000.0,4.554403697,4.597944845133772E-8,200000.0,91.8775,83.40665348043555,83.5263456780108,81.43577085261751,52611.0,19120.0,21.0,108.0,110.0,41.0,41.0,2.0,0.0,0.0,1.0
300000.0,6.073843231,6.232529108459337E-8,300000.0,91.51533333333333,82.66518418755227,82.782505174583,80.58354628322972,152611.0,5504.0,0.0,0.0,217.0,22.0,22.0,0.0,0.0,0.0,1.0
400000.0,7.633199199,9.35844542764417E-8,400000.0,91.4995,82.65196638485384,82.78170511859669,80.58703632865357,252611.0,40752.0,0.0,0.0,422.0,87.0,87.0,3.0,0.0,0.0,1.0
500000.0,9.178296247,1.196524445382878E-7,500000.0,91.4778,82.62152553736371,82.74977025872712,80.57326002316017,352611.0,28592.0,0.0,0.0,639.0,157.0,157.0,3.0,0.0,0.0,1.0
600000.0,10.670487454,1.4746520115748046E-7,600000.0,91.40066666666667,82.46492017559811,82.60101299629736,80.3923356970761,452611.0,35288.0,0.0,0.0,763.0,143.0,143.0,3.0,0.0,0.0,1.0
700000.0,12.142696905,1.6985072478405508E-7,700000.0,91.40985714285715,82.48256442568521,82.60098379629629,80.38997632356491,552611.0,22288.0,0.0,0.0,877.0,135.0,135.0,2.0,0.0,0.0,1.0
800000.0,13.615223542,1.8840115891195833E-7,800000.0,91.4485,82.56401144505996,82.67550634866771,80.47390984182074,652611.0,12480.0,0.0,0.0,1048.0,160.0,160.0,1.0,0.0,0.0,1.0
900000.0,15.030563947,2.0822010310668496E-7,900000.0,91.47933333333333,82.6269275894638,82.74093396020463,80.54726204095714,752611.0,17776.0,0.0,0.0,1198.0,184.0,184.0,2.0,0.0,0.0,1.0
1000000.0,16.549222776,2.2462355058849061E-7,1000000.0,91.458,82.58705708333358,82.69469982131497,80.50808588125493,852611.0,5672.0,0.0,0.0,1357.0,217.0,217.0,0.0,0.0,0.0,1.0
1100000.0,18.035035168,2.5089674213747386E-7,1100000.0,91.455,82.58168153800047,82.6835639857924,80.50122807308693,952611.0,31728.0,0.0,0.0,1570.0,276.0,276.0,3.0,0.0,0.0,1.0
1200000.0,19.447697726,2.686316304096848E-7,1200000.0,91.41641666666666,82.50333861295263,82.60504641615285,80.41660091525958,1052611.0,12312.0,0.0,0.0,1748.0,321.0,321.0,1.0,0.0,0.0,1.0
1300000.0,20.981423235,2.9024163226774375E-7,1300000.0,91.40476923076923,82.48265662226967,82.57456314767597,80.39832082842874,1152611.0,18112.0,0.0,0.0,1940.0,375.0,375.0,2.0,0.0,0.0,1.0
1400000.0,22.542613922,3.5142154845243943E-7,1400000.0,91.35478571428571,82.38334237765615,82.4701893427534,80.29016046925939,1252611.0,113296.0,0.0,0.0,2141.0,438.0,438.0,5.0,0.0,0.0,1.0
1500000.0,24.008250395,3.68865997114374E-7,1500000.0,91.36253333333333,82.39886136451491,82.48790621794082,80.31385514892013,1352611.0,9792.0,0.0,0.0,2312.0,475.0,475.0,1.0,0.0,0.0,1.0
1600000.0,25.564759363,3.9597374038283404E-7,1600000.0,91.3341875,82.34326962204965,82.43293237617164,80.25333293456325,1452611.0,30776.0,0.0,0.0,2466.0,505.0,505.0,3.0,0.0,0.0,1.0
1700000.0,27.029309229,4.240138986562089E-7,1700000.0,91.31158823529411,82.29556048446403,82.38949543411933,80.20011287181006,1552611.0,37248.0,0.0,0.0,2652.0,560.0,560.0,3.0,0.0,0.0,1.0
1800000.0,28.54074942,4.425290353503906E-7,1800000.0,91.27338888888889,82.21714888031289,82.31564323485736,80.1130831880546,1652611.0,11136.0,0.0,0.0,2825.0,604.0,604.0,1.0,0.0,0.0,1.0
1900000.0,30.031807311,4.638618754761563E-7,1900000.0,91.26184210526316,82.19423118784644,82.28573501529493,80.08874763889305,1752611.0,18952.0,0.0,0.0,2968.0,616.0,616.0,2.0,0.0,0.0,1.0
2000000.0,31.488271168,4.921903226195711E-7,2000000.0,91.27250000000001,82.21604136311778,82.30503862884578,80.11084599835463,1852611.0,38424.0,0.0,0.0,3120.0,624.0,624.0,3.0,0.0,0.0,1.0
