learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.866276045,1.031785093863598E-8,10000.0,79.75999999999999,69.65633065940241,69.50888821934318,69.25413945009873,10000.0,46040.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,1.382648073,1.889085406973751E-8,20000.0,79.725,69.59887492296023,69.67997607297741,69.39391652200166,20000.0,64176.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.851593623,3.1891135477856216E-8,30000.0,79.66,69.50082339529759,69.6900456983906,69.31355292934371,30000.0,107160.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
40000.0,2.382536278,5.15230458727955E-8,40000.0,80.7,71.05407367780415,71.26800401950204,70.96871239470518,40000.0,142928.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.9081813,7.874501568902077E-8,50000.0,81.114,71.67537005986539,71.86736578680808,71.57007376185459,50000.0,200184.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
60000.0,3.34949276,1.0422630850663823E-7,60000.0,81.49499999999999,72.24736563811072,72.33655571058401,72.11702661978904,60000.0,223192.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
70000.0,3.804348115,1.343031197876711E-7,70000.0,81.80428571428571,72.71075165061359,72.78942083787307,72.59681583476765,70000.0,255600.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
80000.0,4.26865081,1.7171667680597969E-7,80000.0,81.9925,72.99107029283962,73.04367351521276,72.92614170268747,80000.0,311480.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
90000.0,4.67673769,2.0539932957844603E-7,90000.0,82.08,73.1218370726617,73.14461743401881,73.07377664991569,90000.0,319048.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
100000.0,5.108997914,2.4318042446225885E-7,100000.0,82.173,73.25974257290824,73.27166139406569,73.23715302277401,100000.0,337856.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
110000.0,5.557357636,2.8696469987020313E-7,110000.0,82.28090909090909,73.41998477391014,73.43066290434712,73.3656736813337,110000.0,377480.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
120000.0,6.033649453,3.3823580045590596E-7,120000.0,82.37083333333334,73.55544388729045,73.55525832218709,73.51619324227894,120000.0,416104.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
130000.0,6.520244381,3.9456971004817015E-7,130000.0,82.49692307692308,73.74421661986976,73.75850536270326,73.7002704639497,130000.0,447512.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
140000.0,7.000759201,4.525377289512567E-7,140000.0,82.56928571428571,73.85442564081681,73.8683942817369,73.82691420787884,140000.0,466320.0,57.0,29.0,29.0,6.0,0.0,0.0,1.0
150000.0,7.471074077,5.097658306160879E-7,150000.0,82.60866666666666,73.9132134368703,73.92056303671934,73.88348834182626,150000.0,470352.0,57.0,29.0,29.0,6.0,0.0,0.0,1.0
160000.0,7.978782344,5.748055214292742E-7,160000.0,82.644375,73.96700205750959,73.9754271201372,73.93047249786423,160000.0,495184.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
170000.0,8.477733349,6.444431158099696E-7,170000.0,82.70235294117647,74.05321825688067,74.05917535595195,74.00390745864901,170000.0,539496.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
180000.0,8.998827906,7.255217594003056E-7,180000.0,82.72166666666666,74.0820863848959,74.07537072694991,74.03012742363768,180000.0,601440.0,75.0,38.0,38.0,7.0,0.0,0.0,1.0
190000.0,9.496284259,8.084757956514755E-7,190000.0,82.75631578947369,74.13476915649903,74.15086747615328,74.07723895653827,190000.0,644592.0,81.0,41.0,41.0,7.0,0.0,0.0,1.0
200000.0,9.968113564,8.932214027511266E-7,200000.0,82.791,74.18719412829078,74.20732758297675,74.12336100084205,200000.0,694280.0,87.0,44.0,44.0,8.0,0.0,0.0,1.0
210000.0,10.443173585,9.826107927306306E-7,210000.0,82.84380952380953,74.26635049155367,74.27967674690882,74.20601964546522,210000.0,727344.0,91.0,46.0,46.0,8.0,0.0,0.0,1.0
220000.0,10.928991895,1.076452677279158E-6,220000.0,82.89227272727273,74.3391127691666,74.35472880893977,74.27954432075228,220000.0,746664.0,93.0,47.0,47.0,8.0,0.0,0.0,1.0
230000.0,11.418639684,1.1729485443944132E-6,230000.0,82.94434782608697,74.41757910628614,74.42697332394587,74.35106118659363,230000.0,761776.0,95.0,48.0,48.0,8.0,0.0,0.0,1.0
240000.0,11.929856145,1.2827293957523836E-6,240000.0,82.96375,74.4468337007001,74.45281014714611,74.37740484038754,240000.0,830088.0,105.0,53.0,53.0,8.0,0.0,0.0,1.0
250000.0,12.422978913,1.3904046021607849E-6,250000.0,82.988,74.4832651442102,74.50499649316316,74.41481329972507,250000.0,844040.0,105.0,53.0,53.0,8.0,0.0,0.0,1.0
260000.0,12.920964887,1.5016296598192262E-6,260000.0,83.01384615384615,74.52123248979068,74.55096548902553,74.47152873716033,260000.0,863352.0,107.0,54.0,54.0,8.0,0.0,0.0,1.0
270000.0,13.440745546,1.6236122376900248E-6,270000.0,83.05962962962963,74.58981199497129,74.62299847978782,74.5409307736409,270000.0,907152.0,113.0,57.0,57.0,8.0,0.0,0.0,1.0
