learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.943382732,2.5974308623323837E-8,100000.0,98.163,95.97307418081817,96.00269823309252,94.84307450451968,5230.0,22848.0,49.0,134.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
200000.0,2.894351155,3.9948029415797854E-8,200000.0,98.076,95.7773293036179,95.80846150494531,94.5925436685825,7532.0,23968.0,65.0,126.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
300000.0,3.810512044,5.144024192207596E-8,300000.0,98.06966666666666,95.76673289759616,95.79683111114336,94.58288900114124,5290.0,19696.0,54.0,157.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
400000.0,4.664037408,6.117344190351044E-8,400000.0,98.05225,95.72732097545152,95.76163768013447,94.53305358884576,1878.0,15312.0,56.0,166.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
500000.0,5.538435092,6.947977418697749E-8,500000.0,97.98519999999999,95.5778143018925,95.61085913707241,94.33997246959012,538.0,8000.0,64.0,136.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
600000.0,6.380203157,7.733851361026366E-8,600000.0,97.9765,95.5602612867436,95.59254351732524,94.32180639609388,2458.0,11432.0,67.0,180.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
700000.0,7.193032162,8.335587020567101E-8,700000.0,98.00742857142856,95.62805224203922,95.65754776604058,94.4077588937402,555.0,4008.0,71.0,167.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,7.997985687,9.091922155599006E-8,800000.0,98.01212500000001,95.64125230868562,95.66859863382324,94.428347703616,1658.0,8000.0,70.0,143.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
900000.0,8.743841017,9.955426796361183E-8,900000.0,97.98822222222222,95.58922042105327,95.6154922824334,94.36085424991512,2712.0,15984.0,43.0,115.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1000000.0,9.593463817,1.0584400827521459E-7,1000000.0,97.9802,95.57182672591958,95.59920952233621,94.33879236165804,125.0,4008.0,60.0,172.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100000.0,10.40033157,1.1181723384328602E-7,1100000.0,97.99909090909091,95.61434384173974,95.64149785144261,94.39392781640815,195.0,4008.0,68.0,156.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200000.0,11.236782238,1.1889406502758051E-7,1200000.0,98.01625,95.652464486892,95.67811242172763,94.4437960974699,2061.0,4008.0,61.0,171.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300000.0,12.024682492,1.2554545730877254E-7,1300000.0,98.02792307692307,95.67884057190842,95.70399688989282,94.47730778178935,2355.0,8000.0,50.0,132.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1400000.0,12.818891871,1.3218271901818199E-7,1400000.0,98.01007142857144,95.63965050455123,95.6641848188106,94.42708541708342,431.0,4008.0,61.0,162.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500000.0,13.59465288,1.410291310369306E-7,1500000.0,98.02386666666666,95.6705248356729,95.69460482072958,94.46730911731164,4601.0,15312.0,59.0,134.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
1600000.0,14.406162518,1.47894947435028E-7,1600000.0,98.0330625,95.69115276714847,95.71571318108059,94.49440973795483,1250.0,4008.0,79.0,172.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700000.0,15.23926307,1.5492791709444588E-7,1700000.0,98.03682352941176,95.70069201501813,95.72455441155935,94.50814546651308,1200.0,8000.0,64.0,167.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1800000.0,16.029763316,1.6320128961218313E-7,1800000.0,98.04544444444444,95.71896816320992,95.74401165189009,94.53062937715214,2912.0,11712.0,53.0,164.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1900000.0,16.842690918,1.7007910276303274E-7,1900000.0,98.04826315789474,95.72542781093534,95.74990172156313,94.53921346296006,453.0,4008.0,66.0,166.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000000.0,17.662873261,1.7866312799319002E-7,2000000.0,98.04425,95.7166728243708,95.74186201956468,94.52816146784883,3182.0,11712.0,52.0,146.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
