learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.909304812,1.4661901920810343E-8,10000.0,78.97999999999999,68.4953143299827,68.36719337848005,67.61171032357473,10000.0,62328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.367098469,2.2322054346272102E-8,20000.0,78.655,68.01384714948195,67.92155094679892,67.40226023213194,20000.0,64680.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.83023828,3.4838366755129146E-8,30000.0,78.70666666666666,68.06885179325015,68.0520130032508,67.53240152477764,30000.0,104464.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
40000.0,2.361665466,5.806598791709584E-8,40000.0,79.17,68.76444748569125,68.68257846269499,68.38910387738068,40000.0,168952.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
50000.0,2.8221018,8.079126393120528E-8,50000.0,79.766,69.65560608379538,69.5124156219865,69.35820940727506,50000.0,190784.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
60000.0,3.32971502,1.1036555665599181E-7,60000.0,80.2,70.30568182219385,70.17623136014461,70.02346647826198,60000.0,225208.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
70000.0,3.774078583,1.366604002462845E-7,70000.0,80.63714285714285,70.96154475120964,70.8547468014192,70.69785541335176,70000.0,228736.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
80000.0,4.231203894,1.6549753428260486E-7,80000.0,80.79375,71.19620561814607,71.1151633642892,70.95463137996218,80000.0,243848.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
90000.0,4.702861544,1.987138089658651E-7,90000.0,80.99555555555555,71.4979772206863,71.41233494902222,71.25764603078576,90000.0,272224.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
100000.0,5.153249294,2.3563341851004296E-7,100000.0,81.146,71.72287028508865,71.62593306043824,71.46662227401363,100000.0,316864.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
