learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.49542401,1.0535669369002184E-8,100000.0,92.19500000000001,79.57326486429204,80.00204975787236,70.46581148068265,100000.0,16320.0,154.0,42.0,42.0,1.0,0.0,0.0,1.0
200000.0,3.780461749,1.8484979003400854E-8,200000.0,92.353,79.93771695580345,80.36738937882696,71.0921256568253,200000.0,23912.0,292.0,74.0,74.0,3.0,0.0,0.0,1.0
300000.0,5.017905598,2.226504580716913E-8,300000.0,92.219,79.55676477949203,80.06235052955243,70.62739077914232,300000.0,11808.0,442.0,116.0,116.0,1.0,0.0,0.0,1.0
400000.0,6.237860116,3.0023832572021834E-8,400000.0,92.17524999999999,79.44741377261076,79.93177869109981,70.5096435604383,400000.0,24584.0,563.0,134.0,134.0,3.0,0.0,0.0,1.0
500000.0,7.556720756,3.875557193443386E-8,500000.0,92.184,79.50232978642845,79.9693492088713,70.57937846302096,500000.0,25592.0,720.0,177.0,177.0,2.0,0.0,0.0,1.0
600000.0,8.816740972,4.7966127444226295E-8,600000.0,92.04333333333334,79.1417575826052,79.60116735674029,70.02818882115479,600000.0,28256.0,811.0,170.0,170.0,2.0,0.0,0.0,1.0
700000.0,10.076160647,7.84178922377237E-8,700000.0,92.00328571428571,79.02267881206959,79.50153618549942,69.89043144300229,700000.0,93464.0,906.0,155.0,155.0,5.0,0.0,0.0,1.0
800000.0,11.293005954,8.162380271967293E-8,800000.0,91.918375,78.8491070080907,79.2889703267802,69.587510054707,800000.0,10184.0,1004.0,149.0,149.0,1.0,0.0,0.0,1.0
900000.0,12.485657856,9.125765255719216E-8,900000.0,91.91222222222221,78.82158827292345,79.27320979076732,69.56392662560576,900000.0,31224.0,1140.0,172.0,172.0,3.0,0.0,0.0,1.0
1000000.0,13.65654257,9.659126917383943E-8,1000000.0,91.99159999999999,79.05731184135719,79.50557887194184,69.90748743076585,1000000.0,17608.0,1290.0,206.0,206.0,2.0,0.0,0.0,1.0
1100000.0,14.919449352,1.0197814424219852E-7,1100000.0,92.00681818181819,79.09381339892792,79.54947201935154,69.97445651802728,1100000.0,16488.0,1405.0,210.0,210.0,1.0,0.0,0.0,1.0
1200000.0,16.117928801,1.0574336096772924E-7,1200000.0,92.03666666666666,79.16428092032383,79.63550190943808,70.10031226337757,1200000.0,12144.0,1486.0,190.0,190.0,1.0,0.0,0.0,1.0
1300000.0,17.388467607,1.1809681953491643E-7,1300000.0,92.02938461538461,79.14475344760731,79.61972609421682,70.07240872370598,1300000.0,37584.0,1634.0,223.0,223.0,3.0,0.0,0.0,1.0
1400000.0,18.580676755,1.2338939869914826E-7,1400000.0,92.01471428571428,79.11000863564168,79.58618725109058,70.0390210434913,1400000.0,17160.0,1728.0,217.0,217.0,1.0,0.0,0.0,1.0
1500000.0,19.851256313,1.2732590798701472E-7,1500000.0,91.99493333333334,79.06434636860693,79.53725526283948,69.97003906425844,1500000.0,11976.0,1846.0,218.0,218.0,1.0,0.0,0.0,1.0
1600000.0,21.056499295,1.3892227024525612E-7,1600000.0,91.997,79.07758310976823,79.54602814561602,69.98722591381592,1600000.0,37192.0,1962.0,219.0,219.0,3.0,0.0,0.0,1.0
1700000.0,22.330179157,1.490630204487737E-7,1700000.0,92.00241176470588,79.11350644297423,79.56923160150392,70.02806307468128,1700000.0,30776.0,2082.0,221.0,221.0,3.0,0.0,0.0,1.0
1800000.0,23.568619814,1.5279230747860756E-7,1800000.0,92.00694444444444,79.12751061827623,79.58296023307001,70.05112385044193,1800000.0,11640.0,2189.0,217.0,217.0,1.0,0.0,0.0,1.0
1900000.0,24.896092336,1.637459709031218E-7,1900000.0,91.991,79.08318854384989,79.5337595928567,69.99120468242198,1900000.0,31896.0,2331.0,243.0,243.0,3.0,0.0,0.0,1.0
2000000.0,26.115806046,1.6752488763267384E-7,2000000.0,92.0137,79.14221409744125,79.58989653493622,70.07352059475987,2000000.0,11976.0,2423.0,235.0,235.0,1.0,0.0,0.0,1.0
