learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.169456964,1.60604457893057E-8,100000.0,97.923,95.84068288539102,95.82411838031285,95.67507912710312,87.0,4008.0,102.0,201.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200000.0,3.233541784,2.6071810788470835E-8,200000.0,97.397,94.78736502302888,94.7834103229556,94.58548710855027,2019.0,11712.0,86.0,236.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
300000.0,4.145491991,3.4668814690644954E-8,300000.0,97.37633333333333,94.74643321721611,94.75004168751042,94.54263071408265,1376.0,7720.0,63.0,163.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
400000.0,5.057356184,4.1419326768968664E-8,400000.0,97.41825,94.8301426530452,94.83130546198929,94.62795730248236,164.0,4008.0,95.0,202.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500000.0,5.950039239,4.9834698187640554E-8,500000.0,97.2812,94.55581070867846,94.55972338390488,94.33908835752776,1650.0,7720.0,81.0,182.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
600000.0,6.830071937,5.904511700178393E-8,600000.0,97.31883333333333,94.63139230004512,94.6310270367688,94.41960336759436,2723.0,11712.0,70.0,171.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
700000.0,7.790447577,6.716843378457965E-8,700000.0,97.25628571428572,94.50661969913881,94.50806804436782,94.29233718183035,201.0,3992.0,79.0,218.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
800000.0,8.684144181,8.539253869072638E-8,800000.0,97.255375,94.50467537054391,94.50613515352896,94.28875386264085,8821.0,49840.0,80.0,170.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
900000.0,9.60686846,9.776532591224959E-8,900000.0,97.27388888888889,94.54158772903686,94.54233223816654,94.32763978027263,2246.0,23016.0,93.0,201.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
1000000.0,10.517009859,1.071966805822961E-7,1000000.0,97.2541,94.50175298269107,94.50209732803413,94.28211481998208,3169.0,11712.0,79.0,189.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1100000.0,11.416423237,1.1660993751837354E-7,1100000.0,97.30390909090909,94.60141718071804,94.6021357028581,94.38575966500457,1479.0,11712.0,79.0,179.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1200000.0,12.33656066,1.281520311910659E-7,1200000.0,97.28125,94.55581380508315,94.55633959097044,94.33664541932258,4626.0,19696.0,95.0,244.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
1300000.0,13.263817307,1.379238626209895E-7,1300000.0,97.20076923076924,94.39490987100707,94.39512303313332,94.16997899654429,2857.0,11992.0,70.0,222.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1400000.0,14.157370676,1.4453882004158572E-7,1400000.0,97.20957142857142,94.41239811403858,94.41465064044368,94.18716074659557,418.0,4008.0,82.0,197.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500000.0,15.120647597,1.5652436384448782E-7,1500000.0,97.21260000000001,94.41840728841541,94.41900137085591,94.19356182646374,2596.0,19304.0,108.0,241.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
1600000.0,16.026490549,1.6512941014507787E-7,1600000.0,97.224625,94.44238388296596,94.4414054334179,94.21636469489584,1219.0,8000.0,77.0,206.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1700000.0,16.930385941,1.746550505699652E-7,1700000.0,97.24247058823529,94.47809300474586,94.47741746991784,94.25294261156547,826.0,11992.0,104.0,209.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1800000.0,17.879457706,1.8168100954720131E-7,1800000.0,97.21994444444444,94.4328245477881,94.43236639726564,94.20320578092401,316.0,4008.0,93.0,235.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900000.0,18.754872071,1.899969997819265E-7,1900000.0,97.21947368421053,94.43184808022515,94.43145034209213,94.20166739104666,1024.0,8000.0,77.0,185.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000000.0,19.606746706,1.9802766801912134E-7,2000000.0,97.1995,94.39190038425313,94.39198998748437,94.15950464757861,736.0,7720.0,63.0,166.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
