learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.490143296,1.2851374283353487E-7,100000.0,89.0,78.05022109413662,77.77777777777779,76.79324894514768,100000.0,333368.0,169.0,85.0,85.0,12.0,0.0,0.0,1.0
200000.0,2.387048457,2.8610852331029866E-7,200000.0,87.9,75.85254486237946,74.68619246861925,74.94824016563147,200000.0,679200.0,345.0,173.0,173.0,12.0,0.0,0.0,1.0
300000.0,3.060311187,4.5682368305544053E-7,300000.0,86.5,73.21598628658498,72.50509164969449,70.84233261339092,300000.0,980144.0,499.0,250.0,250.0,14.0,0.0,0.0,1.0
400000.0,3.643500584,6.414276537444277E-7,400000.0,75.0,49.41319303925536,50.0998003992016,43.438914027149316,400000.0,1223584.0,619.0,310.0,310.0,14.0,0.0,0.0,1.0
500000.0,4.260374751,8.802535308342861E-7,500000.0,88.0,76.01841785508729,74.63002114164905,75.0,500000.0,1496536.0,761.0,381.0,381.0,15.0,0.0,0.0,1.0
600000.0,4.903584192,1.1746861215713558E-6,600000.0,77.9,55.581103678929765,54.33884297520662,54.805725971370144,600000.0,1769440.0,895.0,448.0,448.0,15.0,0.0,0.0,1.0
700000.0,5.534648998,1.5059918718511757E-6,700000.0,63.7,26.469992464693448,25.308641975308642,22.601279317697227,700000.0,2029352.0,1027.0,514.0,514.0,15.0,0.0,0.0,1.0
800000.0,6.137447703,1.8586820915172085E-6,800000.0,77.60000000000001,55.60277165554094,53.90946502057613,53.52697095435685,800000.0,2261640.0,1147.0,574.0,574.0,15.0,0.0,0.0,1.0
900000.0,6.778979064,2.28563603922019E-6,900000.0,61.5,22.92662614809298,22.690763052208833,20.289855072463762,900000.0,2572560.0,1301.0,651.0,651.0,16.0,0.0,0.0,1.0
1000000.0,7.535472602,2.836924114606029E-6,1000000.0,79.5,58.70265914585012,59.56607495069034,56.842105263157904,1000000.0,2816928.0,1431.0,716.0,716.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1100000.0,8.190857064,3.3641980266945773E-6,1100000.0,82.89999999999999,65.31749701852166,65.45454545454544,63.066954643628506,1100000.0,3109872.0,1573.0,787.0,787.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1200000.0,8.819543536,3.906052312001508E-6,1200000.0,75.0,49.800809612542565,51.830443159922936,49.1869918699187,1200000.0,3331584.0,1687.0,844.0,844.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1300000.0,9.47150211,4.508943935305022E-6,1300000.0,69.69999999999999,37.13797281372922,40.118577075098806,32.96460176991149,1300000.0,3574552.0,1803.0,902.0,902.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1400000.0,10.134886371,5.170538123540473E-6,1400000.0,68.2,35.298785326252826,34.836065573770504,31.759656652360523,1400000.0,3855040.0,1953.0,977.0,977.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1500000.0,10.810388025,5.892211105541406E-6,1500000.0,76.3,52.66664536332842,50.829875518672196,51.533742331288344,1500000.0,4129680.0,2083.0,1042.0,1042.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1600000.0,11.493176333,6.6621245068769085E-6,1600000.0,83.7,67.41954827103737,68.28793774319065,67.52988047808765,1600000.0,4358712.0,2211.0,1106.0,1106.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1700000.0,12.201459801,7.506354257021514E-6,1700000.0,73.6,47.193240734814054,45.90163934426229,48.4375,1700000.0,4607400.0,2331.0,1166.0,1166.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1800000.0,12.901155789,8.379788576737188E-6,1800000.0,73.0,44.552828832529,44.558521560574945,40.65934065934065,1800000.0,4825288.0,2439.0,1220.0,1220.0,17.0,3806.2346368715084,0.0,1.0336349065631807
1900000.0,13.585785293,9.26893557705847E-6,1900000.0,60.6,22.27447762136228,18.426501035196683,15.086206896551715,1900000.0,5020192.0,2549.0,1275.0,1275.0,17.0,3806.2346368715084,0.0,1.0336349065631807
2000000.0,14.470787749,1.047386500686736E-5,2000000.0,76.6,52.55878453173087,53.663366336633665,51.04602510460251,2000000.0,5262832.0,2661.0,1331.0,1331.0,17.0,3826.031555221638,0.0,1.0334581717869284
