learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.066978876,1.9635245702415702E-8,100000.0,96.525,87.58469476497977,87.75071380732491,79.556418402165,1188.0,8000.0,67.0,216.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
200000.0,3.123500619,2.9595133290119052E-8,200000.0,96.519,87.58071088531781,87.75179887757076,79.58956317795366,1791.0,8000.0,61.0,231.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
300000.0,4.082790977,3.669674030354246E-8,300000.0,96.60033333333334,87.85623332911116,88.03201164059658,80.09368595686541,843.0,4008.0,82.0,258.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400000.0,4.946405014,4.400338848023571E-8,400000.0,96.563,87.72363690717722,87.8947970872846,79.90939646353937,576.0,4008.0,75.0,217.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500000.0,5.853424962,5.2553914564282935E-8,500000.0,96.5446,87.65711337258708,87.83558287392013,79.82436677449117,1426.0,8000.0,70.0,235.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
600000.0,6.748180828,5.917777404571779E-8,600000.0,96.56266666666666,87.72437593669189,87.89330327791865,79.92055456032399,155.0,4008.0,71.0,224.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700000.0,7.633867994,6.573449812546165E-8,700000.0,96.58014285714286,87.79976355884261,87.96073244451598,80.0328629099523,381.0,4008.0,79.0,237.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,8.522070746,7.32491803103168E-8,800000.0,96.614375,87.91979629850726,88.0856548380995,80.24247375754081,955.0,4008.0,83.0,228.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900000.0,9.395548151,8.336175526259881E-8,900000.0,96.62833333333334,87.95822961992245,88.12435671152892,80.29686191246083,4729.0,15984.0,67.0,213.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
1000000.0,10.230071109,9.042227696354398E-8,1000000.0,96.5726,87.73477944240088,87.91539294188993,79.95215283017762,589.0,4008.0,66.0,195.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100000.0,11.092849315,9.680940647825392E-8,1100000.0,96.53081818181818,87.58057943356324,87.77130112381873,79.71540653172306,710.0,4008.0,69.0,188.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200000.0,11.974326549,1.0518299087799879E-7,1200000.0,96.545,87.63387453982527,87.82182143958643,79.80496643903011,1182.0,8000.0,78.0,236.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1300000.0,12.84222256,1.1252586690206288E-7,1300000.0,96.57846153846154,87.76614555328402,87.94746525547959,80.01608417685404,1261.0,4008.0,75.0,204.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400000.0,13.697871642,1.197491894870355E-7,1400000.0,96.56928571428571,87.73256276751398,87.91950360050606,79.97289690399249,529.0,8000.0,64.0,201.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1500000.0,14.592545142,1.2725381099836074E-7,1500000.0,96.56320000000001,87.71865045359327,87.90401486657392,79.94935999906656,1030.0,4008.0,79.0,257.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600000.0,15.474214178,1.3469679199861364E-7,1600000.0,96.549375,87.66826628640717,87.85763455900629,79.86851269111425,2397.0,8000.0,70.0,236.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1700000.0,16.387791629,1.4330913601794592E-7,1700000.0,96.54264705882353,87.643131826295,87.83481426747056,79.83580461229165,1121.0,7720.0,85.0,262.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1800000.0,17.243402172,1.505321332596967E-7,1800000.0,96.5371111111111,87.6190674983321,87.81090197995599,79.79389330299108,934.0,8000.0,68.0,197.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1900000.0,18.068603919,1.5837112921874766E-7,1900000.0,96.53515789473684,87.61091697704127,87.79887945110528,79.770454021664,914.0,8000.0,72.0,201.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000000.0,18.91718248,1.655505690261991E-7,2000000.0,96.5367,87.61576557411537,87.8039719054335,79.78189927435973,525.0,4008.0,79.0,192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
