learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.241548848,5.066315878599883E-8,100000.0,97.2,6.485872687195584,50.0,3.4482758620689653,100000.0,157736.0,79.0,40.0,40.0,8.0,0.0,0.0,1.0
200000.0,1.954064218,1.0254787059597257E-7,200000.0,98.2,-0.18924635422514557,40.0,-5.88235294117647,200000.0,281480.0,141.0,71.0,71.0,9.0,0.0,0.0,1.0
300000.0,2.488563128,1.664797091111665E-7,300000.0,97.6,35.83917018660111,55.55555555555556,11.11111111111111,300000.0,462352.0,233.0,117.0,117.0,10.0,0.0,0.0,1.0
400000.0,2.970925973,2.4076427766287697E-7,400000.0,96.39999999999999,-0.19482326746455458,47.05882352941168,-2.857142857142857,400000.0,595288.0,299.0,150.0,150.0,11.0,0.0,0.0,1.0
500000.0,3.612858032,3.590726508434241E-7,500000.0,97.5,23.70605468749998,55.35714285714286,13.793103448275861,500000.0,712408.0,363.0,182.0,182.0,11.0,0.0,0.0,1.0
600000.0,4.161190539,4.804962803729479E-7,600000.0,97.3,0.0,48.07692307692308,0.0,600000.0,855976.0,431.0,216.0,216.0,11.0,0.0,0.0,1.0
700000.0,4.634106699,6.023154191859667E-7,700000.0,97.39999999999999,0.0,46.93877551020408,0.0,700000.0,995712.0,501.0,251.0,251.0,12.0,0.0,0.0,1.0
800000.0,5.104504797,7.413338099277992E-7,800000.0,97.6,28.70722433460099,57.14285714285714,14.285714285714285,800000.0,1142376.0,579.0,290.0,290.0,13.0,0.0,0.0,1.0
900000.0,5.59112603,9.044319080158922E-7,900000.0,96.39999999999999,-0.5530417295120938,43.7499999999999,-9.090909090909092,900000.0,1295568.0,653.0,327.0,327.0,13.0,0.0,0.0,1.0
1000000.0,6.175979169,1.1252649357341002E-6,1000000.0,97.7,0.0,50.0,0.0,1000000.0,1459552.0,739.0,370.0,370.0,13.0,3816.691891891892,0.0,1.0335482262834095
1100000.0,6.701522246,1.3461505170985704E-6,1100000.0,97.1,5.9418785677220125,46.2962962962963,-3.571428571428571,1100000.0,1624656.0,819.0,410.0,410.0,13.0,3816.691891891892,0.0,1.0335482262834095
1200000.0,7.172502567,1.559684666089072E-6,1200000.0,97.1,-0.37380589782637713,44.230769230769226,-7.4074074074074066,1200000.0,1752536.0,885.0,443.0,443.0,14.0,3816.691891891892,0.0,1.0335482262834095
1300000.0,7.654418268,1.793618090363714E-6,1300000.0,96.5,0.0,46.96969696969688,0.0,1300000.0,1876392.0,945.0,473.0,473.0,14.0,3816.691891891892,0.0,1.0335482262834095
1400000.0,8.139767949,2.0433695999134252E-6,1400000.0,96.3,-1.1481683980319508,39.34426229508197,-23.333333333333332,1400000.0,1989096.0,1005.0,503.0,503.0,14.0,3816.691891891892,0.0,1.0335482262834095
1500000.0,8.639807434,2.3218394471021805E-6,1500000.0,96.2,4.311039484286707,45.71428571428563,-5.555555555555555,1500000.0,2152664.0,1089.0,545.0,545.0,14.0,3816.691891891892,0.0,1.0335482262834095
1600000.0,9.134484742,2.6170678767182E-6,1600000.0,97.6,7.3502161828285635,50.0,0.0,1600000.0,2306952.0,1163.0,582.0,582.0,15.0,3816.691891891892,0.0,1.0335482262834095
1700000.0,9.646104597,2.9434048128972206E-6,1700000.0,97.0,0.0,50.0,0.0,1700000.0,2465592.0,1245.0,623.0,623.0,15.0,3816.691891891892,0.0,1.0335482262834095
1800000.0,10.152063767,3.2825250399136256E-6,1800000.0,96.39999999999999,-0.19482326746455458,45.45454545454536,-2.857142857142857,1800000.0,2590840.0,1305.0,653.0,653.0,15.0,3816.691891891892,0.0,1.0335482262834095
1900000.0,10.662200634,3.642943736923507E-6,1900000.0,97.7,0.0,47.72727272727273,0.0,1900000.0,2731008.0,1377.0,689.0,689.0,15.0,3816.691891891892,0.0,1.0335482262834095
2000000.0,11.257146695,4.084032455774022E-6,2000000.0,97.2,-0.19322980032920076,48.148148148148145,-3.7037037037037033,2000000.0,2865832.0,1447.0,724.0,724.0,15.0,3830.3093922651933,0.0,1.0334234356383944
