learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,3.175917067,2.4385444651399222E-8,100000.0,97.494,94.98215988441756,94.9615987775946,94.78177577877729,96.0,5000.0,88.0,179.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200000.0,4.852526593,4.308831704927402E-8,200000.0,97.1475,94.28938626911531,94.28339529244366,94.06650095164795,1731.0,18168.0,52.0,140.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
300000.0,6.413181583,6.738392946308272E-8,300000.0,97.26033333333334,94.51499990878666,94.51792562948141,94.30134440846722,2130.0,29824.0,55.0,161.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
400000.0,7.953366703,8.958539585953372E-8,400000.0,97.2915,94.5770122378889,94.57755043819037,94.36421898083604,2487.0,30496.0,86.0,208.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
500000.0,9.576805139,1.2520681685408371E-7,500000.0,97.0522,94.0977544662712,94.101497936985,93.86227918946605,85465.0,30944.0,9.0,49.0,154.0,30.0,30.0,3.0,0.0,0.0,1.0
600000.0,11.020864969,1.5839859145743566E-7,600000.0,96.95949999999999,93.91241177460653,93.91147051854126,93.67171158295666,185465.0,34840.0,0.0,0.0,379.0,114.0,114.0,3.0,0.0,0.0,1.0
700000.0,12.63854105,2.0504895006284945E-7,700000.0,96.85528571428571,93.70441189568074,93.70540986466044,93.45814945244356,285465.0,57056.0,0.0,0.0,584.0,162.0,162.0,4.0,0.0,0.0,1.0
800000.0,14.206556742,2.316593788911816E-7,800000.0,96.80625,93.6060824977338,93.60712998919092,93.35417685432773,385465.0,12016.0,0.0,0.0,810.0,240.0,240.0,2.0,0.0,0.0,1.0
900000.0,15.766114273,2.7675637279932696E-7,900000.0,96.74833333333333,93.49044541797473,93.49017130425692,93.23408918564004,485465.0,57304.0,0.0,0.0,1060.0,348.0,348.0,4.0,0.0,0.0,1.0
1000000.0,17.789095199,3.17627649836118E-7,1000000.0,96.69879999999999,93.3911629339054,93.39026319214328,93.1257938904275,585465.0,24360.0,0.0,0.0,1314.0,447.0,447.0,3.0,0.0,0.0,1.0
1100000.0,19.570110386,3.5946742699207734E-7,1100000.0,96.67427272727272,93.34210575981434,93.34153590780112,93.07462810887351,685465.0,36800.0,0.0,0.0,1507.0,509.0,509.0,3.0,0.0,0.0,1.0
1200000.0,21.435550181,3.9107518152404575E-7,1200000.0,96.61149999999999,93.2164709223794,93.2153220060702,92.94150731158604,785465.0,12032.0,0.0,0.0,1645.0,507.0,507.0,1.0,0.0,0.0,1.0
1300000.0,22.974868098,4.276606924576685E-7,1300000.0,96.5776923076923,93.14889328168472,93.14754118560322,92.8722826478773,885465.0,37864.0,0.0,0.0,1887.0,599.0,599.0,3.0,0.0,0.0,1.0
1400000.0,24.468255402,4.5807031515515103E-7,1400000.0,96.61907142857143,93.2316725398867,93.23270001444017,92.95706956480333,985465.0,24976.0,0.0,0.0,2094.0,659.0,659.0,2.0,0.0,0.0,1.0
1500000.0,25.940868424,4.994706568671887E-7,1500000.0,96.57626666666667,93.14602253628803,93.14491962406247,92.86801466503721,1085465.0,54256.0,0.0,0.0,2305.0,716.0,716.0,4.0,0.0,0.0,1.0
1600000.0,27.423282074,5.245669931578429E-7,1600000.0,96.5474375,93.08831221501356,93.08511637047783,92.80516601609561,1185465.0,11976.0,0.0,0.0,2533.0,799.0,799.0,1.0,0.0,0.0,1.0
1700000.0,28.861864092,5.508088939848584E-7,1700000.0,96.55817647058824,93.10985000508025,93.10696219084352,92.82678282233258,1285465.0,16992.0,0.0,0.0,2753.0,878.0,878.0,1.0,0.0,0.0,1.0
1800000.0,30.406028154,5.81220229343031E-7,1800000.0,96.53066666666666,93.05455324261477,93.05194574002206,92.76596779854805,1385465.0,22392.0,0.0,0.0,3020.0,987.0,987.0,3.0,0.0,0.0,1.0
1900000.0,31.928931105,6.043324422503118E-7,1900000.0,96.52689473684211,93.04702488730972,93.04442507333557,92.75740733423771,1485465.0,5336.0,0.0,0.0,3207.0,1036.0,1036.0,0.0,0.0,0.0,1.0
2000000.0,33.393312648,6.435071724668125E-7,2000000.0,96.52275,93.03869822121301,93.03679599499375,92.74812981103115,1585465.0,49128.0,0.0,0.0,3399.0,1082.0,1082.0,4.0,0.0,0.0,1.0
