learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.798006281,3.043049533883524E-8,100000.0,86.651,72.80339404906104,72.8109660468053,69.01634017268591,100000.0,42040.0,142.0,33.0,33.0,3.0,0.0,0.0,1.0
200000.0,4.223872521,3.686363376233106E-8,200000.0,86.0575,71.57046394141643,71.58621954574633,67.68792222389598,200000.0,17440.0,227.0,15.0,15.0,2.0,0.0,0.0,1.0
300000.0,5.525393538,4.0443475133528315E-8,300000.0,86.19633333333333,71.87536702999188,71.86026283959174,68.08794291262734,300000.0,10632.0,301.0,-7.0,-7.0,1.0,0.0,0.0,1.0
400000.0,6.824132967,4.635949582829451E-8,400000.0,86.18625,71.84561368189843,71.81528824867632,68.04684111609079,400000.0,17608.0,431.0,9.0,9.0,2.0,0.0,0.0,1.0
500000.0,8.199380748,5.2803339438432206E-8,500000.0,86.2942,72.07534996633159,72.03776772198125,68.28065985336592,500000.0,18112.0,518.0,-13.0,-13.0,2.0,0.0,0.0,1.0
600000.0,9.457766032,5.670206842945889E-8,600000.0,86.3785,72.24663669009747,72.24312777215516,68.46011060128355,600000.0,11976.0,614.0,-28.0,-28.0,1.0,0.0,0.0,1.0
700000.0,10.710030881,6.063626067462687E-8,700000.0,86.29842857142857,72.07368812662583,72.06261451121009,68.26996876984968,700000.0,12144.0,659.0,-78.0,-78.0,1.0,0.0,0.0,1.0
800000.0,11.998504937,6.496420648503427E-8,800000.0,86.080875,71.6356475345132,71.60072226841248,67.76478625748685,800000.0,12984.0,699.0,-142.0,-142.0,1.0,0.0,0.0,1.0
900000.0,13.288808494,6.808325660571248E-8,900000.0,86.13199999999999,71.73908094818843,71.6882651429401,67.88079981471473,900000.0,9344.0,831.0,-124.0,-124.0,1.0,0.0,0.0,1.0
1000000.0,14.501778452,7.793394677847416E-8,1000000.0,86.18090000000001,71.84526423861328,71.78001682690345,68.00141710623203,1000000.0,31392.0,933.0,-120.0,-120.0,3.0,0.0,0.0,1.0
1100000.0,15.813344396,9.028729213937909E-8,1100000.0,86.02309090909091,71.52809655848655,71.4604463980754,67.63221662452604,1100000.0,36408.0,1001.0,-154.0,-154.0,3.0,0.0,0.0,1.0
1200000.0,17.027203357,9.572873780942003E-8,1200000.0,86.15,71.78465705620485,71.73128047774478,67.9281219426064,1200000.0,17328.0,1135.0,-118.0,-118.0,1.0,0.0,0.0,1.0
1300000.0,18.336898675,1.0007104359267693E-7,1300000.0,85.96315384615384,71.39957788873376,71.35499406626941,67.49572497328109,1300000.0,12816.0,1190.0,-161.0,-161.0,1.0,0.0,0.0,1.0
1400000.0,19.601788654,1.0404489972250949E-7,1400000.0,86.04507142857143,71.56537072144073,71.53076302084092,67.67811292286517,1400000.0,12144.0,1316.0,-137.0,-137.0,1.0,0.0,0.0,1.0
1500000.0,20.850874196,1.1671454629967816E-7,1500000.0,86.01393333333334,71.50567344071382,71.47311382008799,67.61075035740863,1500000.0,39208.0,1411.0,-148.0,-148.0,3.0,0.0,0.0,1.0
1600000.0,22.141936676,1.20265621402067E-7,1600000.0,85.97175,71.42095478821763,71.38912860309573,67.51408627035508,1600000.0,10632.0,1503.0,-157.0,-157.0,1.0,0.0,0.0,1.0
1700000.0,23.413153291,1.3233100758726189E-7,1700000.0,86.04658823529412,71.5748292624832,71.53854645107724,67.68032394886252,1700000.0,36688.0,1538.0,-223.0,-223.0,3.0,0.0,0.0,1.0
1800000.0,24.704650569,1.3411382532110022E-7,1800000.0,85.90427777777778,71.27912606921814,71.2486061880717,67.34934704613659,1800000.0,5336.0,1582.0,-272.0,-272.0,0.0,0.0,0.0,1.0
1900000.0,25.934895098,1.4183111842339236E-7,1900000.0,85.99663157894737,71.46763588041954,71.44519117460823,67.56487901928084,1900000.0,24248.0,1703.0,-271.0,-271.0,2.0,0.0,0.0,1.0
2000000.0,27.238787456,1.5757981586257614E-7,2000000.0,85.98955000000001,71.45864137287356,71.44014701430699,67.56250846507989,2000000.0,46688.0,1799.0,-280.0,-280.0,4.0,0.0,0.0,1.0
