learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.676973501,6.726528576473809E-9,10000.0,79.83,69.78089908312522,69.61434166917748,69.36047394804801,10000.0,38408.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.974957345,1.067408332341454E-8,20000.0,79.295,68.95625156565804,69.03693734110962,68.74481092912673,20000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.1897495,1.351955232500202E-8,30000.0,79.30333333333334,68.9682327213618,69.15855354659249,68.7754588886095,30000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,1.393284238,1.6889866827755336E-8,40000.0,79.645,69.47370101698073,69.6974208195318,69.38176895306859,40000.0,64008.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,1.666955429,2.4044523784166405E-8,50000.0,79.94200000000001,69.92005259259705,70.12155157004112,69.80581062772843,50000.0,101056.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
60000.0,1.953165891,3.332179686922579E-8,60000.0,80.33666666666667,70.51240654628575,70.60494319314331,70.37167252636867,60000.0,125296.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
70000.0,2.14717454,3.967828231038525E-8,70000.0,80.6542857142857,70.98812316858167,71.06966608985451,70.86488812392427,70000.0,126648.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
80000.0,2.336495632,4.64669558933729E-8,80000.0,80.9525,71.43220743048688,71.48684555218743,71.36252584100734,80000.0,138608.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
90000.0,2.596568444,5.912386183872197E-8,90000.0,81.13555555555556,71.70612177886575,71.72924818915995,71.6546738567875,90000.0,188120.0,29.0,15.0,15.0,6.0,0.0,0.0,1.0
100000.0,2.846616633,7.300324301890407E-8,100000.0,81.313,71.96970579701852,71.98224807712491,71.94607497260212,100000.0,214560.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0
110000.0,3.04793681,8.493202957878302E-8,110000.0,81.53272727272727,72.29713194084223,72.30878283509861,72.24104946706751,110000.0,229040.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
120000.0,3.244497684,9.774267889416258E-8,120000.0,81.67583333333333,72.51267806316277,72.51271922697102,72.47211407253471,120000.0,251928.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
130000.0,3.408112078,1.0840607584508548E-7,130000.0,81.82384615384616,72.73432414430215,72.74939453350248,72.68892022469315,130000.0,251928.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
140000.0,3.57307114,1.1963165642980277E-7,140000.0,81.90285714285714,72.85477966173362,72.86930449215613,72.82623851046259,140000.0,263048.0,41.0,21.0,21.0,7.0,0.0,0.0,1.0
150000.0,3.766592265,1.3408254532662942E-7,150000.0,81.97,72.9552818005547,72.96284077617491,72.92440457717221,150000.0,288648.0,45.0,23.0,23.0,7.0,0.0,0.0,1.0
160000.0,3.960253316,1.4905009592997942E-7,160000.0,82.04875,73.07369052244434,73.08229384365951,73.03579643068373,160000.0,298752.0,47.0,24.0,24.0,7.0,0.0,0.0,1.0
170000.0,4.159946764,1.6699789755946642E-7,170000.0,82.12235294117647,73.18315788668725,73.18936466768997,73.13224360617767,170000.0,347416.0,55.0,28.0,28.0,7.0,0.0,0.0,1.0
180000.0,4.333882923,1.8383484796744663E-7,180000.0,82.17277777777777,73.25867579375814,73.2518109146682,73.20513034619816,180000.0,374176.0,59.0,30.0,30.0,8.0,0.0,0.0,1.0
190000.0,4.505059181,2.0040464106589963E-7,190000.0,82.25,73.37531342529408,73.39187515286358,73.31608472390356,190000.0,374176.0,59.0,30.0,30.0,8.0,0.0,0.0,1.0
200000.0,4.672726018,2.166933673369615E-7,200000.0,82.319,73.47923547417334,73.4998988316934,73.41362925538313,200000.0,375528.0,59.0,30.0,30.0,8.0,0.0,0.0,1.0
210000.0,4.848378948,2.3485944034515357E-7,210000.0,82.39190476190477,73.58851493167298,73.60218738399156,73.52659010853692,210000.0,399768.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
220000.0,5.024846547,2.542401174403209E-7,220000.0,82.45045454545455,73.67641750928455,73.6924230035432,73.61529682705648,220000.0,424528.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
230000.0,5.192258673,2.7266265099454457E-7,230000.0,82.51913043478261,73.77977236401291,73.78940780724399,73.71160309136798,230000.0,425368.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
240000.0,5.367983244,2.9306404035204806E-7,240000.0,82.5725,73.85996046150122,73.86610015933019,73.7889631142918,240000.0,448776.0,71.0,36.0,36.0,8.0,0.0,0.0,1.0
250000.0,5.541248472,3.1377659818963865E-7,250000.0,82.622,73.9343380388432,73.9564912448971,73.86436782992136,250000.0,462088.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
260000.0,5.729258608,3.3835647810253826E-7,260000.0,82.65923076923077,73.9892740058556,74.0196728112989,73.93857767963978,260000.0,505360.0,81.0,41.0,41.0,9.0,0.0,0.0,1.0
270000.0,5.908561082,3.6302363962807996E-7,270000.0,82.71444444444444,74.07201343588154,74.10590441527314,74.02216445782798,270000.0,531784.0,85.0,43.0,43.0,9.0,0.0,0.0,1.0
280000.0,6.086343544,3.8850971193688603E-7,280000.0,82.75607142857143,74.13500871298604,74.17745213391808,74.07596323181996,280000.0,554136.0,91.0,46.0,46.0,9.0,0.0,0.0,1.0
290000.0,6.259034744,4.1398287425681113E-7,290000.0,82.79413793103448,74.19250958133765,74.22941844850739,74.1288037870657,290000.0,570184.0,91.0,46.0,46.0,9.0,0.0,0.0,1.0
300000.0,6.436483523,4.4127057731815707E-7,300000.0,82.839,74.2594417410614,74.29731106029894,74.20432909109128,300000.0,594424.0,95.0,48.0,48.0,9.0,0.0,0.0,1.0
310000.0,6.608917218,4.6839553416762283E-7,310000.0,82.85967741935484,74.2902567836618,74.33314977441576,74.23969903086774,310000.0,608064.0,97.0,49.0,49.0,9.0,0.0,0.0,1.0
320000.0,6.782569282,4.961286830145803E-7,320000.0,82.89625000000001,74.34416255663761,74.38276083181609,74.30313956927758,320000.0,617336.0,99.0,50.0,50.0,9.0,0.0,0.0,1.0
330000.0,6.954531233,5.24281277506221E-7,330000.0,82.92575757575757,74.38866805148614,74.42037834868549,74.35249669989531,330000.0,632832.0,101.0,51.0,51.0,9.0,0.0,0.0,1.0
340000.0,7.129786973,5.540804661614633E-7,340000.0,82.95088235294118,74.42601300070368,74.4591510323496,74.38862207455388,340000.0,657256.0,105.0,53.0,53.0,9.0,0.0,0.0,1.0
350000.0,7.307785527,5.860129729914354E-7,350000.0,82.95914285714285,74.4392014810025,74.46144360090948,74.39830017384585,350000.0,693456.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
360000.0,7.486886336,6.199372550879645E-7,360000.0,83.00805555555556,74.5123790826596,74.53574387131957,74.47709568533531,360000.0,732176.0,117.0,59.0,59.0,10.0,0.0,0.0,1.0
370000.0,7.669052157,6.561329910043501E-7,370000.0,83.04297297297298,74.56462318385866,74.58849736735522,74.53228065190478,370000.0,768056.0,123.0,62.0,62.0,10.0,0.0,0.0,1.0
380000.0,7.852305177,6.93718564043554E-7,380000.0,83.07368421052631,74.6107044727751,74.6316221247594,74.57717558428622,380000.0,792816.0,127.0,64.0,64.0,10.0,0.0,0.0,1.0
390000.0,8.025543124,7.2980109205384E-7,390000.0,83.10076923076923,74.65123417774268,74.67229274028983,74.61326903224813,390000.0,805112.0,129.0,65.0,65.0,10.0,0.0,0.0,1.0
