learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.68338735,8.904699558185206E-9,10000.0,79.82000000000001,69.70578492506415,69.86710467373452,69.33596717824038,10000.0,50368.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.926337511,1.212319304579041E-8,20000.0,80.06,70.07767649106285,70.24102678904558,69.79931843998484,20000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.135176253,1.4889793933478908E-8,30000.0,79.99333333333334,69.98545129514379,70.09913814576795,69.75103316197965,30000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,1.366943641,1.9444712831226903E-8,40000.0,79.995,69.98796913997363,70.08821770334929,69.8799262242632,40000.0,75968.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,1.588415773,2.4578803096138357E-8,50000.0,80.30000000000001,70.44246978763847,70.49573161599521,70.33489940970968,50000.0,89608.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
60000.0,1.825410451,3.1539283415884194E-8,60000.0,80.60000000000001,70.89362941590434,70.9732924365976,70.78533242978692,60000.0,113528.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,2.043661039,3.9347242833733973E-8,70000.0,80.81857142857143,71.22303893110907,71.25393393136227,71.11914133918393,70000.0,138288.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
80000.0,2.280104688,4.947472961837426E-8,80000.0,81.08375,71.62181421315115,71.66529358897544,71.52507291372659,80000.0,165568.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
90000.0,2.459035546,5.77313024551111E-8,90000.0,81.27888888888889,71.91708327950145,71.92675530674131,71.84936427580905,90000.0,178368.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
100000.0,2.64634311,6.703535745455367E-8,100000.0,81.545,72.31547825751466,72.32760042584457,72.25437871156882,100000.0,192008.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
110000.0,2.851281593,7.842950429953014E-8,110000.0,81.76272727272728,72.64406809401763,72.65627129733119,72.59763143875753,110000.0,214912.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
120000.0,3.020574875,8.790071546601132E-8,120000.0,81.95,72.92404038568509,72.94055917847238,72.85510188735996,120000.0,216256.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
130000.0,3.210828827,9.972189800785856E-8,130000.0,82.08,73.11858634303995,73.09899652420928,73.04795511077688,130000.0,240176.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
140000.0,3.390992841,1.114344425181403E-7,140000.0,82.22071428571428,73.32897667891557,73.29119900422774,73.25101553936423,140000.0,251296.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
150000.0,3.574058761,1.2462798141107171E-7,150000.0,82.25866666666667,73.38678330583025,73.36376102253051,73.32477972795526,150000.0,278584.0,43.0,22.0,22.0,5.0,0.0,0.0,1.0
