learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,3.668482998,5.054962262652814E-8,100000.0,94.755,87.80905877998629,87.88683602771363,83.66196305641218,4158.0,22624.0,68.0,263.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0
200000.0,5.637066126,7.948452643168469E-8,200000.0,94.2325,86.58849356634897,86.71756252590852,81.98697627933849,104158.0,26096.0,0.0,3.0,186.0,56.0,56.0,3.0,0.0,0.0,1.0
300000.0,7.5065032,1.0696214784203305E-7,300000.0,94.16466666666666,86.44344719088335,86.55587383748166,81.7389036666145,204158.0,26096.0,0.0,0.0,370.0,112.0,112.0,3.0,0.0,0.0,1.0
400000.0,9.256053052,1.4976093033520712E-7,400000.0,94.01350000000001,86.09814470564051,86.22700762673846,81.31568886010567,304158.0,63024.0,0.0,0.0,499.0,117.0,117.0,5.0,0.0,0.0,1.0
500000.0,11.897685505,2.3124314969910517E-7,500000.0,93.6798,85.32225801856043,85.46666176105373,80.28055637023957,404158.0,62800.0,0.0,7.0,680.0,157.0,157.0,4.0,0.0,0.0,1.0
600000.0,14.743271102,3.058009310386661E-7,600000.0,93.60533333333333,85.13719261558714,85.29082516753309,80.04514390921288,504158.0,18952.0,0.0,0.0,825.0,162.0,162.0,2.0,0.0,0.0,1.0
700000.0,17.437202127,3.5619117085182416E-7,700000.0,93.533,84.95579185400487,85.12546863859052,79.81216469927176,604158.0,34280.0,0.0,0.0,969.0,181.0,181.0,3.0,0.0,0.0,1.0
800000.0,20.247238,3.9468506622396614E-7,800000.0,93.58324999999999,85.0698835224802,85.24859624016506,79.9661249785354,704158.0,16600.0,0.0,0.0,1122.0,213.0,213.0,2.0,0.0,0.0,1.0
900000.0,22.38099268,4.2716055741640635E-7,900000.0,93.61322222222222,85.14626614396855,85.324686929548,80.06457743743411,804158.0,22680.0,0.0,3.0,1229.0,189.0,189.0,3.0,0.0,0.0,1.0
1000000.0,23.952159035,4.59768553648262E-7,1000000.0,93.5998,85.11746440204348,85.29933297807831,80.0282092728623,904158.0,36688.0,0.0,5.0,1456.0,284.0,284.0,4.0,0.0,0.0,1.0
1100000.0,26.544829149,5.232138308042309E-7,1100000.0,93.55490909090909,85.00906636991726,85.19786703635809,79.88178105943012,1004158.0,29936.0,0.0,1.0,1600.0,303.0,303.0,3.0,0.0,0.0,1.0
1200000.0,29.279103578,5.564710098062663E-7,1200000.0,93.5725,85.05462553612617,85.23856002755929,79.93668597649007,1104158.0,10968.0,0.0,2.0,1786.0,352.0,352.0,1.0,0.0,0.0,1.0
1300000.0,31.908066555,6.056623387619915E-7,1300000.0,93.51961538461538,84.93659267065848,85.11972049908859,79.78446683016024,1204158.0,24752.0,0.0,0.0,1902.0,351.0,351.0,3.0,0.0,0.0,1.0
1400000.0,34.305336853,6.272494089774809E-7,1400000.0,93.56157142857143,85.03263310973828,85.20882698505426,79.90950831364508,1304158.0,5504.0,0.0,13.0,2072.0,391.0,391.0,0.0,0.0,0.0,1.0
1500000.0,37.033060135,6.691602031179787E-7,1500000.0,93.49313333333333,84.86635893911661,85.05062108471564,79.6921457210211,1404158.0,23408.0,0.0,6.0,2214.0,413.0,413.0,3.0,0.0,0.0,1.0
1600000.0,39.545769501,7.053284125824335E-7,1600000.0,93.4371875,84.73028508685256,84.91983478670481,79.50570104730639,1504158.0,18448.0,0.0,0.0,2308.0,391.0,391.0,2.0,0.0,0.0,1.0
1700000.0,42.140400846,7.508326390714882E-7,1700000.0,93.41088235294117,84.66507911198697,84.86465816949041,79.42345632294968,1604158.0,30832.0,0.0,0.0,2424.0,397.0,397.0,3.0,0.0,0.0,1.0
1800000.0,44.847726638,7.99411489616974E-7,1800000.0,93.44533333333334,84.74709958248717,84.93978287370041,79.52434503727768,1704158.0,18280.0,0.0,0.0,2638.0,477.0,477.0,2.0,0.0,0.0,1.0
1900000.0,47.683666231,8.618019020767241E-7,1900000.0,93.40026315789474,84.64289640458234,84.83356777331205,79.37924785520826,1804158.0,11976.0,0.0,0.0,2816.0,525.0,525.0,1.0,0.0,0.0,1.0
2000000.0,50.704306121,9.347760537724301E-7,2000000.0,93.4081,84.65684895150687,84.84467394403113,79.39409853283883,1904158.0,36464.0,0.0,0.0,2975.0,567.0,567.0,4.0,0.0,0.0,1.0
