learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.935891074,1.4846534120974443E-8,10000.0,79.19,68.78218540183583,68.79124175164966,68.24839792493135,10000.0,61320.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.3933915,2.2501779981826744E-8,20000.0,79.14,68.70936182743448,68.85405001866367,68.42503594944374,20000.0,64680.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.836547873,3.484307101515432E-8,30000.0,79.12333333333333,68.67454539056955,68.77399411676721,68.35270338554827,30000.0,107648.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
40000.0,2.345586719,5.370826935774336E-8,40000.0,79.7775,69.65580447533614,69.77204783258595,69.369130566495,40000.0,143256.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.855925207,7.862929548900575E-8,50000.0,80.214,70.31143475991955,70.41566985645932,70.08466888418505,50000.0,188760.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
60000.0,3.326510186,1.0422600193004641E-7,60000.0,80.62666666666667,70.92924714035289,70.99221401477341,70.74398469747307,60000.0,210256.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
70000.0,3.773505728,1.2881157994986408E-7,70000.0,80.99285714285715,71.47549065323679,71.54862714908904,71.2858252762431,70000.0,212608.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
80000.0,4.241974873,1.5807830826778793E-7,80000.0,81.21125,71.80622191046443,71.8620715475767,71.65940758338519,80000.0,241488.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
90000.0,4.696828146,1.870083969505835E-7,90000.0,81.43333333333334,72.1396146595739,72.16855429713524,72.00676796274271,90000.0,245856.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
100000.0,5.174350256,2.253834060736125E-7,100000.0,81.49,72.22808891132473,72.24388195777351,72.06923088530428,100000.0,310640.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
110000.0,5.6161105,2.669488416457715E-7,110000.0,81.6290909090909,72.43566145376425,72.46266216068898,72.26842321943187,110000.0,363704.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
120000.0,6.079690931,3.1425155544887614E-7,120000.0,81.78416666666666,72.66942026748178,72.70525067116189,72.51650216885648,120000.0,394424.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
130000.0,6.560525956,3.674695945470719E-7,130000.0,81.89999999999999,72.8435004051662,72.85762074494468,72.7106142141399,130000.0,427824.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
140000.0,7.054040543,4.2256286480331806E-7,140000.0,82.02428571428571,73.02976777445679,73.03228710123341,72.90919855751116,140000.0,431520.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
150000.0,7.546927944,4.81247195841517E-7,150000.0,82.12533333333333,73.18260050790971,73.17941741357234,73.06436543735745,150000.0,460232.0,57.0,29.0,29.0,6.0,0.0,0.0,1.0
160000.0,8.035249929,5.463775022975998E-7,160000.0,82.2025,73.29858655315782,73.30658617521888,73.18113751306757,160000.0,515560.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
170000.0,8.511941526,6.147680680920454E-7,170000.0,82.2335294117647,73.34475370987596,73.33845325423938,73.21526755467266,170000.0,554576.0,69.0,35.0,35.0,7.0,0.0,0.0,1.0
180000.0,9.057643926,7.033652320076796E-7,180000.0,82.24111111111111,73.35716893493804,73.35744826264158,73.23834001691128,180000.0,627576.0,81.0,41.0,41.0,8.0,0.0,0.0,1.0
