learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.532183302,2.1706652386494806E-8,100000.0,95.6,82.97964520296772,85.43046357615893,74.2690058479532,100000.0,33136.0,116.0,-7.0,-7.0,4.0,0.0,0.0,1.0
200000.0,3.819694456,2.5583704242180617E-8,200000.0,97.89999999999999,91.96203016152491,91.79687499999999,86.4516129032258,200000.0,11640.0,201.0,-39.0,-39.0,1.0,0.0,0.0,1.0
300000.0,5.042774045,4.1439720556657343E-8,300000.0,88.1,45.60547053553473,57.50000000000001,28.31325301204821,300000.0,50112.0,360.0,2.0,2.0,3.0,0.0,0.0,1.0
400000.0,6.25337766,5.0709967577933434E-8,400000.0,92.9,75.13030320013453,74.1818181818182,58.95953757225437,400000.0,29600.0,449.0,-29.0,-29.0,2.0,0.0,0.0,1.0
500000.0,7.457563733,6.477589011805339E-8,500000.0,96.8,89.01702361339923,89.11564625850339,82.22222222222221,500000.0,45152.0,592.0,-15.0,-15.0,4.0,0.0,0.0,1.0
600000.0,8.64443077,7.415667858650494E-8,600000.0,97.0,90.33206146230792,89.96655518394648,84.04255319148935,600000.0,30552.0,749.0,18.0,18.0,3.0,0.0,0.0,1.0
700000.0,9.88180698,8.154225905509665E-8,700000.0,93.7,76.28904779826875,79.13907284768214,62.941176470588275,700000.0,23072.0,846.0,2.0,2.0,3.0,0.0,0.0,1.0
800000.0,11.077685247,9.101159567726775E-8,800000.0,94.0,75.60003578661416,79.02097902097901,63.19018404907973,800000.0,30608.0,985.0,20.0,20.0,3.0,0.0,0.0,1.0
900000.0,12.217084976,9.644939318200159E-8,900000.0,97.8,93.02070313243533,93.0817610062893,89.05472636815918,900000.0,18448.0,1134.0,56.0,56.0,2.0,0.0,0.0,1.0
1000000.0,13.378260337,1.0373341712420184E-7,1000000.0,95.1,82.43274249985659,81.43939393939392,69.93865030674846,1000000.0,24248.0,1233.0,38.0,38.0,2.0,0.0,0.0,1.0
1100000.0,14.612520974,1.1569838071535858E-7,1100000.0,96.0,86.56609147148316,86.84210526315789,77.90055248618783,1100000.0,37472.0,1305.0,-11.0,-11.0,3.0,0.0,0.0,1.0
1200000.0,15.789761604,1.2121444452293216E-7,1200000.0,96.8,89.64696138316594,89.04109589041094,82.79569892473117,1200000.0,18112.0,1434.0,4.0,4.0,2.0,0.0,0.0,1.0
1300000.0,16.970195523,1.2471775354731828E-7,1300000.0,91.2,63.54688781554727,68.90459363957598,48.53801169590646,1300000.0,11472.0,1541.0,-8.0,-8.0,1.0,0.0,0.0,1.0
1400000.0,18.154008911,1.3774699692504686E-7,1400000.0,93.4,72.75631764482497,77.24137931034485,60.47904191616771,1400000.0,42544.0,1705.0,28.0,28.0,4.0,0.0,0.0,1.0
1500000.0,19.343596095,1.4551945655266857E-7,1500000.0,97.89999999999999,92.67802850687568,92.75862068965517,87.71929824561403,1500000.0,25256.0,1855.0,58.0,58.0,3.0,0.0,0.0,1.0
1600000.0,20.54143616,1.535020189714887E-7,1600000.0,95.39999999999999,82.93274760501924,83.80281690140843,74.30167597765362,1600000.0,25760.0,2012.0,95.0,95.0,3.0,0.0,0.0,1.0
1700000.0,21.783165687,1.571872419964853E-7,1700000.0,92.60000000000001,70.63864906043679,74.03508771929826,56.976744186046545,1700000.0,11472.0,2097.0,50.0,50.0,1.0,0.0,0.0,1.0
1800000.0,22.931512837,1.684524484390103E-7,1800000.0,96.2,86.40691959335226,85.82089552238806,77.51479289940826,1800000.0,37920.0,2210.0,48.0,48.0,3.0,0.0,0.0,1.0
1900000.0,24.12835724,1.8492199500282398E-7,1900000.0,94.89999999999999,82.76118494882438,82.53424657534245,71.97802197802196,1900000.0,53192.0,2350.0,68.0,68.0,5.0,0.0,0.0,1.0
2000000.0,25.264345312,1.9209739170796135E-7,2000000.0,95.7,84.93870402802101,83.71212121212119,74.70588235294116,2000000.0,24416.0,2500.0,100.0,100.0,2.0,0.0,0.0,1.0
