learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.851695727,3.938918577713685E-8,100000.0,93.252,76.32537185199546,76.03608082673391,60.16058566536782,8913.0,23176.0,56.0,257.0,21.0,11.0,11.0,3.0,0.0,0.0,1.0
200000.0,4.376950939,6.797289522707877E-8,200000.0,93.566,77.40109266819852,77.1605047833727,62.08156529938712,7462.0,34672.0,37.0,220.0,10.0,2.0,2.0,3.0,0.0,0.0,1.0
300000.0,5.855023176,8.691438891441045E-8,300000.0,93.18233333333333,75.94880285292612,75.8789050982982,59.91179929439436,107462.0,12312.0,0.0,0.0,155.0,34.0,34.0,1.0,0.0,0.0,1.0
400000.0,7.444793388,1.0599753456761853E-7,400000.0,93.03375,75.48322732706968,75.41272908559883,59.18950189663001,1522.0,17272.0,3.0,10.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
500000.0,8.875975997,1.2946829353247666E-7,500000.0,93.0932,75.67383620579838,75.58036756022882,59.46951469984154,3983.0,38032.0,36.0,194.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
600000.0,10.371443849,1.575123496942429E-7,600000.0,93.0345,75.44819491140707,75.38591107996207,59.155012167590215,5389.0,42416.0,39.0,229.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
700000.0,11.860694059,1.7111700726753722E-7,700000.0,93.07600000000001,75.56115760764598,75.49856685724686,59.32220459752752,1321.0,5672.0,35.0,223.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,13.349453003,1.9222284386097972E-7,800000.0,93.11,75.67453259414849,75.61202231730036,59.51851117427165,2055.0,24752.0,40.0,208.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
900000.0,14.752291791,2.1660204861856583E-7,900000.0,93.125,75.75827894254327,75.66122789351124,59.614782131947905,4567.0,37360.0,41.0,196.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
1000000.0,16.322934129,2.436243726156238E-7,1000000.0,93.1084,75.71265574330387,75.6022784801164,59.51238139999414,69730.0,36520.0,11.0,68.0,82.0,14.0,14.0,3.0,0.0,0.0,1.0
1100000.0,17.719402439,2.6497960823900585E-7,1100000.0,93.03954545454546,75.49029923603595,75.35694054638618,59.09683416494826,169730.0,29264.0,0.0,0.0,218.0,38.0,38.0,4.0,0.0,0.0,1.0
1200000.0,19.094565785,2.8200465498447003E-7,1200000.0,93.01875,75.42206523796122,75.28214206682892,58.976254951985894,269730.0,18280.0,0.0,0.0,372.0,72.0,72.0,2.0,0.0,0.0,1.0
1300000.0,20.400237901,2.978640222044165E-7,1300000.0,92.90915384615384,75.03618458935773,74.90123150898651,58.36318221443316,369730.0,17376.0,0.0,0.0,516.0,107.0,107.0,2.0,0.0,0.0,1.0
1400000.0,21.787476449,3.1455623036800576E-7,1400000.0,92.93014285714285,75.07672384294868,74.9533750869868,58.433213784762195,469730.0,16936.0,0.0,0.0,633.0,126.0,126.0,2.0,0.0,0.0,1.0
1500000.0,23.229596367,3.3874060325575375E-7,1500000.0,92.9164,75.02794293982527,74.91755563371802,58.3689877286191,569730.0,34840.0,0.0,0.0,775.0,146.0,146.0,4.0,0.0,0.0,1.0
1600000.0,24.632149068,3.556780391922159E-7,1600000.0,92.9529375,75.17535945731213,75.0419461230272,58.57912737451921,669730.0,17104.0,0.0,0.0,928.0,178.0,178.0,2.0,0.0,0.0,1.0
1700000.0,26.093992174,3.708324624215171E-7,1700000.0,92.91147058823529,74.99900592495695,74.89358865112285,58.34096762484226,769730.0,10632.0,0.0,0.0,1032.0,184.0,184.0,1.0,0.0,0.0,1.0
1800000.0,27.365386808,3.858334216763887E-7,1800000.0,92.89072222222222,74.90587240233155,74.81435558310946,58.206259573397965,869730.0,16032.0,0.0,0.0,1170.0,216.0,216.0,2.0,0.0,0.0,1.0
1900000.0,28.783281585,4.0587300705841025E-7,1900000.0,92.87936842105263,74.84693037224244,74.76987572543227,58.12235927754479,969730.0,24920.0,0.0,0.0,1303.0,244.0,244.0,3.0,0.0,0.0,1.0
2000000.0,30.155694087,4.2683197012031665E-7,2000000.0,92.86680000000001,74.79347740288227,74.72145833923966,58.01839181931881,1069730.0,29264.0,0.0,0.0,1487.0,313.0,313.0,2.0,0.0,0.0,1.0
