learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.891711088,1.4223194277981916E-8,10000.0,79.73,69.51706794556827,69.15702982349362,68.79137798306391,10000.0,61656.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.351132968,2.1890624106625715E-8,20000.0,79.9,69.80830311544402,69.5961276660112,69.42268198068001,20000.0,64512.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.81949528,3.4101215170075495E-8,30000.0,79.87666666666667,69.81023082153031,69.71961679289763,69.62821351310559,30000.0,100776.0,13.0,7.0,7.0,3.0,0.0,0.0,1.0
40000.0,2.426526398,5.816216148381432E-8,40000.0,80.5075,70.76088757206423,70.759422463904,70.53844700547893,40000.0,153216.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.940234281,8.305422563605632E-8,50000.0,80.742,71.11742091196813,71.1049093746249,70.90233289012451,50000.0,187304.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
60000.0,3.447191078,1.0633598889295632E-7,60000.0,80.95,71.42949546174971,71.43499775078722,71.23732353607288,60000.0,177520.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
70000.0,3.972070102,1.363448228269919E-7,70000.0,81.12428571428572,71.69191951579731,71.66537999656887,71.49298813376484,70000.0,221000.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
80000.0,4.461294872,1.686061862573752E-7,80000.0,81.32875,71.99795190335685,71.99767537775112,71.8185763070015,80000.0,254904.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
90000.0,4.937857197,2.051454984078598E-7,90000.0,81.44888888888889,72.17588335179278,72.14036609988487,72.04473913334675,90000.0,296376.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
100000.0,5.4064593,2.4508372144623143E-7,100000.0,81.562,72.34576793974115,72.32445738644891,72.21686456512568,100000.0,329448.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
110000.0,5.88361507,2.914470003503954E-7,110000.0,81.65818181818182,72.49067413264734,72.47776504610684,72.35179653027105,110000.0,375592.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
120000.0,6.39162308,3.502925309656871E-7,120000.0,81.79166666666666,72.69074369958778,72.69500887256004,72.55473352341953,120000.0,447760.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
130000.0,6.883802971,4.082030196008479E-7,130000.0,81.91384615384617,72.87371156630715,72.858346704838,72.7457139876433,130000.0,454816.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
140000.0,7.369535484,4.6894272756412623E-7,140000.0,82.00071428571428,73.00329553967194,72.97375561728461,72.89060062612288,140000.0,483368.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
150000.0,7.842010082,5.318811501502121E-7,150000.0,82.11333333333334,73.17175080438831,73.15013109701181,73.07711605037379,150000.0,514920.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
160000.0,8.310046732,5.965870589040178E-7,160000.0,82.246875,73.37192482319091,73.35165866106273,73.28071941227928,160000.0,534400.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
170000.0,8.786540071,6.69435192326595E-7,170000.0,82.32235294117646,73.48477725392893,73.4768986364238,73.40013099895553,170000.0,590968.0,75.0,38.0,38.0,7.0,0.0,0.0,1.0
180000.0,9.268151259,7.52707279176801E-7,180000.0,82.38222222222223,73.57437156324258,73.56738599518225,73.49713760394468,180000.0,668352.0,85.0,43.0,43.0,8.0,0.0,0.0,1.0
