learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.947338297,2.4568236243625484E-8,100000.0,96.49,92.80069486659401,92.82839221134789,91.75746759346232,3606.0,15984.0,51.0,164.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
200000.0,3.022394911,3.2526858496148555E-8,200000.0,96.5485,92.9223269240365,92.94402649439857,91.9176189584114,369.0,4008.0,52.0,176.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300000.0,3.942899457,4.1204504614530336E-8,300000.0,96.71133333333334,93.26156395072123,93.27480197952312,92.31045018082055,1016.0,8000.0,58.0,223.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
400000.0,4.852421554,4.9844500917216966E-8,400000.0,96.53475,92.89954851747744,92.91772688719254,91.89509998830546,485.0,8000.0,42.0,166.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
500000.0,5.75741222,5.6544128414930565E-8,500000.0,96.6154,93.06473815810881,93.08935287463808,92.08728626134445,111.0,4008.0,61.0,189.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600000.0,6.672853491,6.422295231515955E-8,600000.0,96.60433333333333,93.04312305084026,93.07360190379059,92.07101604944037,657.0,4008.0,60.0,186.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700000.0,7.516259463,7.134291952368905E-8,700000.0,96.50999999999999,92.84962983663357,92.88514296697983,91.85242993023037,2677.0,8000.0,47.0,144.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
800000.0,8.426847596,7.903003327753393E-8,800000.0,96.35137499999999,92.52621084546313,92.55879998572382,91.48447665225483,1335.0,8000.0,24.0,141.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
900000.0,9.304591871,8.828008192547906E-8,900000.0,96.403,92.63216898825686,92.66231175825273,91.60425116964223,2317.0,11992.0,68.0,153.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
1000000.0,10.173354939,9.635308852752462E-8,1000000.0,96.43599999999999,92.69829001746149,92.72590711856935,91.67482287975444,600.0,7600.0,66.0,182.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1100000.0,11.074406247,1.0482124042643025E-7,1100000.0,96.45018181818182,92.72731640447856,92.75266290639598,91.71018775634981,986.0,7608.0,71.0,190.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1200000.0,11.990336696,1.125534535938439E-7,1200000.0,96.45591666666667,92.73808198353579,92.75923419397128,91.72270305934374,1223.0,8000.0,63.0,206.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1300000.0,12.884696468,1.2476616751685116E-7,1300000.0,96.48515384615385,92.79745822775128,92.8169439195626,91.78949865143868,3199.0,23968.0,62.0,207.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
1400000.0,13.897707302,1.3532011472872766E-7,1400000.0,96.50764285714286,92.84355516711186,92.86363802225873,91.84155329696827,3732.0,15592.0,70.0,218.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
1500000.0,14.789712268,1.4192360935340116E-7,1500000.0,96.51846666666667,92.8647556624653,92.88282272132578,91.86408093699465,460.0,4008.0,41.0,166.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600000.0,15.68717892,1.4856753672847107E-7,1600000.0,96.553125,92.93557425388649,92.95461571676404,91.94354197830964,688.0,4008.0,72.0,193.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700000.0,16.603794164,1.5917953459389297E-7,1700000.0,96.56582352941176,92.96225013145812,92.98113788257133,91.97639963937021,3093.0,15984.0,53.0,213.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1800000.0,17.501245915,1.6770486876230477E-7,1800000.0,96.56677777777777,92.96455946865652,92.98224495937406,91.97954588224606,2981.0,8000.0,66.0,202.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1900000.0,18.478227796,1.8003078136574266E-7,1900000.0,96.57578947368421,92.98275322979697,93.0021641017257,91.99923263467016,2114.0,19976.0,64.0,214.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2000000.0,19.320020503,1.8626255565808875E-7,2000000.0,96.5851,93.0011410650914,93.01826344918108,92.01777412093602,226.0,4008.0,66.0,157.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
