learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.217500908,2.5672838256077633E-8,100000.0,93.184,73.19582523216214,73.66611289263223,55.281459126098945,5394.0,15984.0,59.0,252.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
200000.0,3.496666947,3.7824263585859705E-8,200000.0,93.296,73.83948811909026,74.15823455719381,56.30153505198317,2916.0,8000.0,68.0,318.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
300000.0,4.37821334,4.7966400362238705E-8,300000.0,93.10966666666667,73.26266295351456,73.5847368824597,55.37637890464783,4708.0,15984.0,49.0,231.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
400000.0,5.259535118,5.449080756338727E-8,400000.0,93.11375,73.21836266263067,73.60755794456101,55.34643192944911,182.0,4008.0,55.0,239.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500000.0,6.144472332,6.197786150663056E-8,500000.0,93.00739999999999,72.97763676902889,73.23857417315361,54.75392439791384,946.0,4008.0,51.0,214.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600000.0,7.017576997,6.844143758733239E-8,600000.0,93.05283333333333,73.06145623038118,73.4088226850818,55.06069819091357,2956.0,4008.0,64.0,294.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700000.0,7.920425372,7.608002977133625E-8,700000.0,93.07357142857143,73.0201592057811,73.43928039267247,55.08943209922289,791.0,4008.0,65.0,268.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800000.0,8.835109486,9.617270830912723E-8,800000.0,93.07775000000001,72.95201524067014,73.39374168224121,55.0145407873146,12347.0,31952.0,63.0,276.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
900000.0,9.663231291,1.968720582422759E-7,900000.0,92.27022222222222,69.30209739746738,70.32525006931557,49.81134525621694,112347.0,239120.0,0.0,0.0,121.0,61.0,61.0,9.0,0.0,0.0,1.0
1000000.0,10.479386969,2.84272218241081E-7,1000000.0,91.5339,65.80090706681449,67.46348043642848,44.970294970294994,206346.0,382968.0,1.0,15.0,191.0,96.0,96.0,10.0,0.0,0.0,1.0
1100000.0,10.992809563,3.57276937774873E-7,1100000.0,90.892,62.35164653614591,64.98086300005241,40.75677209912894,306346.0,517840.0,0.0,0.0,261.0,131.0,131.0,11.0,0.0,0.0,1.0
1200000.0,11.529091471,4.5789309666723627E-7,1200000.0,90.36999999999999,59.45213495723271,62.982301593657375,37.39910508239524,406346.0,692384.0,0.0,0.0,347.0,174.0,174.0,12.0,0.0,0.0,1.0
1300000.0,12.052008941,5.755675361204664E-7,1300000.0,89.89776923076923,56.72121539455127,61.18075487202529,34.35650591810623,506346.0,836152.0,0.0,0.0,419.0,210.0,210.0,13.0,0.0,0.0,1.0
1400000.0,12.587444704,7.205334229416027E-7,1400000.0,89.51192857142857,54.352955392823056,59.69658458658481,31.85581555083209,606346.0,1011768.0,0.0,0.0,511.0,256.0,256.0,13.0,0.0,0.0,1.0
1500000.0,13.12343225,8.869957415313025E-7,1500000.0,89.18086666666667,52.205742939692655,58.46069575589418,29.745887445887476,706346.0,1164808.0,0.0,0.0,587.0,294.0,294.0,13.0,0.0,0.0,1.0
1600000.0,13.643056971,1.0630858086622527E-6,1600000.0,88.88875,50.166809449275604,57.3238209319241,27.8071283252862,806346.0,1273568.0,0.0,0.0,645.0,323.0,323.0,13.0,0.0,0.0,1.0
1700000.0,14.192089554,1.2735307266360356E-6,1700000.0,88.63164705882353,48.36806898204667,56.34499879151483,26.163732501986676,906346.0,1444280.0,0.0,0.0,723.0,362.0,362.0,14.0,0.0,0.0,1.0
1800000.0,14.805551972,1.536581859536436E-6,1800000.0,88.41155555555555,46.717385936950706,55.461607116167244,24.68651273626628,1006346.0,1619088.0,0.0,0.0,811.0,406.0,406.0,15.0,3849.227722772277,0.0,1.033263712407272
1900000.0,15.379535686,1.8036179552558107E-6,1900000.0,88.21552631578948,45.25365250871822,54.71213825130864,23.418031076741023,1106346.0,1759088.0,0.0,0.0,881.0,441.0,441.0,15.0,3849.227722772277,0.0,1.033263712407272
2000000.0,15.969449997,2.0999133156239034E-6,2000000.0,88.046,43.91037026580665,54.05585630252262,22.308012270576626,1206346.0,1901368.0,0.0,0.0,957.0,479.0,479.0,15.0,3849.227722772277,0.0,1.033263712407272
