learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.166017943,3.866666203714286E-8,100000.0,98.31,37.88683591609549,53.49477160154098,9.38337801608592,100000.0,128184.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
200000.0,1.92338399,9.007585775147503E-8,200000.0,98.244,33.63717040889818,52.20468154599885,6.570896515030516,200000.0,262384.0,135.0,68.0,68.0,8.0,0.0,0.0,1.0
300000.0,2.429908019,1.3929482714122783E-7,300000.0,98.21266666666666,30.244009671807344,51.68934138210661,5.448774466584819,300000.0,375608.0,195.0,98.0,98.0,10.0,0.0,0.0,1.0
400000.0,2.887208228,1.9905343505293754E-7,400000.0,98.2135,28.336839957700978,51.3943681131818,4.6945852227260145,400000.0,505128.0,259.0,130.0,130.0,10.0,0.0,0.0,1.0
500000.0,3.36281886,2.7781825606659676E-7,500000.0,98.20400000000001,26.11683026101361,50.85914413921429,3.679073259680755,500000.0,640152.0,331.0,166.0,166.0,12.0,0.0,0.0,1.0
600000.0,3.837551151,3.6864626965536424E-7,600000.0,98.20583333333333,24.365801803018403,50.6056712856751,3.131467650499551,600000.0,739560.0,383.0,192.0,192.0,12.0,0.0,0.0,1.0
700000.0,4.317500335,4.766533515891805E-7,700000.0,98.19257142857143,23.125064238364708,50.55881203595154,3.020082783995383,700000.0,869880.0,455.0,228.0,228.0,13.0,0.0,0.0,1.0
800000.0,4.794693864,6.010596579956056E-7,800000.0,98.182375,21.96401176963041,50.15425750719863,2.2190841234619696,800000.0,1007744.0,523.0,262.0,262.0,13.0,0.0,0.0,1.0
900000.0,5.292823977,7.484830672502062E-7,900000.0,98.17488888888889,21.0844399148094,49.95734828174509,1.8933285552169796,900000.0,1144000.0,589.0,295.0,295.0,14.0,0.0,0.0,1.0
1000000.0,5.869117489,9.373745997209392E-7,1000000.0,98.1723,19.76142427959829,49.78018354673856,1.5141717857526473,1000000.0,1266984.0,653.0,327.0,327.0,14.0,3746.519877675841,0.0,1.034178099634972
1100000.0,6.384083683,1.1253201072852602E-6,1100000.0,98.17727272727272,18.94006804803926,49.70651683138501,1.353013530135152,1100000.0,1410768.0,729.0,365.0,365.0,14.0,3746.519877675841,0.0,1.034178099634972
1200000.0,6.87228251,1.3143691068404395E-6,1200000.0,98.17166666666667,18.426596958240705,49.6581157358543,1.237902318253743,1200000.0,1496856.0,775.0,388.0,388.0,14.0,3746.519877675841,0.0,1.034178099634972
1300000.0,7.386973929,1.5324683769752147E-6,1300000.0,98.16853846153846,17.746370239748902,49.612714805722376,1.1295211992855818,1300000.0,1637984.0,847.0,424.0,424.0,14.0,3746.519877675841,0.0,1.034178099634972
1400000.0,7.890961252,1.7638868280723214E-6,1400000.0,98.16885714285715,17.293391144535896,49.54933679694587,1.0345892526253397,1400000.0,1774928.0,917.0,459.0,459.0,15.0,3746.519877675841,0.0,1.034178099634972
1500000.0,8.423469697,2.0256193047211027E-6,1500000.0,98.16693333333333,16.725989942912417,49.439152660806734,0.815236995887556,1500000.0,1899912.0,981.0,491.0,491.0,15.0,3746.519877675841,0.0,1.034178099634972
1600000.0,8.927111124,2.2867992751014706E-6,1600000.0,98.16787500000001,16.232119943498322,49.394054483306384,0.704559311700152,1600000.0,2004568.0,1037.0,519.0,519.0,15.0,3746.519877675841,0.0,1.034178099634972
1700000.0,9.471259917,2.591602625463615E-6,1700000.0,98.16917647058824,15.883978951557987,49.396806815595276,0.6892150606257675,1700000.0,2165232.0,1127.0,564.0,564.0,15.0,3746.519877675841,0.0,1.034178099634972
1800000.0,9.993502421,2.9003121058183513E-6,1800000.0,98.16616666666667,15.379638592906664,49.32295504789979,0.5573296378864034,1800000.0,2284968.0,1189.0,595.0,595.0,15.0,3746.519877675841,0.0,1.034178099634972
1900000.0,10.505630092,3.2167809315688036E-6,1900000.0,98.1657894736842,14.990571537722255,49.29876629422709,0.499643112062504,1900000.0,2388664.0,1245.0,623.0,623.0,16.0,3746.519877675841,0.0,1.034178099634972
2000000.0,11.106909679,3.6098756462547802E-6,2000000.0,98.1665,14.608178842113823,49.313023525834225,0.5181628279212502,2000000.0,2527104.0,1319.0,660.0,660.0,16.0,3700.921212121212,0.0,1.034592533881818
