learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.889223248,1.4067570591370266E-8,10000.0,79.75999999999999,69.6585950334478,69.85852568875652,69.3007735477021,10000.0,61152.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.365352032,2.20138269619147E-8,20000.0,80.23,70.34330549061747,70.33758439609903,69.95897280048625,20000.0,64512.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.806415457,3.2440141386120684E-8,30000.0,79.95,69.92920815672854,69.9490407673861,69.6120036374659,30000.0,91376.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,2.368786069,5.264635644267417E-8,40000.0,80.525,70.79092615133976,70.81741215254365,70.51587752166837,40000.0,138888.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.88588116,7.962459865168772E-8,50000.0,80.71000000000001,71.06345790222392,71.05515875397637,70.842528492397,50000.0,201672.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
60000.0,3.539343079,1.2209969323588328E-7,60000.0,80.84666666666666,71.26986654853012,71.32233673545778,71.06820069988167,60000.0,251256.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
70000.0,4.031423912,1.562450546047878E-7,70000.0,81.06428571428572,71.5949862575818,71.61305521051955,71.40669154604483,70000.0,268224.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
80000.0,4.473904146,1.8532683298029834E-7,80000.0,81.12125,71.68340594329439,71.69284402294112,71.57082352941177,80000.0,254056.0,30.0,13.0,13.0,6.0,0.0,0.0,1.0
90000.0,4.906113333,2.154796213341401E-7,90000.0,81.31666666666668,71.97443282479942,71.99180491704978,71.84926002812563,90000.0,269672.0,32.0,14.0,14.0,6.0,0.0,0.0,1.0
100000.0,5.340258031,2.467881448206326E-7,100000.0,81.379,72.06879737234189,72.07659778664187,71.93434617471513,100000.0,278760.0,32.0,14.0,14.0,6.0,0.0,0.0,1.0
