learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected,tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.988167927,5.0464128215114276E-8,100000.0,93.517,83.04692259219205,83.38927464193291,75.46827108638891,10467.0,34784.0,52.0,217.0,16.0,7.0,7.0,3.0,0.0,0.0,1.0
200000.0,4.934203068,8.810538118106209E-8,200000.0,93.3395,82.55290193464286,82.90009114132039,74.82138131780894,32032.0,43888.0,32.0,180.0,29.0,2.0,2.0,4.0,0.0,0.0,1.0
300000.0,7.135703328,1.3087933914733016E-7,300000.0,92.84633333333333,81.22167709857905,81.669798428425,72.99552043487013,132032.0,38088.0,0.0,25.0,222.0,83.0,83.0,3.0,0.0,0.0,1.0
400000.0,9.524330396,1.6799525912339902E-7,400000.0,92.62774999999999,80.66253583261897,81.09231035566127,72.21505092666747,232032.0,15088.0,0.0,0.0,379.0,122.0,122.0,2.0,0.0,0.0,1.0
500000.0,11.883557259,2.2610390781547666E-7,500000.0,92.5422,80.49049267726491,80.88733527762543,71.92769814502529,332032.0,10968.0,0.0,0.0,559.0,184.0,184.0,1.0,0.0,0.0,1.0
600000.0,14.325979872,3.020480014669502E-7,600000.0,92.34733333333334,79.98372830239504,80.38054462404875,71.17332044223177,432032.0,45040.0,0.0,0.0,678.0,202.0,202.0,3.0,0.0,0.0,1.0
700000.0,16.686849089,3.7774297372245333E-7,700000.0,92.30185714285714,79.86625106359882,80.26688247723187,71.01462527768666,532032.0,12312.0,0.0,0.0,805.0,217.0,217.0,1.0,0.0,0.0,1.0
800000.0,18.986467188,4.090782231907567E-7,800000.0,92.21825,79.65005364846176,80.05746923922132,70.71598921853172,632032.0,18280.0,0.0,0.0,902.0,216.0,216.0,2.0,0.0,0.0,1.0
900000.0,21.271422322,4.4117364904500336E-7,900000.0,92.16677777777778,79.4959583143497,79.92556693281091,70.52187475173211,732032.0,17440.0,0.0,0.0,1010.0,216.0,216.0,2.0,0.0,0.0,1.0
1000000.0,23.658639827,4.70832064881006E-7,1000000.0,92.1682,79.52639934469634,79.95751868154366,70.57108287051997,832032.0,5672.0,0.0,0.0,1171.0,269.0,269.0,0.0,0.0,0.0,1.0
1100000.0,26.100236146,5.125053245722233E-7,1100000.0,92.19436363636365,79.60182372791212,80.0293064148486,70.67895121468138,932032.0,18112.0,0.0,0.0,1352.0,324.0,324.0,2.0,0.0,0.0,1.0
1200000.0,28.46096922,5.53941681376234E-7,1200000.0,92.17125,79.54715227743442,79.97966959901802,70.60562825013612,1032032.0,24248.0,0.0,0.0,1457.0,327.0,327.0,2.0,0.0,0.0,1.0
1300000.0,31.029191258,6.114096997152621E-7,1300000.0,92.14430769230769,79.47599246525121,79.91357590038216,70.50391503889044,1132032.0,30216.0,0.0,0.0,1598.0,358.0,358.0,3.0,0.0,0.0,1.0
1400000.0,33.443033934,6.553419084916201E-7,1400000.0,92.12992857142858,79.45717819447219,79.88072434578254,70.47130774096033,1232032.0,16992.0,0.0,0.0,1730.0,374.0,374.0,1.0,0.0,0.0,1.0
1500000.0,35.84569453,7.283390909943004E-7,1500000.0,92.1272,79.46005343872199,79.87535851043705,70.46622017036216,1332032.0,72664.0,0.0,0.0,1918.0,441.0,441.0,5.0,0.0,0.0,1.0
1600000.0,38.156109416,7.736452045322188E-7,1600000.0,92.1186875,79.44357039272253,79.85703560532242,70.44357721290532,1432032.0,12312.0,0.0,0.0,2022.0,443.0,443.0,1.0,0.0,0.0,1.0
1700000.0,40.598773445,8.194416333159348E-7,1700000.0,92.10258823529412,79.41239729337286,79.82514403527172,70.40348661106958,1532032.0,37080.0,0.0,0.0,2171.0,479.0,479.0,3.0,0.0,0.0,1.0
1800000.0,42.861444116,8.715100886487193E-7,1800000.0,92.08800000000001,79.37573486641374,79.7900042714363,70.35482783169097,1632032.0,11472.0,0.0,0.0,2317.0,516.0,516.0,1.0,0.0,0.0,1.0
1900000.0,45.214360731,9.332956963739356E-7,1900000.0,92.08815789473684,79.3723862490205,79.78203738423343,70.35524406020257,1732032.0,36800.0,0.0,0.0,2471.0,565.0,565.0,4.0,0.0,0.0,1.0
2000000.0,47.605610433,9.772769622749522E-7,2000000.0,92.0956,79.38803973187638,79.79920340717854,70.38041849031717,1832032.0,33496.0,0.0,0.0,2576.0,562.0,562.0,3.0,0.0,0.0,1.0
