learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.232314835,4.086515266283725E-8,100000.0,98.1,-0.3591802239592054,40.625,-11.76470588235294,100000.0,128184.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
200000.0,1.973593045,9.11823232405405E-8,200000.0,97.89999999999999,-0.1908396946566796,47.5,-5.0,200000.0,262384.0,135.0,68.0,68.0,8.0,0.0,0.0,1.0
300000.0,2.519402341,1.442186443120262E-7,300000.0,96.89999999999999,10.940013789933426,49.18032786885246,3.125,300000.0,375608.0,195.0,98.0,98.0,10.0,0.0,0.0,1.0
400000.0,2.995068985,2.0637732238836794E-7,400000.0,98.6,35.94436310395338,61.111111111111114,22.22222222222222,400000.0,505128.0,259.0,130.0,130.0,10.0,0.0,0.0,1.0
500000.0,3.485530116,2.8760150157654865E-7,500000.0,98.4,-0.187852222917811,46.666666666666664,-6.666666666666667,500000.0,640152.0,331.0,166.0,166.0,12.0,0.0,0.0,1.0
600000.0,3.968213667,3.799507876066884E-7,600000.0,97.8,7.995985279357306,50.0,0.0,600000.0,739560.0,383.0,192.0,192.0,12.0,0.0,0.0,1.0
700000.0,4.458385929,4.902584564775622E-7,700000.0,97.39999999999999,17.617237008872003,40.909090909090914,-18.181818181818183,700000.0,869880.0,455.0,228.0,228.0,13.0,0.0,0.0,1.0
800000.0,4.967151639,6.228957597117022E-7,800000.0,97.8,-0.5208809284471676,38.88888888888889,-15.789473684210526,800000.0,1007744.0,523.0,262.0,262.0,13.0,0.0,0.0,1.0
900000.0,5.461461844,7.691886533726814E-7,900000.0,98.0,27.979834353619136,56.52173913043478,13.043478260869565,900000.0,1144000.0,589.0,295.0,295.0,14.0,0.0,0.0,1.0
1000000.0,6.074488497,9.701201952335487E-7,1000000.0,97.89999999999999,0.0,47.5,0.0,1000000.0,1266984.0,653.0,327.0,327.0,14.0,3746.519877675841,0.0,1.034178099634972
1100000.0,6.603300037,1.1631187929068753E-6,1100000.0,98.4,10.793933987510833,48.38709677419355,0.0,1100000.0,1410768.0,729.0,365.0,365.0,14.0,3746.519877675841,0.0,1.034178099634972
1200000.0,7.10611874,1.3578291598774678E-6,1200000.0,97.8,14.933106488284063,52.17391304347826,4.3478260869565215,1200000.0,1496856.0,775.0,388.0,388.0,14.0,3746.519877675841,0.0,1.034178099634972
1300000.0,7.627342749,1.5786965995571286E-6,1300000.0,97.89999999999999,-0.1908396946566796,47.5,-5.0,1300000.0,1637984.0,847.0,424.0,424.0,14.0,3746.519877675841,0.0,1.034178099634972
1400000.0,8.143563209,1.8157322030852673E-6,1400000.0,99.1,30.534115467737315,59.09090909090909,18.181818181818183,1400000.0,1774928.0,917.0,459.0,459.0,15.0,3746.519877675841,0.0,1.034178099634972
1500000.0,8.681747237,2.080254277549752E-6,1500000.0,98.1,-0.5078290308934427,40.625,-18.75,1500000.0,1899912.0,981.0,491.0,491.0,15.0,3746.519877675841,0.0,1.034178099634972
1600000.0,9.207062074,2.352673713705523E-6,1600000.0,98.7,23.258559622196216,56.666666666666664,13.333333333333334,1600000.0,2004568.0,1037.0,519.0,519.0,15.0,3746.519877675841,0.0,1.034178099634972
1700000.0,9.746354746,2.654756922132952E-6,1700000.0,98.3,-0.35419126328186984,43.333333333333336,-13.333333333333334,1700000.0,2165232.0,1127.0,564.0,564.0,15.0,3746.519877675841,0.0,1.034178099634972
1800000.0,10.27952471,2.9699258738489035E-6,1800000.0,98.2,17.755642876725044,52.63157894736842,5.263157894736842,1800000.0,2284968.0,1189.0,595.0,595.0,15.0,3746.519877675841,0.0,1.034178099634972
1900000.0,10.822869342,3.3056851920890063E-6,1900000.0,98.1,-0.18983336848726434,40.625,-5.555555555555555,1900000.0,2388664.0,1245.0,623.0,623.0,16.0,3746.519877675841,0.0,1.034178099634972
2000000.0,11.434884199,3.705798235667174E-6,2000000.0,98.0,8.91702340832458,47.368421052631575,4.761904761904762,2000000.0,2527104.0,1319.0,660.0,660.0,16.0,3700.921212121212,0.0,1.034592533881818
